optimizer,seed,trial,J,CoT,forwarddistance,lateraldrift,meanvx,fell,stabilityindex,rmsrolldeg,rmspitchdeg,opttimesec,simtimesec,totaltimesec,couplinggain,wswing,wstance,FFAST,STOPGAIN,hipamplitude,kneeamplitude,b
BO,17,1,-0.4031684836115918,1.5788112460642958,2.9190283239780914,0.5161818679405159,0.8745451525032518,1,21.719325200710955,5.131186156970709,21.104502263658105,0.0,0.15703344345092773,0.15703344345092773,10.760598342383211,12.414596367536603,18.366168210485384,37.8827979582495,0.1467238836027958,0.19645600939729962,0.7140822495468042,6.1522967741399075
BO,17,2,-0.31244553118892604,3.597714561255197,2.5313540498865725,0.28365156019700355,0.8561650475639138,1,33.55229470003033,25.269303262787666,22.07303314569504,0.0,0.1230010986328125,0.1230010986328125,9.891086964106293,10.229344848950673,13.810613706889589,46.145104909737555,0.08768151260921443,0.34944092023074413,0.9161730622503519,0.4640958409065157
BO,17,3,-2.1026847042374257,200.0,-1.1915971473565121,2.2943076670781757,-0.8009772568890093,0,25.134235211871335,11.573018608269598,22.31132044452588,0.0,0.18404006958007812,0.18404006958007812,8.540318505187557,19.14010205567655,10.103898692714024,31.26793558696321,0.12421499608687807,0.21548947738346602,0.7835018081136462,4.5739013159878015
BO,17,4,-0.6893687161159788,1.1385970157919163,3.120576590483312,0.5744647168618372,1.6244764437184844,1,35.380746733152435,17.73241738900208,30.616312856673208,0.0,0.1039741039276123,0.1039741039276123,11.358205440866103,22.223863103037363,16.017490817499123,32.11065447616408,0.21124649233191206,0.3155087590593417,0.6744077772914623,9.911549658209838
BO,17,5,-1.2119049578599468,4.959441462173695,1.9185638733579657,0.36961193021648375,0.6422399587985063,1,58.615248738030765,14.928191832553365,56.68241767278196,0.0,0.0930020809173584,0.0930020809173584,8.526150716060496,13.552687798424948,19.880459575767713,48.107927881347166,0.28157340794620467,0.16977324291478774,0.8149590984172508,4.843989154363736
BO,17,6,-0.09378276421662358,1.5990877395345966,5.003538816072963,0.4821699873188111,1.1543613444799434,0,7.069129209086348,4.636143619139679,5.336549457980148,0.785167932510376,0.20000600814819336,0.9851739406585693,11.396976060987281,10.0,17.375649526092186,42.85592465051617,0.08290506287348134,0.30300678722961083,0.8040679978680059,3.201167153228874
BO,17,7,-2.713571043263266,200.0,0.9956072977359249,1.248964877550746,-0.5665863246566993,1,55.67855216316328,10.109266770795257,54.753117686055006,0.4380066394805908,0.10200357437133789,0.5400102138519287,11.999989734138822,10.0,19.48105624293993,41.15406870973953,0.05,0.34941055003778176,0.8779409172003725,0.1
BO,17,8,-0.6860027730261689,1.8829352147689544,2.057232120839859,0.5552050751331159,0.6790918658996596,1,33.546964862101376,12.952124030211953,30.945780561573667,0.23097538948059082,0.12203407287597656,0.3530094623565674,10.174064893294403,10.0,14.028317098874158,47.73156810526584,0.11546270536160354,0.29626642870212505,0.8063802641764084,4.302799604725637
BO,17,9,-0.9258730162184848,30.511823320257996,1.3136553558958128,1.1066003235730633,0.06689287290310639,1,34.08892400036782,10.308800060171635,32.49282045040501,0.4280118942260742,0.1377098560333252,0.5657217502593994,12.0,10.0,17.943666457590524,40.64623783622505,0.07627577601376377,0.2882259965102121,0.7150691867734962,5.88965061078408
BO,17,10,-0.4760526120615814,2.048969393410736,1.947116226228956,0.1924333245283063,0.6224853555297617,1,32.25414122670956,10.502202283730437,30.49644853854515,0.32033801078796387,0.12800335884094238,0.44834136962890625,10.944369544001464,10.0,16.514214921236018,40.624302600955616,0.10518362031006093,0.21246694870162824,0.7965703464817417,3.0792689910871074
BO,17,11,-0.4662716752796179,1.3599484866895892,3.5329677563878454,0.47551645203819665,1.2492949370942086,1,22.984320250988837,7.54199954331765,21.71168395792026,0.4020366668701172,0.1469719409942627,0.5490086078643799,9.489200466679922,10.367728707119342,17.286625420997265,36.566928988657324,0.16005766574307212,0.30599762667025465,0.8161630431091871,3.9539830182691342
BO,17,12,-0.5888749832859898,2.3988938885933115,2.563238029692883,1.5491661649701112,1.008637326446108,1,28.500737457643762,13.271493681093391,25.222202344407524,0.4240429401397705,0.12200284004211426,0.5460457801818848,11.94335963639745,13.960523059185476,16.757761516600837,43.98911337284193,0.168119268445389,0.2844204036889913,0.8250556044793473,3.8588932811885646
BO,17,13,-0.5253122511099189,1.1319578767459129,3.0523550805730326,0.6864047089756614,1.2580543233373946,1,25.89978299948939,7.4347123761034934,24.809752342682767,0.23197293281555176,0.12403583526611328,0.35600876808166504,10.609561237947718,10.0,14.532265216280969,40.350697992966815,0.09905120151468866,0.3313076339832173,0.7468402907077867,2.1473090462679356
BO,17,14,-50.0,1000.0,0.8144286539472186,0.6652986846707332,0.0,1,1000.0,1000.0,1000.0,0.21942734718322754,0.09781146049499512,0.31723880767822266,10.439096171163126,10.0,15.374607230953147,42.206691165448994,0.05,0.30636680891774337,0.951895459389636,3.1458962507993546
BO,17,15,-50.0,1000.0,1.3423019345694427,0.6788159935500765,0.0,1,1000.0,1000.0,1000.0,0.29900622367858887,0.08903336524963379,0.38803958892822266,9.824515582229198,13.149601816692888,19.61903634801792,47.78554763269532,0.22241152770819667,0.2923344034852383,0.7239551323175061,3.69430107073919
BO,17,16,-0.7291644574364189,3.897432331510243,2.0011161168208647,0.6105606849630032,0.3044932839573076,1,35.195902671422886,13.028831294659804,32.695582575503465,0.39698195457458496,0.11100506782531738,0.5079870223999023,12.0,11.608700179230532,12.688023754623037,31.344799155442125,0.08864962677040142,0.26155221851113897,0.7726601379754388,5.360311440114577
BO,17,17,-2.4139875008067753,200.0,0.9157215177985119,1.058545778464242,-0.2334854238739667,1,40.69946644580653,12.868109164191322,38.61163471690608,0.4200420379638672,0.12400007247924805,0.5440421104431152,10.445494367350781,13.019249493477016,15.97870017076346,37.68590623591624,0.15988066221949554,0.16159118039651252,0.8155943685312543,6.8864793408531035
BO,17,18,-0.3514478574124667,3.3465623189615124,2.345307809756899,0.2742522768434821,0.6617527531594029,1,24.664035627507868,7.880772848783818,23.37109481262804,0.4649834632873535,0.13302826881408691,0.5980117321014404,10.683982062456884,10.468565526272098,11.38795916670327,43.22139880547721,0.12445445084364573,0.35,0.8269570679644449,0.1
BO,17,19,-0.6304294755383979,0.9933453467849802,3.189843397973478,0.9697614555595014,1.4634364088327236,1,31.124135646228282,9.820976498675716,29.534052216674862,0.3764491081237793,0.12000489234924316,0.49645400047302246,11.603272331394546,15.632089496625678,16.061854870052105,32.05100616863411,0.06800495956223734,0.24151212692878915,0.718725266950242,8.6295959389687
BO,17,20,-0.27108506053310377,1.5261271842806834,2.6694806237501982,0.08674187402454123,0.7573208978374641,1,24.390400071340256,7.291842833159979,23.27489299087169,0.39900970458984375,0.1470036506652832,0.546013355255127,12.0,10.0,20.78521954096251,27.996539695772395,0.05,0.20547119076299464,0.761389302812144,6.319568198647108
BO,17,21,-0.3178533915969725,1.4360534048472564,3.200404552747407,0.17202630835412266,0.7952365196964423,1,18.03655032512051,5.18992950991456,17.273730903100315,0.5160171985626221,0.18000292778015137,0.6960201263427734,8.062382301857019,10.0,14.710688503688466,31.903855721716255,0.05,0.21171742114388886,0.7408971307760674,6.6479638139839645
BO,17,22,-2.322700907938045,200.0,0.846814285337686,0.5834267039227293,-0.14848945920168266,1,36.177998428134465,10.398775224430782,34.65130652800648,0.684880256652832,0.12200140953063965,0.8068816661834717,12.0,10.0,13.892366064261157,42.463858218180526,0.05,0.1534710232451496,0.7289912032134734,7.11624562531509
BO,17,23,-0.022310878667417378,1.3431723793220698,2.6508931359870824,0.0835365206703643,0.7712772620697106,1,19.181304789345415,4.933246801955185,18.536060245175193,0.37101054191589355,0.1750044822692871,0.5460150241851807,12.0,10.0,15.862477886892503,25.0,0.057666544140726014,0.2182942823628855,0.6702229928681187,6.510363219694759
BO,17,24,-0.4298829671457159,2.168229017308012,2.231981388547925,0.6342225131306666,0.5932193272787727,1,20.64598355157059,8.76946822692496,18.690988840312247,0.26497554779052734,0.16803765296936035,0.4330132007598877,9.58542175415182,10.0,10.488154105618808,29.41010100948695,0.05,0.29594624425893923,0.788917287459703,2.3284874499894657
BO,17,25,-0.2778998102892193,1.7385054897435959,2.349934518378908,0.08227059750445946,0.8392632830870014,1,28.261727121173113,9.81996247208458,26.500821815907944,0.4000105857849121,0.13900542259216309,0.5390160083770752,10.930160858819987,17.234252432170212,15.9243837088338,25.0,0.05,0.13786933605559973,0.7284135358557928,6.070931382009385
BO,17,26,0.08048633163719174,1.4839352146672191,3.702593258173586,0.3367516859116931,0.8154105064408194,0,2.8720527268226808,1.7172988235237674,2.3020798457858667,0.5542292594909668,0.201005220413208,0.7552344799041748,11.67633049403402,10.0,15.639116832743698,25.0,0.2098936556134181,0.19672126315058022,0.7288729831991676,7.76924381061418
BO,17,27,0.9975573763242305,1.4530708413378226,3.13244029913855,0.0663454075112903,0.6880549285315297,0,1.2103996050340302,0.7801855239868859,0.925406803534448,0.4900059700012207,0.20000481605529785,0.6900107860565186,9.512029523981845,11.801479230016495,21.57537369482438,28.0784958324664,0.08956038721198434,0.13429318363858417,0.6945435383331129,7.99462587322127
BO,17,28,-0.21246369918688457,1.903238603729433,2.5328300601000544,0.40505359735252994,0.714064155545615,1,24.106021696660093,6.511793719559014,23.209843269478558,0.38800883293151855,0.14600586891174316,0.5340147018432617,8.776573503882169,17.01415909906406,14.403362095516293,26.09602806479763,0.17994606312752243,0.17555762584103946,0.6708132795473329,7.9094865267453285
BO,17,29,0.20756974588322208,1.0587021294082555,2.5637316601953635,0.07558371549406648,1.2683927644657713,1,32.24453152415148,9.50298845458619,30.812384257697424,0.3769867420196533,0.12500381469726562,0.501990556716919,10.092362330068077,10.0,19.422397054989965,33.53654566592935,0.15352749050563744,0.29183589721593217,0.6667992924999295,8.488934410780624
