optimizer,seed,trial,J,CoT,forwarddistance,lateraldrift,meanvx,fell,stabilityindex,rmsrolldeg,rmspitchdeg,opttimesec,simtimesec,totaltimesec,gc,gp,omegaswing,omegastance,mu,xofffront,xoffhind,sigmaN
BO_incline15,0,1,-50.0,1000.0,0.000934469892677394,0.007663919728310638,0.0,1,1000.0,1000.0,1000.0,0.0,0.03936886787414551,0.03936886787414551,9.095693498571634,14.046800706458054,10.61460285904292,25.57846724349852,0.4159716076401226,0.32818889431943044,0.8033178878835899,7.322015953741584
BO_incline15,0,2,-50.0,1000.0,-0.00039633919359512854,0.004766628233941649,0.0,1,1000.0,1000.0,1000.0,0.0,0.029633522033691406,0.029633522033691406,8.348999931723384,24.026086356816524,22.237803311822983,25.095847505955184,0.4358319244644062,0.1083963938263661,0.864827723214972,1.8389906439653343
BO_incline15,0,3,-50.0,1000.0,0.0005420713177913625,0.00476223112011324,0.0,1,1000.0,1000.0,1000.0,0.0,0.03480386734008789,0.03480386734008789,10.905431378799094,18.121918303736376,14.495678358060772,39.794052741918044,0.06274385201545833,0.131070819124891,0.8353122073468151,6.507176164585076
BO_incline15,0,4,-50.0,1000.0,0.000545514567942595,0.00475983821038614,0.0,1,1000.0,1000.0,1000.0,0.0,0.03890204429626465,0.03890204429626465,8.92308089185003,15.755163313928252,24.958149036838165,59.329236857168056,0.3584938930163126,0.26261481906695405,0.84422336528547,3.9503220973931277
BO_incline15,0,5,-50.0,1000.0,0.0005641606409712477,0.004764359984821291,0.0,1,1000.0,1000.0,1000.0,0.0,0.03635859489440918,0.03635859489440918,5.08077204017929,20.822325102911226,17.880314837135888,35.85846564456345,0.2686259114743051,0.32237195858725004,0.9670217579781248,3.6421724474197954
BO_incline15,0,6,-50.0,1000.0,0.0005667366693984483,0.004750587597746177,0.0,1,1000.0,1000.0,1000.0,2.2173140048980713,0.04087972640991211,2.2581937313079834,4.0,10.0,10.0,60.0,0.05,0.1,0.5,0.1
BO_incline15,0,7,-50.0,1000.0,0.0006237956926908147,0.0048015704039599955,0.0,1,1000.0,1000.0,1000.0,1.6633265018463135,0.057169437408447266,1.7204959392547607,4.0,25.0,25.0,60.0,0.05,0.35,0.5,10.0
BO_incline15,0,8,-50.0,1000.0,0.0006512408969811831,0.004801961406184915,0.0,1,1000.0,1000.0,1000.0,2.1069283485412598,0.0899815559387207,2.1969099044799805,4.0,25.0,10.0,60.0,0.5,0.1,1.0,10.0
BO_incline15,0,9,-50.0,1000.0,0.0005233695273163229,0.004750073170041181,0.0,1,1000.0,1000.0,1000.0,1.357466459274292,0.027333736419677734,1.3848001956939697,12.0,25.0,10.0,60.0,0.5,0.35,0.5,0.1
BO_incline15,0,10,-50.0,1000.0,0.0006672971537420528,0.004798403502728387,0.0,1,1000.0,1000.0,1000.0,1.4865031242370605,0.03804183006286621,1.5245449542999268,4.0,10.0,25.0,25.0,0.5,0.1,0.5,10.0
BO_incline15,0,11,-50.0,1000.0,0.0006052601487693557,0.004805502354198924,0.0,1,1000.0,1000.0,1000.0,0.9241299629211426,0.03913092613220215,0.9632608890533447,12.0,10.0,25.0,60.0,0.05,0.1,1.0,10.0
