optimizer,seed,trial,J,CoT,forwarddistance,lateraldrift,meanvx,fell,stabilityindex,rmsrolldeg,rmspitchdeg,opttimesec,simtimesec,totaltimesec,gc,gp,omegaswing,omegastance,mu,xofffront,xoffhind,sigmaN
BO_incline15,2,1,-50.0,1000.0,0.0009557437301227416,0.007663647308613031,0.0,1,1000.0,1000.0,1000.0,0.0,0.031438589096069336,0.031438589096069336,6.092897073994531,14.47736715121185,22.213386108914207,28.21705797472839,0.3200452366845443,0.2821401317029486,0.5939505366833018,0.645951610597375
BO_incline15,2,2,-50.0,1000.0,-0.0003780484679537773,0.004793051077578167,0.0,1,1000.0,1000.0,1000.0,0.0,0.02465367317199707,0.02465367317199707,6.199754943248305,19.861495223133886,18.43398494170642,30.252179215686766,0.24468385586215424,0.26732432464363004,0.7113923366350638,6.368525552813752
BO_incline15,2,3,-50.0,1000.0,0.0006075407455588399,0.004777029000888196,0.0,1,1000.0,1000.0,1000.0,0.0,0.03892993927001953,0.03892993927001953,11.739487619949413,20.245972334644378,15.874372496200392,31.55383994020343,0.2056822995072799,0.22776649339239424,0.9456047047502896,7.778083030479626
BO_incline15,2,4,-50.0,1000.0,0.0005457599484313509,0.004746852567898096,0.0,1,1000.0,1000.0,1000.0,0.0,0.0276031494140625,0.0276031494140625,6.545172804922995,23.86325344760236,17.06364828123636,49.28155947707805,0.09824328880411462,0.12613588960823538,0.6009537237647251,8.856051769514107
BO_incline15,2,5,-50.0,1000.0,0.0006032431275151955,0.004788887012678312,0.0,1,1000.0,1000.0,1000.0,0.0,0.027935504913330078,0.027935504913330078,9.438491691876669,22.73854485421652,19.666544038082762,39.22898391864378,0.28246018735624856,0.24836087943897653,0.9310589924538141,4.438043044975337
BO_incline15,2,6,-50.0,1000.0,0.0005633542110818629,0.004749747654447521,0.0,1,1000.0,1000.0,1000.0,1.9285385608673096,0.031096935272216797,1.9596354961395264,4.0,10.0,10.0,60.0,0.5,0.1,1.0,10.0
BO_incline15,2,7,-50.0,1000.0,0.0005288164990493102,0.004749361076981865,0.0,1,1000.0,1000.0,1000.0,1.9788522720336914,0.03783559799194336,2.0166878700256348,12.0,10.0,10.0,60.0,0.05,0.35,0.5,0.1
BO_incline15,2,8,-50.0,1000.0,0.0006541264814184445,0.004797549799639196,0.0,1,1000.0,1000.0,1000.0,1.6461656093597412,0.06405830383300781,1.710223913192749,12.0,10.0,25.0,60.0,0.5,0.35,0.5,10.0
BO_incline15,2,9,-50.0,1000.0,0.0006272513655097354,0.004805998203404151,0.0,1,1000.0,1000.0,1000.0,1.4297146797180176,0.03763771057128906,1.4673523902893066,12.0,25.0,10.0,25.0,0.5,0.1,0.5,0.1
BO_incline15,2,10,-50.0,1000.0,0.0006122852764289883,0.00480088868735349,0.0,1,1000.0,1000.0,1000.0,1.8307373523712158,0.030225276947021484,1.8609626293182373,12.0,10.0,25.0,25.0,0.05,0.1,1.0,0.1
BO_incline15,2,11,-50.0,1000.0,0.0004937647163251638,0.004741269424191189,0.0,1,1000.0,1000.0,1000.0,1.0353524684906006,0.030869483947753906,1.0662219524383545,4.0,25.0,25.0,60.0,0.5,0.35,1.0,0.1
BO_incline15,2,12,-50.0,1000.0,0.0005421453703907173,0.0047524585897439076,0.0,1,1000.0,1000.0,1000.0,0.9061658382415771,0.03362727165222168,0.9397931098937988,4.0,10.0,10.0,25.0,0.05,0.35,1.0,10.0
BO_incline15,2,13,-50.0,1000.0,0.0005797823592132764,0.004745223552797995,0.0,1,1000.0,1000.0,1000.0,0.9646544456481934,0.02978992462158203,0.9944443702697754,4.0,10.0,25.0,60.0,0.05,0.1,0.5,0.1
BO_incline15,2,14,-50.0,1000.0,0.0006133884791780812,0.004803204290718643,0.0,1,1000.0,1000.0,1000.0,0.6196184158325195,0.038071393966674805,0.6576898097991943,4.0,10.0,25.0,25.0,0.5,0.1,0.5,10.0
BO_incline15,2,15,-50.0,1000.0,0.0006052694642863707,0.004805498534345284,0.0,1,1000.0,1000.0,1000.0,0.6633806228637695,0.04062628746032715,0.7040069103240967,12.0,25.0,25.0,60.0,0.05,0.1,1.0,10.0
BO_incline15,2,16,-50.0,1000.0,0.0005092980271568003,0.004739434341103065,0.0,1,1000.0,1000.0,1000.0,0.7443287372589111,0.04103493690490723,0.7853636741638184,4.0,25.0,10.0,60.0,0.05,0.35,0.5,10.0
BO_incline15,2,17,-50.0,1000.0,0.0007015623726477425,0.00479388506137627,0.0,1,1000.0,1000.0,1000.0,0.6577913761138916,0.03170323371887207,0.6894946098327637,4.0,25.0,25.0,25.0,0.05,0.35,0.5,10.0
BO_incline15,2,18,-50.0,1000.0,0.0006515531786158164,0.004801947625867792,0.0,1,1000.0,1000.0,1000.0,0.6664361953735352,0.04172635078430176,0.7081625461578369,4.0,25.0,10.0,25.0,0.5,0.35,1.0,0.1
BO_incline15,2,19,-50.0,1000.0,0.0005670901272951229,0.004748701886611607,0.0,1,1000.0,1000.0,1000.0,0.5856461524963379,0.042404890060424805,0.6280510425567627,12.0,10.0,10.0,60.0,0.5,0.35,1.0,10.0
BO_incline15,2,20,-50.0,1000.0,0.0005410455421520694,0.004747540762393055,0.0,1,1000.0,1000.0,1000.0,0.7887802124023438,0.033650875091552734,0.8224310874938965,4.0,25.0,10.0,60.0,0.5,0.1,0.5,0.1
BO_incline15,2,21,-50.0,1000.0,0.0006176157148230505,0.0048036364047413,0.0,1,1000.0,1000.0,1000.0,0.7767834663391113,0.03748893737792969,0.814272403717041,12.0,10.0,10.0,25.0,0.05,0.1,0.5,10.0
BO_incline15,2,22,-50.0,1000.0,0.0005978719496192764,0.0047995857925277625,0.0,1,1000.0,1000.0,1000.0,0.8234164714813232,0.03787422180175781,0.861290693283081,4.0,10.0,10.0,60.0,0.05,0.1,1.0,0.1
BO_incline15,2,23,-50.0,1000.0,0.0005254514908752079,0.0047474699967165425,0.0,1,1000.0,1000.0,1000.0,0.922659158706665,0.03997659683227539,0.9626357555389404,12.0,10.0,10.0,25.0,0.5,0.35,0.5,0.1
BO_incline15,2,24,-50.0,1000.0,0.000658369760189402,0.004799992788060541,0.0,1,1000.0,1000.0,1000.0,1.3830928802490234,0.045543670654296875,1.4286365509033203,12.0,25.0,10.0,60.0,0.05,0.35,1.0,0.1
BO_incline15,2,25,-50.0,1000.0,0.0005485579936752083,0.004738126722706444,0.0,1,1000.0,1000.0,1000.0,1.244976282119751,0.0655984878540039,1.3105747699737549,12.0,25.0,25.0,25.0,0.5,0.1,1.0,10.0
BO_incline15,2,26,-50.0,1000.0,0.0005185341515970595,0.004744736562794641,0.0,1,1000.0,1000.0,1000.0,1.0388233661651611,0.060881853103637695,1.0997052192687988,4.0,10.0,25.0,25.0,0.5,0.35,1.0,0.1
BO_incline15,2,27,-50.0,1000.0,0.0005607365398501745,0.004750380938661566,0.0,1,1000.0,1000.0,1000.0,1.5924818515777588,0.05944991111755371,1.6519317626953125,12.0,25.0,25.0,60.0,0.5,0.35,0.5,0.1
