method,seed,event,onset,detect,latency,fell,V,tilt_rms,dist,false_alarm,request_t,compute_latency,trial_dist,coupling,w_swing,b
noadapt,1,28,262.82,264.01,1.1899999999999977,1,-2.0,41.98552131321203,0.9312361397774822,0,264.0,0.009999999999990905,121.22620301454175,7.607,13.0498,10.0
noadapt,1,29,272.49,273.82,1.329999999999984,1,-2.0,20.25361628095512,1.9560745115772136,0,273.81,0.009999999999990905,121.22620301454175,7.607,13.0498,10.0
noadapt,1,30,284.33,285.51,1.1800000000000068,1,-2.0,13.316585109552856,2.4227990294996573,0,285.5,0.009999999999990905,121.22620301454175,7.607,13.0498,10.0
noadapt,2,1,4.49,5.54,1.0499999999999998,1,-2.0,nan,0.7350987067897581,0,5.53,0.009999999999999787,129.69067268452335,7.607,13.0498,10.0
noadapt,2,2,10.26,13.280000000000001,3.0200000000000014,1,-2.0,18.14769623362439,2.2716677621295993,0,13.27,0.010000000000001563,129.69067268452335,7.607,13.0498,10.0
noadapt,2,3,21.48,22.62,1.1400000000000006,1,-2.0,nan,0.6757929877574309,0,22.61,0.010000000000001563,129.69067268452335,7.607,13.0498,10.0
noadapt,2,4,28.32,31.34,3.0199999999999996,1,-2.0,30.89430827671265,1.7843078987374188,0,31.330000000000002,0.00999999999999801,129.69067268452335,7.607,13.0498,10.0
noadapt,2,5,40.13,41.79,1.6599999999999966,1,-2.0,57.923699880536006,0.9605484356206482,0,41.78,0.00999999999999801,129.69067268452335,7.607,13.0498,10.0
noadapt,2,6,49.870000000000005,52.89,3.019999999999996,1,-2.0,27.12339845082992,1.9506818918076014,0,52.88,0.00999999999999801,129.69067268452335,7.607,13.0498,10.0
noadapt,2,7,59.65,61.34,1.6900000000000048,1,-2.0,46.33098647559151,1.0372327421450827,0,61.33,0.010000000000005116,129.69067268452335,7.607,13.0498,10.0
noadapt,2,8,69.97,71.56,1.5900000000000034,1,-2.0,63.702639719411145,0.917182757646021,0,71.55,0.010000000000005116,129.69067268452335,7.607,13.0498,10.0
noadapt,2,9,76.99,78.67,1.6800000000000068,1,-2.0,53.3132257540613,0.9593961449387862,0,78.66,0.010000000000005116,129.69067268452335,7.607,13.0498,10.0
noadapt,2,10,83.04,86.06,3.019999999999996,1,-2.0,29.591519018425743,1.6204119534039734,0,86.05,0.010000000000005116,129.69067268452335,7.607,13.0498,10.0
noadapt,2,11,95.7,98.72,3.019999999999996,1,-2.0,27.732212545074038,1.8794104816258255,0,98.71000000000001,0.009999999999990905,129.69067268452335,7.607,13.0498,10.0
noadapt,2,12,106.4,107.75,1.3499999999999943,1,-2.0,nan,0.9098659715717048,0,107.74000000000001,0.009999999999990905,129.69067268452335,7.607,13.0498,10.0
noadapt,2,13,114.79,116.51,1.7199999999999989,1,-2.0,52.42647013969747,1.0215522471401073,0,116.5,0.010000000000005116,129.69067268452335,7.607,13.0498,10.0
noadapt,2,14,124.9,126.68,1.7800000000000011,1,-2.0,47.91479986832343,1.1119761352005995,0,126.67,0.010000000000005116,129.69067268452335,7.607,13.0498,10.0
noadapt,2,15,133.86,136.57,2.7099999999999795,1,-2.0,40.60091720292671,1.4781367245408958,0,136.56,0.009999999999990905,129.69067268452335,7.607,13.0498,10.0
noadapt,2,16,142.68,143.12,0.4399999999999977,1,-2.0,36.809851758482736,0.630666310379496,0,143.11,0.009999999999990905,129.69067268452335,7.607,13.0498,10.0
noadapt,2,17,148.18,151.20000000000002,3.0200000000000102,1,-2.0,43.13340793636932,1.2084607959254328,0,151.19,0.010000000000019327,129.69067268452335,7.607,13.0498,10.0
noadapt,2,18,157.52,160.54,3.019999999999982,1,-2.0,20.48216040675673,2.373992524038073,0,160.53,0.009999999999990905,129.69067268452335,7.607,13.0498,10.0
noadapt,2,19,167.70000000000002,169.36,1.6599999999999966,1,-2.0,52.966534130899966,0.9165466959313733,0,169.35,0.010000000000019327,129.69067268452335,7.607,13.0498,10.0
noadapt,2,20,174.94,177.96,3.0200000000000102,1,-2.0,14.402392555603303,2.8866916502201576,0,177.95000000000002,0.009999999999990905,129.69067268452335,7.607,13.0498,10.0
noadapt,2,21,187.56,190.58,3.0200000000000102,1,-2.0,29.58135285792879,1.7945149046583708,0,190.57,0.010000000000019327,129.69067268452335,7.607,13.0498,10.0
noadapt,2,22,196.67000000000002,197.97,1.299999999999983,1,-2.0,81.22707201615279,0.8638302290188449,0,197.96,0.009999999999990905,129.69067268452335,7.607,13.0498,10.0
noadapt,2,23,202.98000000000002,206.0,3.019999999999982,1,-2.0,27.629120476235908,1.7910275721887814,0,205.99,0.009999999999990905,129.69067268452335,7.607,13.0498,10.0
noadapt,2,24,212.28,215.3,3.0200000000000102,1,-2.0,27.47911539320763,1.8418114624444684,0,215.29,0.010000000000019327,129.69067268452335,7.607,13.0498,10.0
noadapt,2,25,224.95000000000002,226.70000000000002,1.75,1,-2.0,40.56214910616807,1.0763826132562428,0,226.69,0.010000000000019327,129.69067268452335,7.607,13.0498,10.0
noadapt,2,26,235.77,237.25,1.4799999999999898,1,-2.0,nan,0.6327455596522213,0,237.24,0.009999999999990905,129.69067268452335,7.607,13.0498,10.0
noadapt,2,27,240.74,241.81,1.0699999999999932,1,-2.0,nan,0.7075221648277648,0,241.8,0.009999999999990905,129.69067268452335,7.607,13.0498,10.0
noadapt,2,28,245.16,245.99,0.8300000000000125,1,-2.0,66.23117775895301,0.569467071932479,0,245.98000000000002,0.009999999999990905,129.69067268452335,7.607,13.0498,10.0
noadapt,2,29,252.71,255.24,2.530000000000001,1,-2.0,41.46523128869362,1.249062821989611,0,255.23000000000002,0.009999999999990905,129.69067268452335,7.607,13.0498,10.0
noadapt,2,30,259.24,262.14,2.8999999999999773,1,-2.0,35.069174431816734,1.2832704403506057,0,262.13,0.009999999999990905,129.69067268452335,7.607,13.0498,10.0
noadapt,2,31,268.67,269.25,0.5799999999999841,1,-2.0,45.986256588832696,0.7680188630670131,0,269.24,0.009999999999990905,129.69067268452335,7.607,13.0498,10.0
noadapt,2,32,274.44,274.90000000000003,0.4600000000000364,1,-2.0,35.58646909263663,0.9440818362104721,0,274.89,0.010000000000047748,129.69067268452335,7.607,13.0498,10.0
noadapt,2,33,282.37,285.39,3.019999999999982,1,-2.0,38.24307240901563,1.444225816030098,0,285.38,0.009999999999990905,129.69067268452335,7.607,13.0498,10.0
noadapt,2,34,291.67,293.24,1.5699999999999932,1,-2.0,62.54867609937865,0.8154843344549221,0,293.23,0.009999999999990905,129.69067268452335,7.607,13.0498,10.0
noadapt,3,1,4.49,5.54,1.0499999999999998,1,-2.0,15.4603045847975,2.2767991529858413,0,5.53,0.009999999999999787,123.60124142279086,7.607,13.0498,10.0
noadapt,3,2,15.14,16.17,1.0300000000000011,1,-2.0,39.16681103652726,0.9301040239309595,0,16.16,0.010000000000001563,123.60124142279086,7.607,13.0498,10.0
noadapt,3,3,22.740000000000002,23.87,1.129999999999999,1,-2.0,41.62403828762871,0.8401032198249805,0,23.86,0.010000000000001563,123.60124142279086,7.607,13.0498,10.0
noadapt,3,4,32.44,32.45,0.010000000000005116,1,-2.0,nan,-0.022967168619961953,0,32.44,0.010000000000005116,123.60124142279086,7.607,13.0498,10.0
noadapt,3,5,38.13,39.19,1.0599999999999952,1,-2.0,22.923670870323907,1.401445048525236,0,39.18,0.00999999999999801,123.60124142279086,7.607,13.0498,10.0
noadapt,3,6,49.14,50.14,1.0,1,-2.0,25.728371260203357,1.3841293443872225,0,50.13,0.00999999999999801,123.60124142279086,7.607,13.0498,10.0
noadapt,3,7,56.96,58.08,1.1199999999999974,1,-2.0,16.15626911033511,1.924520818580337,0,58.07,0.00999999999999801,123.60124142279086,7.607,13.0498,10.0
noadapt,3,8,66.6,67.68,1.0800000000000125,1,-2.0,32.880826643609815,0.9796836069741133,0,67.67,0.010000000000005116,123.60124142279086,7.607,13.0498,10.0
noadapt,3,9,75.55,76.58,1.0300000000000011,1,-2.0,22.884306185014463,1.1829304024909462,0,76.57000000000001,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,10,83.01,84.10000000000001,1.0900000000000034,1,-2.0,39.857387625049846,0.9045951619967099,0,84.09,0.010000000000005116,123.60124142279086,7.607,13.0498,10.0
noadapt,3,11,92.26,93.45,1.1899999999999977,1,-2.0,14.104088811095137,2.7302290318149076,0,93.44,0.010000000000005116,123.60124142279086,7.607,13.0498,10.0
noadapt,3,12,103.68,104.67,0.9899999999999949,1,-2.0,12.596749031826299,2.9397796467335198,0,104.66,0.010000000000005116,123.60124142279086,7.607,13.0498,10.0
noadapt,3,13,118.49000000000001,119.58,1.0899999999999892,1,-2.0,35.424195483073206,0.9295922909487402,0,119.57000000000001,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,14,127.37,128.62,1.25,1,-2.0,24.044963475019433,1.3531325983382345,0,128.61,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,15,135.06,135.1,0.03999999999999204,1,-2.0,31.155463209133302,0.621239296589188,0,135.09,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,16,141.1,142.19,1.0900000000000034,1,-2.0,44.91525437791385,0.7614818573419697,0,142.18,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,17,146.43,146.54,0.10999999999998522,1,-2.0,36.0271105434972,0.5826954228495467,0,146.53,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,18,150.66,151.75,1.0900000000000034,1,-2.0,26.737438303757713,1.0797410952700375,0,151.74,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,19,158.42000000000002,159.5,1.079999999999984,1,-2.0,38.65803902877747,0.904562975284918,0,159.49,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,20,166.23,167.28,1.0500000000000114,1,-2.0,13.922748633239486,2.84905956993218,0,167.27,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,21,181.33,182.46,1.1299999999999955,1,-2.0,16.471692187242642,2.049613023936402,0,182.45000000000002,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,22,191.45000000000002,192.54,1.089999999999975,1,-2.0,34.622570593331226,0.8894732808341246,0,192.53,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,23,198.32,198.52,0.20000000000001705,1,-2.0,20.01020316294848,1.1868325749970268,0,198.51,0.010000000000019327,123.60124142279086,7.607,13.0498,10.0
noadapt,3,24,207.67000000000002,208.76,1.089999999999975,1,-2.0,35.72185805665953,0.9236015148019874,0,208.75,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,25,214.09,215.18,1.0900000000000034,1,-2.0,34.75218739877684,0.8980093420108375,0,215.17000000000002,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,26,222.0,223.07,1.0699999999999932,1,-2.0,21.341413088959175,1.2768049882405421,0,223.06,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,27,232.61,233.69,1.079999999999984,1,-2.0,14.387634804021397,2.502924666063066,0,233.68,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,28,246.0,247.06,1.0600000000000023,1,-2.0,21.20144805895769,1.3803993007028765,0,247.05,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,29,254.23000000000002,255.27,1.039999999999992,1,-2.0,13.304542223298714,2.8024008827856193,0,255.26000000000002,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,30,268.63,269.73,1.1000000000000227,1,-2.0,23.68840922832604,1.2827705284404374,0,269.72,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,31,275.07,275.42,0.35000000000002274,1,-2.0,28.10823694222757,0.8153487289365557,0,275.41,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,32,285.11,286.29,1.1800000000000068,1,-2.0,21.4021498567053,1.7367233467945198,0,286.28000000000003,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,3,33,294.48,295.68,1.1999999999999886,1,-2.0,21.150197968010996,1.6150329297284145,0,295.67,0.009999999999990905,123.60124142279086,7.607,13.0498,10.0
noadapt,4,1,4.49,5.55,1.0599999999999996,1,-2.0,20.027564523967488,1.5816033776965894,0,5.54,0.009999999999999787,127.868170966742,7.607,13.0498,10.0
noadapt,4,2,14.68,15.06,0.3800000000000008,1,-2.0,24.445624518960106,0.5394898652299709,0,15.05,0.009999999999999787,127.868170966742,7.607,13.0498,10.0
noadapt,4,3,21.62,22.68,1.0599999999999987,1,-2.0,33.96844073404091,0.9089053467229284,0,22.67,0.00999999999999801,127.868170966742,7.607,13.0498,10.0
noadapt,4,4,27.3,28.39,1.0899999999999999,1,-2.0,30.646118335536773,1.0164018253547873,0,28.38,0.010000000000001563,127.868170966742,7.607,13.0498,10.0
noadapt,4,5,35.77,35.86,0.0899999999999963,1,-2.0,24.95056999964754,0.7979129269948277,0,35.85,0.00999999999999801,127.868170966742,7.607,13.0498,10.0
noadapt,4,6,42.54,43.56,1.0200000000000031,1,-2.0,23.695805641386684,1.3107958738304575,0,43.550000000000004,0.00999999999999801,127.868170966742,7.607,13.0498,10.0
noadapt,4,7,53.68,54.86,1.1799999999999997,1,-2.0,19.592027095604312,1.7638532342929913,0,54.85,0.00999999999999801,127.868170966742,7.607,13.0498,10.0
noadapt,4,8,63.09,64.11,1.019999999999996,1,-2.0,19.359897991970914,1.6134882322672297,0,64.1,0.010000000000005116,127.868170966742,7.607,13.0498,10.0
noadapt,4,9,71.69,72.77,1.0799999999999983,1,-2.0,35.959388890141966,0.8469630799340386,0,72.76,0.009999999999990905,127.868170966742,7.607,13.0498,10.0
noadapt,4,10,81.58,82.56,0.980000000000004,1,-2.0,21.33595363552149,1.5130063863516625,0,82.55,0.010000000000005116,127.868170966742,7.607,13.0498,10.0
noadapt,4,11,94.87,94.95,0.0799999999999983,1,-2.0,30.178352854505043,0.5551436415501385,0,94.94,0.010000000000005116,127.868170966742,7.607,13.0498,10.0
noadapt,4,12,102.99000000000001,103.93,0.9399999999999977,1,-2.0,21.290783867946107,1.5064725908183547,0,103.92,0.010000000000005116,127.868170966742,7.607,13.0498,10.0
noadapt,4,13,111.15,112.24000000000001,1.0900000000000034,1,-2.0,34.992335219750814,0.8860684706050961,0,112.23,0.010000000000005116,127.868170966742,7.607,13.0498,10.0
noadapt,4,14,117.78,118.74000000000001,0.960000000000008,1,-2.0,16.469258109769317,1.8307859417124845,0,118.73,0.010000000000005116,127.868170966742,7.607,13.0498,10.0
noadapt,4,15,130.13,131.35,1.2199999999999989,1,-2.0,17.03610056754804,2.189639205734288,0,131.34,0.009999999999990905,127.868170966742,7.607,13.0498,10.0
noadapt,4,16,143.03,143.21,0.18000000000000682,1,-2.0,30.782110015663594,0.5807497179582626,0,143.20000000000002,0.009999999999990905,127.868170966742,7.607,13.0498,10.0
noadapt,4,17,148.07,149.08,1.0100000000000193,1,-2.0,26.409115801077,1.2168503247275098,0,149.07,0.010000000000019327,127.868170966742,7.607,13.0498,10.0
noadapt,4,18,157.15,157.20000000000002,0.05000000000001137,1,-2.0,29.96525115957628,0.5837902401854222,0,157.19,0.010000000000019327,127.868170966742,7.607,13.0498,10.0
noadapt,4,19,165.44,166.55,1.1100000000000136,1,-2.0,44.18619236695048,0.8142213567928422,0,166.54,0.010000000000019327,127.868170966742,7.607,13.0498,10.0
noadapt,4,20,172.99,173.07,0.07999999999998408,1,-2.0,22.84594197967219,1.1494376391837875,0,173.06,0.009999999999990905,127.868170966742,7.607,13.0498,10.0
noadapt,4,21,179.41,179.52,0.11000000000001364,1,-2.0,32.30728973884986,0.5725467543088882,0,179.51,0.010000000000019327,127.868170966742,7.607,13.0498,10.0
noadapt,4,22,183.88,184.95000000000002,1.0700000000000216,1,-2.0,40.087416252351524,0.9636218685498079,0,184.94,0.010000000000019327,127.868170966742,7.607,13.0498,10.0
noadapt,4,23,190.52,190.57,0.04999999999998295,1,-2.0,29.53944473477877,0.6358505152341252,0,190.56,0.009999999999990905,127.868170966742,7.607,13.0498,10.0
noadapt,4,24,196.24,197.34,1.0999999999999943,1,-2.0,25.717622266520603,1.188197181382293,0,197.33,0.009999999999990905,127.868170966742,7.607,13.0498,10.0
noadapt,4,25,204.11,205.27,1.1599999999999966,1,-2.0,29.012675707395747,1.2461821616404052,0,205.26,0.010000000000019327,127.868170966742,7.607,13.0498,10.0
noadapt,4,26,213.38,213.44,0.060000000000002274,1,-2.0,26.850407022428882,0.8343666329453896,0,213.43,0.009999999999990905,127.868170966742,7.607,13.0498,10.0
noadapt,4,27,219.35,219.44,0.09000000000000341,1,-2.0,30.730124799006692,0.653736733379219,0,219.43,0.009999999999990905,127.868170966742,7.607,13.0498,10.0
noadapt,4,28,223.83,223.9,0.06999999999999318,1,-2.0,34.859562099816465,0.6179143517654211,0,223.89000000000001,0.009999999999990905,127.868170966742,7.607,13.0498,10.0
noadapt,4,29,231.73000000000002,232.86,1.1299999999999955,1,-2.0,36.66110422477987,0.947017173518887,0,232.85,0.010000000000019327,127.868170966742,7.607,13.0498,10.0
noadapt,4,30,237.34,237.4,0.060000000000002274,1,-2.0,32.39791836600935,0.6397401453676537,0,237.39000000000001,0.009999999999990905,127.868170966742,7.607,13.0498,10.0
noadapt,4,31,244.35,245.4,1.0500000000000114,1,-2.0,17.956249803354098,1.9386014710763106,0,245.39000000000001,0.009999999999990905,127.868170966742,7.607,13.0498,10.0
noadapt,4,32,253.65,254.79,1.1399999999999864,1,-2.0,42.54946317209249,0.8129023845318954,0,254.78,0.009999999999990905,127.868170966742,7.607,13.0498,10.0
noadapt,4,33,260.48,260.85,0.37000000000000455,1,-2.0,15.669301397166285,1.6919566550852778,0,260.84000000000003,0.009999999999990905,127.868170966742,7.607,13.0498,10.0
noadapt,4,34,272.36,272.43,0.06999999999999318,1,-2.0,27.137293707811654,0.7240699459291022,0,272.42,0.009999999999990905,127.868170966742,7.607,13.0498,10.0
noadapt,4,35,277.89,278.76,0.8700000000000045,1,-2.0,14.742019836675142,2.1182941744933004,0,278.75,0.009999999999990905,127.868170966742,7.607,13.0498,10.0
noadapt,4,36,290.64,291.66,1.0200000000000387,0,-0.02490041944430532,6.299790579343769,3.766263200170016,0,291.65000000000003,0.009999999999990905,127.868170966742,7.607,13.0498,10.0
grid,0,1,4.49,5.47,0.9799999999999995,1,-2.0,78.68477947781201,0.6349515447867979,0,5.46,0.009999999999999787,84.58112177225638,7.607,13.0498,10.0
grid,0,2,11.66,14.68,3.0199999999999996,1,-2.0,11.110080632769558,1.975978370633361,0,14.67,0.009999999999999787,84.58112177225638,8.92037978908482,14.389893738961593,2.87803690801612
grid,0,3,32.82,33.24,0.4200000000000017,1,-2.0,41.08494872247855,0.4329245119111871,0,33.230000000000004,0.00999999999999801,84.58112177225638,6.622934045558933,10.746889787687437,5.527558121639852
grid,0,4,39.800000000000004,42.82,3.019999999999996,1,-2.0,39.18477594329984,1.5947825767316957,0,42.81,0.00999999999999801,84.58112177225638,4.424170528029102,19.438399243519378,4.192470509132693
grid,0,5,51.81,53.31,1.5,1,-2.0,62.27036986852983,0.8329513532297632,0,53.300000000000004,0.00999999999999801,84.58112177225638,4.883115947026529,10.277534323252766,0.7183263882549302
grid,0,6,58.25,59.76,1.509999999999998,1,-2.0,49.23425605726119,0.9929957094046884,0,59.75,0.00999999999999801,84.58112177225638,7.892824465426553,23.351503380787783,2.3074439231303683
grid,0,7,64.66,65.9,1.240000000000009,1,-2.0,49.994377304458276,0.719391686112882,0,65.89,0.010000000000005116,84.58112177225638,6.103043047424681,23.625817440074243,0.4803052174927186
grid,0,8,72.14,75.16,3.019999999999996,1,-2.0,11.551871430280972,2.9977912349602,0,75.15,0.009999999999990905,84.58112177225638,8.587536013682826,12.7134326825318,5.509681800869687
grid,0,9,91.43,93.93,2.5,1,-2.0,47.304519048501795,1.3045673888298452,0,93.92,0.010000000000005116,84.58112177225638,7.234464590437554,11.717822402806181,2.6295753724283584
grid,0,10,101.19,103.95,2.760000000000005,1,-2.0,45.386870336735036,1.3942439621910339,0,103.94,0.010000000000005116,84.58112177225638,5.048076861064843,22.33195057321987,5.669181588057607
grid,0,11,109.58,112.60000000000001,3.0200000000000102,1,-2.0,11.560960591418658,-2.0926419193176145,0,112.59,0.010000000000005116,84.58112177225638,6.377395582652971,18.511201097387335,3.557194580702322
grid,0,12,150.56,152.06,1.5,1,-2.0,52.10444693135673,0.8960517775534953,0,152.05,0.009999999999990905,84.58112177225638,4.663944158678633,14.5963465412549,1.0072272593793459
grid,0,13,158.91,160.0,1.0900000000000034,1,-2.0,70.66306097548252,0.7019918309101953,0,159.99,0.009999999999990905,84.58112177225638,6.159813957475739,18.079995080669754,8.714509459874474
grid,0,14,167.14000000000001,170.16,3.019999999999982,1,-2.0,19.746988807021285,2.290383317959787,0,170.15,0.009999999999990905,84.58112177225638,6.314270580146026,10.963401288824453,1.8117651436255178
grid,0,15,179.66,182.68,3.0200000000000102,1,-2.0,12.062629198587873,3.966146355037175,0,182.67000000000002,0.009999999999990905,84.58112177225638,11.080275600411365,16.194172695922713,9.02208582856794
grid,0,16,196.62,198.08,1.460000000000008,1,-2.0,51.71593796216889,0.8614238420523321,0,198.07,0.010000000000019327,84.58112177225638,9.300712496225039,14.139552056521765,5.9175464358558
grid,0,17,203.25,204.76,1.509999999999991,1,-2.0,54.03257350291012,0.9129170906031803,0,204.75,0.009999999999990905,84.58112177225638,5.888715705999401,18.384259939015614,0.31297573855637784
grid,0,18,209.89000000000001,211.49,1.5999999999999943,1,-2.0,11.27350185787254,-4.293799352870046,0,211.48000000000002,0.009999999999990905,84.58112177225638,10.6144980820522,21.992349027893734,6.475120730560344
grid,0,19,247.46,250.48000000000002,3.0200000000000102,1,-2.0,11.852434779789371,3.5270717165423235,0,250.47,0.010000000000019327,84.58112177225638,6.970078819625881,13.310199008403742,1.3284402571160716
grid,0,20,264.99,266.05,1.0600000000000023,1,-2.0,nan,0.5961177093259806,0,266.04,0.009999999999990905,84.58112177225638,7.082985367431792,16.996028249946523,7.300650629221438
grid,0,21,269.53000000000003,270.68,1.1499999999999773,1,-2.0,nan,0.6920346394230847,0,270.67,0.009999999999990905,84.58112177225638,11.900459466214087,20.72719323226709,4.577890454991599
grid,0,22,274.42,275.23,0.8100000000000023,1,-2.0,72.07142834737088,0.45686488115096324,0,275.22,0.009999999999990905,84.58112177225638,9.82443102002231,16.515973505193145,8.593774138255792
grid,0,23,280.73,283.55,2.819999999999993,1,-2.0,16.230746380779358,2.673930045917075,0,283.54,0.009999999999990905,84.58112177225638,5.177458451751644,15.320618093870564,7.730425792316126
grid,0,24,294.88,296.39,1.509999999999991,1,-2.0,48.78594335648585,0.9095032140201482,0,296.38,0.009999999999990905,84.58112177225638,10.100060569503974,10.01356723972504,2.209147020849628
grid,1,1,4.49,5.62,1.13,1,-2.0,13.465398436779887,2.4470669856294487,0,5.61,0.009999999999999787,82.074592645113,7.607,13.0498,10.0
grid,1,2,16.71,18.0,1.2899999999999991,1,-2.0,11.649201199982398,-5.350905385857018,0,17.990000000000002,0.00999999999999801,82.074592645113,8.68602229691247,24.30848507117361,2.0886378099074316
grid,1,3,57.17,57.84,0.6700000000000017,1,-2.0,54.75832870767787,0.6262857350971656,0,57.83,0.010000000000005116,82.074592645113,5.131418819107845,21.176914503435043,2.973579189924555
grid,1,4,62.04,63.74,1.7000000000000028,1,-2.0,12.407594944651526,3.435675209301384,0,63.730000000000004,0.00999999999999801,82.074592645113,7.146537175772445,21.388468952413476,7.749359726438073
grid,1,5,75.34,75.72,0.37999999999999545,1,-2.0,37.89123305424334,0.6553729781056354,0,75.71000000000001,0.009999999999990905,82.074592645113,8.371555110844616,12.635895365154342,8.215193456236392
grid,1,6,81.36,82.16,0.7999999999999972,1,-2.0,56.26439386039873,0.627269179344637,0,82.15,0.009999999999990905,82.074592645113,10.208783535437615,19.89333702263397,9.179662049843948
grid,1,7,87.19,88.35000000000001,1.1600000000000108,1,-2.0,33.100648537386824,0.9531508577956043,0,88.34,0.010000000000005116,82.074592645113,6.443312763814919,15.827958977207697,4.987643459908959
grid,1,8,95.04,96.12,1.0799999999999983,1,-2.0,21.308199507429194,1.107304554284493,0,96.11,0.010000000000005116,82.074592645113,9.599568094915481,10.172895310833942,2.149552964702539
grid,1,9,105.28,107.05,1.769999999999996,1,-2.0,11.287629703362688,3.300767932959502,0,107.04,0.009999999999990905,82.074592645113,8.089948905251745,17.620658365367586,8.920167214405746
grid,1,10,133.17000000000002,135.21,2.039999999999992,1,-2.0,13.042946782693567,4.541757967685729,0,135.2,0.010000000000019327,82.074592645113,4.129792850792026,22.486377357631206,4.811591470782506
grid,1,11,147.32,148.47,1.1500000000000057,1,-2.0,14.266142509345874,2.3399536473083415,0,148.46,0.009999999999990905,82.074592645113,11.340388599494329,13.94672218544333,0.5687146626431295
grid,1,12,158.75,159.89000000000001,1.1400000000000148,1,-2.0,10.930991563923058,1.5911051886543106,0,159.88,0.010000000000019327,82.074592645113,9.310491426806514,24.738468997077163,9.748866428440293
grid,1,13,186.89000000000001,188.75,1.8599999999999852,1,-2.0,27.267610863050372,1.4973748663868989,0,188.74,0.009999999999990905,82.074592645113,8.527914610707214,11.731327351315693,3.3612305112901573
grid,1,14,197.43,198.59,1.1599999999999966,1,-2.0,36.75657738091782,0.9755481141041003,0,198.58,0.009999999999990905,82.074592645113,9.995050890416975,16.672986891423434,0.49300898061616416
grid,1,15,207.07,208.24,1.170000000000016,1,-2.0,22.614096612084357,1.3450532054057263,0,208.23000000000002,0.009999999999990905,82.074592645113,7.992206302606266,12.19343871035796,6.310295857797523
grid,1,16,218.08,218.31,0.22999999999998977,1,-2.0,29.79975484067878,0.8202196730332929,0,218.3,0.009999999999990905,82.074592645113,10.675882372736964,16.26716466068659,8.013830827215454
grid,1,17,227.23000000000002,228.88,1.6499999999999773,1,-2.0,11.893907242414786,2.0878305185191692,0,228.87,0.009999999999990905,82.074592645113,6.811313014809811,16.442760417703155,1.5303906397460696
grid,1,18,257.03000000000003,258.23,1.1999999999999886,1,-2.0,38.96904316623572,1.0194193038486503,0,258.22,0.009999999999990905,82.074592645113,7.35650974552688,23.87039998770642,0.14899155672762115
grid,1,19,263.99,265.71,1.7199999999999704,1,-2.0,15.222581838716405,2.9236355818613617,0,265.7,0.009999999999990905,82.074592645113,5.90161288230565,16.986339939292154,3.9977592938245023
grid,1,20,277.57,279.28000000000003,1.7100000000000364,1,-2.0,11.9156880165062,4.065613570102116,0,279.27,0.010000000000047748,82.074592645113,11.226084509242849,23.340261105305427,1.823957077414969
grid,2,1,4.49,5.54,1.0499999999999998,1,-2.0,nan,0.7350987067897581,0,5.53,0.009999999999999787,112.21033234259025,7.607,13.0498,10.0
grid,2,2,10.26,13.280000000000001,3.0200000000000014,1,-2.0,24.890067559212724,1.9521596210699448,0,13.27,0.010000000000001563,112.21033234259025,8.967298483218835,14.851916138262315,6.470924455751822
grid,2,3,18.37,19.87,1.5,1,-2.0,43.75796528875085,0.6173742562996889,0,19.86,0.010000000000001563,112.21033234259025,4.988510507233113,13.3749764392268,1.5341757935088007
grid,2,4,26.09,29.11,3.0199999999999996,1,-2.0,18.699684196827036,2.784627750345127,0,29.1,0.00999999999999801,112.21033234259025,4.2265123658291746,23.580825009218813,9.648090675902035
grid,2,5,40.46,42.12,1.6599999999999966,1,-2.0,58.178917929637976,0.9418946259474872,0,42.11,0.00999999999999801,112.21033234259025,9.16782087314055,16.196343985285836,1.4689747436449558
grid,2,6,50.25,51.2,0.9500000000000028,1,-2.0,nan,0.5710841030318683,0,51.19,0.010000000000005116,112.21033234259025,7.320921151149402,18.046258445646597,6.376787995853527
