optimizer,seed,trial,J,CoT,forwarddistance,lateraldrift,meanvx,fell,stabilityindex,rmsrolldeg,rmspitchdeg,opttimesec,simtimesec,totaltimesec,gc,gp,omegaswing,omegastance,mu,xofffront,xoffhind,sigmaN
BO_decline10,0,1,-3.6173355274331143,200.0,0.7767760885709823,0.8621849482436083,-0.7275181491504166,1,72.79495913426915,43.34810770956008,58.48117332407321,0.0,0.3667593002319336,0.3667593002319336,9.095693498571634,14.046800706458054,10.61460285904292,25.57846724349852,0.4159716076401226,0.32818889431943044,0.8033178878835899,7.322015953741584
BO_decline10,0,2,-0.8568665322628616,1.7180544781212495,2.5052035678021034,0.7356466169051908,0.8979092319865258,1,29.31864863706565,9.262519137123974,27.81706125991967,0.0,0.6600196361541748,0.6600196361541748,8.348999931723384,24.026086356816524,22.237803311822983,25.095847505955184,0.4358319244644062,0.1083963938263661,0.864827723214972,1.8389906439653343
BO_decline10,0,3,-0.5939764928620568,1.6278755227227286,2.7146586736285063,0.25399760049494213,0.9339188893152762,1,7.259458200988719,5.7644592883057255,4.412566428436882,0.0,0.594545841217041,0.594545841217041,10.905431378799094,18.121918303736376,14.495678358060772,39.794052741918044,0.06274385201545833,0.131070819124891,0.8353122073468151,6.507176164585076
BO_decline10,0,4,-0.7226285009256064,1.44525749469982,2.88297296961408,0.0711708686413791,1.6984541095932164,1,8.17781818334776,7.916720512618059,2.049938185649929,0.0,0.5347154140472412,0.5347154140472412,8.92308089185003,15.755163313928252,24.958149036838165,59.329236857168056,0.3584938930163126,0.26261481906695405,0.84422336528547,3.9503220973931277
BO_decline10,0,5,-0.3076569990673761,0.6153139981374118,2.3301525490285084,0.1045704875715307,1.6067414944726752,1,60.141718760834365,31.983881222374542,50.93189253758723,0.0,0.47779297828674316,0.47779297828674316,5.08077204017929,20.822325102911226,17.880314837135888,35.85846564456345,0.2686259114743051,0.32237195858725004,0.9670217579781248,3.6421724474197954
BO_decline10,0,6,-0.6417593385425859,1.2835224012877415,2.79890015921848,0.22990411521515472,1.4224914257202066,1,10.145092902956629,9.083142801419706,4.518785993896847,4.629208087921143,0.884197473526001,5.5134055614471436,7.422604348863325,22.105237501446155,21.517115813201972,46.43932499342806,0.1185141970875511,0.17714271539332022,0.9401373271725508,3.2370737111899595
BO_decline10,0,7,-0.6481179629932166,1.2995935689500018,2.910880035791638,0.23687880318195614,1.3967531699182985,1,14.0560818854582,12.99643462234684,5.354075557719604,4.001220464706421,0.9074532985687256,4.9086737632751465,6.4250559319212215,24.193872468667195,12.061703451992708,25.0,0.08080154075406824,0.19076947409218292,0.9656170644879213,4.563013844498779
BO_decline10,0,8,-1.9053631445713144,3.8194361912521644,1.765619680031093,0.7302260003377203,0.7178135734306873,1,51.864794955950934,47.55551034903067,20.698560125430724,3.695009469985962,0.3807353973388672,4.075744867324829,4.0,12.376292795725337,16.054236926234623,60.0,0.3212753695808394,0.35,1.0,1.2337196020103536
BO_decline10,0,9,-50.0,1000.0,0.3036108648825771,0.673669246928361,0.0,1,1000.0,1000.0,1000.0,2.947021722793579,0.32314205169677734,3.2701637744903564,10.986679513274488,22.066827505311903,14.538787700415751,57.2988717843408,0.3661005014861483,0.25435780094259386,0.7557108336787806,9.117845367570105
BO_decline10,0,10,-9.9390831196829,19.878168546807427,1.279756758878582,0.08829977672732034,0.060195589323271015,1,51.393991040327805,14.511067796356357,49.30285211286304,2.99310302734375,0.685645580291748,3.678748607635498,12.0,10.0,10.0,25.0,0.17499052272562304,0.35,0.5,5.253073985344899
BO_decline10,0,11,-50.0,1000.0,0.35721455326929497,0.7257523092533564,-0.7224206382180978,1,72.28019187039004,22.667442284047247,68.63390705125117,2.928180456161499,0.8023736476898193,3.7305541038513184,4.0,10.0,25.0,25.0,0.5,0.1,1.0,5.982328938095375
BO_decline10,0,12,-1.3260135863052689,2.660288261875992,1.9342621537803288,0.655239507912649,0.6923503412498482,1,34.695646156832574,14.064701787617713,31.717062062327177,4.173640489578247,1.06510329246521,5.238743782043457,12.0,17.450522177751104,11.249956033123034,37.2585715170036,0.23151584301958755,0.2090535547621425,0.8634272581504494,2.3396818049733024
BO_decline10,0,13,-2.1445875155452905,4.289433168179206,2.3528581021882973,0.967279097135491,0.6229630147832251,1,36.346797927997244,12.780623117118466,34.02565785340295,4.445202589035034,1.0188262462615967,5.464028835296631,12.0,20.65173516112506,18.885459796290306,25.0,0.05,0.2938894979815432,0.5712888269678735,4.796937146748802
BO_decline10,0,14,-0.5419313119607929,1.417743645718254,2.909088241422042,1.053779667054654,0.713495681568927,1,8.207955759333657,6.704702245039039,4.734712826829839,6.630235195159912,1.3537468910217285,7.983982086181641,9.03569063771596,15.09625421971996,22.56689320534823,53.01619291403796,0.05,0.1,0.5,0.5891954874177537
BO_decline10,0,15,-0.6704335449489601,1.3408670898979203,2.628917461309538,0.021855845812168536,2.3637640584645276,1,9.746860324086272,8.871885915315042,4.036201987373988,2.6810131072998047,0.46794629096984863,3.1489593982696533,12.0,18.24823945378082,25.0,49.919725975307955,0.5,0.35,1.0,0.1
BO_decline10,0,16,-50.0,1000.0,1.9230009616710502,0.6320064871648075,0.0,1,1000.0,1000.0,1000.0,3.260138511657715,0.5257954597473145,3.7859339714050293,12.0,25.0,17.6288865150562,35.80624022582433,0.05,0.1,0.5,0.1
BO_decline10,0,17,-0.7295627644742303,1.4591255294723526,3.255589241582234,0.061830681222690136,2.043692065726251,1,17.33122220988758,8.038797425479691,15.354119943539638,8.730907440185547,0.8019092082977295,9.532816648483276,10.871589460998127,19.334880689844958,25.0,25.0,0.05,0.35,1.0,4.823328982642252
BO_decline10,0,18,-0.45411351710675096,0.9082270929412017,1.7252706940369327,0.3032667514701283,1.3240632374056645,1,59.580534507339074,3.254228923488375,59.49159677041585,10.30625581741333,0.6244709491729736,10.930726766586304,6.477841703002454,17.078870869439015,25.0,26.773878962747432,0.5,0.1,1.0,0.5898858239535633
BO_decline10,0,19,-1.2569180391183479,2.7965774247305086,1.8754733212335883,0.6391569190703874,0.4982630886581502,1,28.67687130842135,9.15483728055888,27.176311420173434,5.5489537715911865,0.7913379669189453,6.340291738510132,9.952169239239309,20.596571623068364,10.0,25.0,0.5,0.1,1.0,4.357110067395799
BO_decline10,0,20,-0.2634625383724575,1.4351553140140998,2.7882776326951078,0.7581233111703642,0.6273518484897054,1,11.080181584911388,6.3126251065806755,9.10610719343764,4.29952073097229,1.5196173191070557,5.819138050079346,4.0,15.887330225157436,10.0,25.0,0.5,0.1,0.5602287660314478,4.974931844685076
BO_decline10,0,21,-0.7044227853216011,1.4088455846916919,2.80518066009066,1.1628352944481044,1.8933130333367862,1,13.775011008434609,9.020244415781193,10.410865428102644,5.848078727722168,0.9962968826293945,6.8443756103515625,12.0,11.776744490733655,25.0,60.0,0.5,0.35,0.7237264583081843,0.1
BO_decline10,0,22,0.04402962302651376,0.0222853258785516,1.601626853412965,0.937410330349762,0.9153937253802467,1,56.19678513819769,45.098101929020885,33.5296862834772,3.504390001296997,1.1395423412322998,4.643932342529297,12.0,14.906466824226367,25.0,60.0,0.05,0.35,0.5221605526227598,6.829852856297828
BO_decline10,0,23,-0.468477280909399,1.1363966829504588,1.4406060198252348,0.7048310551069218,0.6738935700919483,1,37.456288703487104,12.734830424603802,35.224957877839415,2.7736103534698486,0.8175220489501953,3.591132402420044,4.0,10.195797607536266,10.0,60.0,0.05,0.12576207287149527,0.5,1.5458206778135235
BO_decline10,0,24,-0.9210680163962418,1.842167211759751,2.909065396897673,0.307680570909,1.8288004731978162,1,30.511737373276343,29.10332440327392,9.163112255865315,3.056488513946533,0.8415567874908447,3.898045301437378,12.0,14.39282870954691,25.0,60.0,0.05,0.35,0.5,3.1977246034690703
BO_decline10,0,25,-50.0,1000.0,0.3024658699277611,0.2609044956275534,0.0,1,1000.0,1000.0,1000.0,7.222626209259033,0.6676933765411377,7.890319585800171,12.0,16.472747744436177,25.0,25.0,0.05,0.35,0.6307974180947757,0.1
