optimizer,seed,trial,J,CoT,forwarddistance,lateraldrift,meanvx,fell,stabilityindex,rmsrolldeg,rmspitchdeg,opttimesec,simtimesec,totaltimesec,gc,gp,omegaswing,omegastance,mu,xofffront,xoffhind,sigmaN
BO_incline20,2,1,-50.0,1000.0,0.0009557437301227416,0.007663647308613031,0.0,1,1000.0,1000.0,1000.0,0.0,0.035918474197387695,0.035918474197387695,6.092897073994531,14.47736715121185,22.213386108914207,28.21705797472839,0.3200452366845443,0.2821401317029486,0.5939505366833018,0.645951610597375
BO_incline20,2,2,-50.0,1000.0,-0.0003780484679537773,0.004793051077578167,0.0,1,1000.0,1000.0,1000.0,0.0,0.030925273895263672,0.030925273895263672,6.199754943248305,19.861495223133886,18.43398494170642,30.252179215686766,0.24468385586215424,0.26732432464363004,0.7113923366350638,6.368525552813752
BO_incline20,2,3,-50.0,1000.0,0.0006075407455588399,0.004777029000888196,0.0,1,1000.0,1000.0,1000.0,0.0,0.031037569046020508,0.031037569046020508,11.739487619949413,20.245972334644378,15.874372496200392,31.55383994020343,0.2056822995072799,0.22776649339239424,0.9456047047502896,7.778083030479626
BO_incline20,2,4,-50.0,1000.0,0.0005457599484313509,0.004746852567898096,0.0,1,1000.0,1000.0,1000.0,0.0,0.03365159034729004,0.03365159034729004,6.545172804922995,23.86325344760236,17.06364828123636,49.28155947707805,0.09824328880411462,0.12613588960823538,0.6009537237647251,8.856051769514107
BO_incline20,2,5,-50.0,1000.0,0.0006032431275151955,0.004788887012678312,0.0,1,1000.0,1000.0,1000.0,0.0,0.03347516059875488,0.03347516059875488,9.438491691876669,22.73854485421652,19.666544038082762,39.22898391864378,0.28246018735624856,0.24836087943897653,0.9310589924538141,4.438043044975337
BO_incline20,2,6,-50.0,1000.0,0.000563352381383794,0.004749748002674624,0.0,1,1000.0,1000.0,1000.0,2.963346242904663,0.08392691612243652,3.0472731590270996,4.0,10.0,10.0,60.0,0.5,0.1,1.0,0.1
BO_incline20,2,7,-50.0,1000.0,0.0005287235100666552,0.004749393702093698,0.0,1,1000.0,1000.0,1000.0,2.3137013912200928,0.06975245475769043,2.383453845977783,12.0,10.0,25.0,60.0,0.5,0.35,0.5,10.0
BO_incline20,2,8,-50.0,1000.0,0.0006273874580742006,0.004805996913651015,0.0,1,1000.0,1000.0,1000.0,3.691859245300293,0.0940847396850586,3.7859439849853516,12.0,25.0,10.0,60.0,0.05,0.35,0.5,0.1
BO_incline20,2,9,-50.0,1000.0,0.0006618548029687341,0.004795165244924884,0.0,1,1000.0,1000.0,1000.0,1.9000415802001953,0.1121830940246582,2.0122246742248535,4.0,10.0,25.0,60.0,0.05,0.35,1.0,10.0
BO_incline20,2,10,-50.0,1000.0,0.0005234975138387673,0.004754858914344826,0.0,1,1000.0,1000.0,1000.0,2.4880058765411377,0.050533294677734375,2.538539171218872,12.0,10.0,25.0,25.0,0.05,0.1,0.5,0.1
BO_incline20,2,11,-50.0,1000.0,0.0006065142846971262,0.004798799471189028,0.0,1,1000.0,1000.0,1000.0,1.7556381225585938,0.06365847587585449,1.8192965984344482,4.0,10.0,10.0,25.0,0.05,0.35,0.5,10.0
BO_incline20,2,12,-50.0,1000.0,0.0006785883057219503,0.004799189540866254,0.0,1,1000.0,1000.0,1000.0,2.064196825027466,0.061168670654296875,2.1253654956817627,4.0,25.0,25.0,60.0,0.5,0.1,0.5,10.0
BO_incline20,2,13,-50.0,1000.0,0.0006075294358024808,0.00480526197183222,0.0,1,1000.0,1000.0,1000.0,0.8294618129730225,0.03745532035827637,0.8669171333312988,12.0,10.0,10.0,25.0,0.5,0.1,0.5,10.0
BO_incline20,2,14,-50.0,1000.0,0.0006042377796592573,0.00480276050982481,0.0,1,1000.0,1000.0,1000.0,1.0335915088653564,0.03654789924621582,1.0701394081115723,4.0,25.0,25.0,25.0,0.5,0.35,0.5,0.1
BO_incline20,2,15,-50.0,1000.0,0.0006529831027526037,0.004802920470801863,0.0,1,1000.0,1000.0,1000.0,1.251098871231079,0.02950882911682129,1.2806077003479004,12.0,25.0,25.0,25.0,0.5,0.35,1.0,10.0
BO_incline20,2,16,-50.0,1000.0,0.0005645136037171695,0.004742645840252019,0.0,1,1000.0,1000.0,1000.0,0.9203672409057617,0.03316092491149902,0.9535281658172607,4.0,25.0,10.0,25.0,0.05,0.1,1.0,10.0
BO_incline20,2,17,-50.0,1000.0,0.0005191604428930543,0.004747904264343625,0.0,1,1000.0,1000.0,1000.0,0.9398858547210693,0.03247690200805664,0.972362756729126,4.0,25.0,10.0,60.0,0.5,0.35,1.0,0.1
BO_incline20,2,18,-50.0,1000.0,0.0005647546226247718,0.004749065285187581,0.0,1,1000.0,1000.0,1000.0,1.7532954216003418,0.03948211669921875,1.7927775382995605,12.0,25.0,25.0,60.0,0.05,0.1,1.0,0.1
BO_incline20,2,19,-50.0,1000.0,0.0005082710922147089,0.0047391076508810125,0.0,1,1000.0,1000.0,1000.0,0.9741306304931641,0.04153752326965332,1.0156681537628174,4.0,10.0,25.0,25.0,0.5,0.1,1.0,0.1
BO_incline20,2,20,-50.0,1000.0,0.0005114528445310251,0.004751842709666601,0.0,1,1000.0,1000.0,1000.0,0.6913013458251953,0.03473544120788574,0.726036787033081,12.0,10.0,10.0,25.0,0.05,0.35,1.0,0.1
BO_incline20,2,21,-50.0,1000.0,0.0005294880807918741,0.004741606701652056,0.0,1,1000.0,1000.0,1000.0,0.8330209255218506,0.03987741470336914,0.8728983402252197,12.0,10.0,10.0,60.0,0.5,0.1,1.0,10.0
BO_incline20,2,22,-50.0,1000.0,0.0004854197845551687,0.004749972467079969,0.0,1,1000.0,1000.0,1000.0,0.7242603302001953,0.04429745674133301,0.7685577869415283,4.0,10.0,10.0,60.0,0.05,0.1,0.5,0.1
BO_incline20,2,23,-50.0,1000.0,0.0006239262069089622,0.004801520752780943,0.0,1,1000.0,1000.0,1000.0,1.1554019451141357,0.0698080062866211,1.2252099514007568,12.0,25.0,10.0,60.0,0.5,0.35,0.5,0.1
BO_incline20,2,24,-50.0,1000.0,0.0006647637191531522,0.004798353645478809,0.0,1,1000.0,1000.0,1000.0,1.082007646560669,0.06048274040222168,1.1424903869628906,12.0,25.0,10.0,25.0,0.5,0.1,1.0,0.1
BO_incline20,2,25,-50.0,1000.0,0.0005055122421103684,0.004747019522196905,0.0,1,1000.0,1000.0,1000.0,1.028688907623291,0.08857560157775879,1.1172645092010498,4.0,25.0,10.0,25.0,0.5,0.1,0.5,0.1
BO_incline20,2,26,-50.0,1000.0,0.0006170819404162763,0.00480374458843065,0.0,1,1000.0,1000.0,1000.0,1.103233814239502,0.06699442863464355,1.1702282428741455,12.0,10.0,25.0,60.0,0.5,0.1,0.5,0.1
BO_incline20,2,27,-50.0,1000.0,0.000611318772122265,0.00480160679010085,0.0,1,1000.0,1000.0,1000.0,0.8238489627838135,0.054114580154418945,0.8779635429382324,4.0,25.0,25.0,25.0,0.05,0.1,0.5,10.0
BO_incline20,2,28,-50.0,1000.0,0.0006051950290069523,0.004804014567305765,0.0,1,1000.0,1000.0,1000.0,1.220341682434082,0.05280447006225586,1.273146152496338,4.0,10.0,25.0,60.0,0.5,0.35,1.0,0.1
