seed,method,trigger,triggered,fell,reached_end,dist,t_end,bands_crossed,trigger_t,fall_t,n_triggers,n_proposals,n_pauses,n_windows,mean_J,win_to_good,mean_tip,max_tip,mean_vx,baseline_ce,npz
53,grid,cusum,1,1,0,37.53102483268486,63.4,4,63.1,63.4,1,1,0,1,-2.0,-1,1.6061863198180437,67.01186351510162,0.5945561389953781,0.22755555555555557,runs/nat_seed53_grid_cusum.npz
53,marxefe,cusum,1,1,0,37.534805681430264,63.4,4,63.1,63.4,1,1,0,1,-2.0,-1,1.605916469322925,66.92757956567743,0.5946191426405272,0.22755555555555557,runs/nat_seed53_marxefe_cusum.npz
53,noadapt,cusum,1,1,0,37.53102483268486,63.4,4,63.1,63.4,1,1,0,1,-2.0,-1,1.6061863198180437,67.01186351510162,0.5945561389953781,0.22755555555555557,runs/nat_seed53_noadapt_cusum.npz
53,oracle,cusum,0,1,0,30.4793953622267,58.13,4,nan,58.13,1,0,0,0,nan,-1,1.7504222282548185,61.1242901174413,0.5250974629752995,0.22755555555555557,runs/nat_seed53_oracle_cusum.npz
54,bo,cusum,1,0,1,44.005749947664455,66.0,6,35.67,nan,6,13,1,20,0.6447066932039125,0,2.2707849333255004,18.862885487205368,0.6733182860557555,0.22755555555555557,runs/nat_seed54_bo_cusum.npz
54,grid,cusum,1,1,0,33.3027600493437,46.76,5,35.67,46.76,2,8,0,8,0.15231191407247577,0,2.37535594738773,41.44581171337149,0.7252356004526195,0.22755555555555557,runs/nat_seed54_grid_cusum.npz
54,marxefe,cusum,1,0,1,44.003779521472715,75.55,6,35.67,nan,2,3,2,26,0.8695391974686465,0,1.2535893539819631,8.14316686213376,0.5841808129678386,0.22755555555555557,runs/nat_seed54_marxefe_cusum.npz
54,noadapt,cusum,1,0,1,44.00122757064956,76.39,6,35.67,nan,1,2,1,27,0.8753302483558182,0,1.2695004675810686,6.324880731756382,0.5774237741498067,0.22755555555555557,runs/nat_seed54_noadapt_cusum.npz
54,oracle,cusum,0,1,0,31.564424004501692,56.94,4,nan,56.94,3,0,0,0,nan,-1,1.5740985919716173,66.50834617168799,0.5572707321182805,0.22755555555555557,runs/nat_seed54_oracle_cusum.npz
55,bo,cusum,1,1,0,16.24230317127089,27.54,2,23.56,27.54,2,3,0,3,-0.22416892789712262,0,2.1502178968548638,26.507303689624788,0.594400739782856,0.22755555555555557,runs/nat_seed55_bo_cusum.npz
55,grid,cusum,1,1,0,15.448184225237632,26.68,2,23.56,26.68,2,3,0,3,-0.30378965719850265,0,2.605081712068307,74.06682454161876,0.582252422487021,0.22755555555555557,runs/nat_seed55_grid_cusum.npz
55,marxefe,cusum,1,1,0,20.6437286533441,36.76,2,23.56,36.76,2,2,1,9,0.566090431738058,0,2.1420497254595547,41.40066270470303,0.5620678258264667,0.22755555555555557,runs/nat_seed55_marxefe_cusum.npz
55,noadapt,cusum,1,1,0,16.177733448176973,28.6,2,23.56,28.6,2,2,1,4,0.1134516475958911,0,2.0499999594733143,37.38756597914014,0.5668468124816366,0.22755555555555557,runs/nat_seed55_noadapt_cusum.npz
55,oracle,cusum,0,1,0,19.151410922503253,35.1,2,nan,35.1,1,0,0,0,nan,-1,1.8469192802282774,44.546526914148835,0.5488255762849361,0.22755555555555557,runs/nat_seed55_oracle_cusum.npz
56,bo,cusum,1,1,0,11.0990623933167,23.240000000000002,1,10.44,23.240000000000002,3,9,0,9,-0.05188627913527674,0,10.042573854509344,63.18104490789378,0.4650889793158142,0.22755555555555557,runs/nat_seed56_bo_cusum.npz
56,grid,cusum,1,1,0,7.294816262222063,14.620000000000001,1,10.44,14.620000000000001,3,3,0,3,-0.27473615140288743,0,7.316074244497631,73.54448904214387,0.48332770332362085,0.22755555555555557,runs/nat_seed56_grid_cusum.npz
56,marxefe,cusum,1,1,0,19.2731614193216,39.35,3,10.44,39.35,6,13,1,20,0.5167645995776855,0,6.419633091262139,55.437652499958574,0.4840410251786378,0.22755555555555557,runs/nat_seed56_marxefe_cusum.npz
56,noadapt,cusum,1,1,0,36.90138338681791,67.32000000000001,5,10.44,67.32000000000001,7,13,2,38,0.7124812877980801,0,3.864817570022968,33.72223478367798,0.5480109061930224,0.22755555555555557,runs/nat_seed56_noadapt_cusum.npz
56,oracle,cusum,0,1,0,10.84410711357208,26.78,1,nan,26.78,2,0,0,0,nan,-1,8.413746705424389,42.83789491891481,0.38874752002686924,0.22755555555555557,runs/nat_seed56_oracle_cusum.npz
57,bo,cusum,1,1,0,13.793619142320793,15.83,2,7.87,15.83,1,6,0,6,0.06361155869243462,0,9.025532010945039,74.3465288739709,0.9587391652749596,0.22755555555555557,runs/nat_seed57_bo_cusum.npz
57,grid,cusum,1,1,0,7.965441614535979,11.49,1,7.87,11.49,1,3,0,3,-0.13997598282481372,0,9.062971537480989,75.55171703802621,0.7529058874365036,0.22755555555555557,runs/nat_seed57_grid_cusum.npz
57,marxefe,cusum,1,1,0,24.060190641871486,41.08,3,7.87,41.08,4,11,2,23,0.6484114812633316,0,4.990161321799733,68.21397095022233,0.5888375355683517,0.22755555555555557,runs/nat_seed57_marxefe_cusum.npz
57,noadapt,cusum,1,1,0,20.960581522334824,34.39,3,7.87,34.39,2,8,1,18,0.6904106509698591,0,5.356807394051851,68.72052727007083,0.6159250837430509,0.22755555555555557,runs/nat_seed57_noadapt_cusum.npz
57,oracle,cusum,0,1,0,41.498982757226955,76.65,5,nan,76.65,7,0,0,0,nan,-1,3.71093197166035,45.93566493734648,0.5425486248345555,0.22755555555555557,runs/nat_seed57_oracle_cusum.npz
58,bo,cusum,1,1,0,5.999716803602212,11.13,1,9.46,11.13,2,2,0,2,-1.1951816696928723,-1,4.72694632327904,81.3168204719529,0.5345715888647828,0.22755555555555557,runs/nat_seed58_bo_cusum.npz
58,grid,cusum,1,1,0,5.999716803602212,11.13,1,9.46,11.13,2,2,0,2,-1.1951816696928723,-1,4.72694632327904,81.3168204719529,0.5345715888647828,0.22755555555555557,runs/nat_seed58_grid_cusum.npz
58,marxefe,cusum,1,1,0,6.012960781689336,11.36,1,9.46,11.36,2,2,0,2,-1.0808614953696083,-1,5.213957197725078,74.72182896282844,0.5208065339900305,0.22755555555555557,runs/nat_seed58_marxefe_cusum.npz
58,noadapt,cusum,1,1,0,5.999716803602212,11.13,1,9.46,11.13,2,2,0,2,-1.1951816696928723,-1,4.72694632327904,81.3168204719529,0.5345715888647828,0.22755555555555557,runs/nat_seed58_noadapt_cusum.npz
58,oracle,cusum,0,1,0,18.713152739183048,29.46,3,nan,29.46,2,0,0,0,nan,-1,8.395641046273496,76.95633927720947,0.6499390967677654,0.22755555555555557,runs/nat_seed58_oracle_cusum.npz
59,bo,cusum,1,1,0,14.071500884910671,24.78,2,20.78,24.78,1,3,0,3,-0.1943433974503932,0,5.668215236723807,76.51179128458567,0.5698192295386035,0.22755555555555557,runs/nat_seed59_bo_cusum.npz
59,grid,cusum,1,1,0,16.68630890409152,28.01,2,20.78,28.01,1,5,0,5,0.12636787828044796,0,6.797881754938758,80.77643038706329,0.6012689414708197,0.22755555555555557,runs/nat_seed59_grid_cusum.npz
59,marxefe,cusum,1,0,1,44.00211645623361,78.54,5,20.78,nan,1,14,1,38,0.8583531171866198,0,4.858353106668644,19.916242043579647,0.5604663857771647,0.22755555555555557,runs/nat_seed59_marxefe_cusum.npz
59,noadapt,cusum,1,1,0,33.46129417210612,61.15,4,20.78,61.15,2,14,1,27,0.7150585889296823,0,6.190468422689409,63.72451066427335,0.5467144495676283,0.22755555555555557,runs/nat_seed59_noadapt_cusum.npz
59,oracle,cusum,0,0,0,41.349044767096615,79.99,5,nan,nan,1,0,0,0,nan,-1,5.009777387065421,19.509269671399135,0.5167067998663414,0.22755555555555557,runs/nat_seed59_oracle_cusum.npz
60,bo,cusum,1,1,0,31.69491160571737,44.94,4,14.25,44.94,2,7,1,21,0.6766714634297195,0,4.156406484761422,29.639301219826535,0.7173628776871966,0.22755555555555557,runs/nat_seed60_bo_cusum.npz
60,grid,cusum,1,1,0,16.687953771768317,21.35,2,14.25,21.35,2,5,0,5,0.18866967959786604,0,6.876243667903209,76.36673461580527,0.8240239272802871,0.22755555555555557,runs/nat_seed60_grid_cusum.npz
60,marxefe,cusum,1,1,0,36.362258149384736,59.95,4,14.25,59.95,2,8,1,31,0.757925182421259,0,4.852233268140899,70.66829979742568,0.609508028846717,0.22755555555555557,runs/nat_seed60_marxefe_cusum.npz
60,noadapt,cusum,1,1,0,36.60683803240433,59.730000000000004,4,14.25,59.730000000000004,2,10,1,31,0.7910296594218219,0,4.888307206984043,72.23311829440642,0.6162292153814349,0.22755555555555557,runs/nat_seed60_noadapt_cusum.npz
60,oracle,cusum,0,0,1,44.001015545953194,72.8,5,nan,nan,3,0,0,0,nan,-1,5.626661278119878,15.319009780194628,0.608482852733568,0.22755555555555557,runs/nat_seed60_oracle_cusum.npz
61,bo,cusum,1,0,1,44.00292762472321,70.95,5,44.2,nan,2,8,1,17,0.8126472441322244,0,3.9610448724975402,21.36991830685509,0.6235384918155005,0.22755555555555557,runs/nat_seed61_bo_cusum.npz
61,grid,cusum,1,1,0,31.317235351193634,51.28,4,44.2,51.28,1,5,0,5,0.2473756214146321,0,3.4094418351538245,79.61770102351024,0.6147539827422319,0.22755555555555557,runs/nat_seed61_grid_cusum.npz
61,marxefe,cusum,1,0,1,44.005095676761776,76.26,5,44.2,nan,3,11,1,21,0.869815091591904,0,4.148621807003325,15.504742545581816,0.578131309991681,0.22755555555555557,runs/nat_seed61_marxefe_cusum.npz
61,noadapt,cusum,1,0,1,44.004793596439804,76.0,5,44.2,nan,2,11,1,21,0.8581847175678412,0,4.244551329951211,17.290199047057428,0.5801973072410386,0.22755555555555557,runs/nat_seed61_noadapt_cusum.npz
61,oracle,cusum,0,0,0,43.72012530649245,79.99,5,nan,nan,2,0,0,0,nan,-1,4.146671980871855,17.362608232947846,0.5478176336443078,0.22755555555555557,runs/nat_seed61_oracle_cusum.npz
62,bo,cusum,1,1,0,29.5624109782155,47.97,3,25.91,47.97,1,15,0,15,0.3968085264477605,0,7.8925082745987405,67.76644363000507,0.6207312211004319,0.22755555555555557,runs/nat_seed62_bo_cusum.npz
62,grid,cusum,1,1,0,21.212580673848638,35.2,2,25.91,35.2,1,7,0,7,-0.05315283486220495,0,6.48826155416001,33.97959179069711,0.6074306045988818,0.22755555555555557,runs/nat_seed62_grid_cusum.npz
62,marxefe,cusum,1,0,1,44.00230175960733,75.67,5,25.91,nan,3,20,2,33,0.8482050472002128,0,6.248017517096065,16.014970351456434,0.5826243583017299,0.22755555555555557,runs/nat_seed62_marxefe_cusum.npz
62,noadapt,cusum,1,0,1,44.00351301655792,74.28,5,25.91,nan,2,20,2,32,0.8502229322142729,0,6.352336716831485,17.949518895901694,0.5940654517562383,0.22755555555555557,runs/nat_seed62_noadapt_cusum.npz
62,oracle,cusum,0,0,0,43.48054665370468,79.99,5,nan,nan,2,0,0,0,nan,-1,6.079927437974035,16.412462653255368,0.544509565922833,0.22755555555555557,runs/nat_seed62_oracle_cusum.npz
63,bo,cusum,1,1,0,28.728648819980332,46.69,4,42.13,46.69,1,4,0,4,-0.18725843039455342,0,3.722172209162027,76.38171226349658,0.62079347451371,0.22755555555555557,runs/nat_seed63_bo_cusum.npz
63,grid,cusum,1,1,0,26.518953765622577,44.88,4,42.13,44.88,1,2,0,2,-0.5912006538176444,0,2.853529349327233,74.17160337388759,0.5946170738029866,0.22755555555555557,runs/nat_seed63_grid_cusum.npz
63,marxefe,cusum,1,0,1,44.00773596120367,77.64,6,42.13,nan,1,13,1,23,0.8349662434223137,0,4.8694369062033385,18.556007535405104,0.5678039675106666,0.22755555555555557,runs/nat_seed63_marxefe_cusum.npz
