optimizer,seed,trial,J,CoT,forwarddistance,lateraldrift,meanvx,fell,stabilityindex,rmsrolldeg,rmspitchdeg,opttimesec,simtimesec,totaltimesec,couplinggain,wswing,wstance,FFAST,STOPGAIN,hipamplitude,kneeamplitude,b
MARXEFE,0,1,-0.17388720264704016,1.0891237938038563,2.6164322540120764,0.5778987945835777,1.4366762706029808,1,8.262622529581419,6.700448422969243,4.834761834617648,0.0,3.3163416385650635,3.3163416385650635,8.00624360426794,17.490247135142695,16.98968374837141,41.75239846424342,0.27502331069542635,0.22487322534986212,0.7498656671525338,5.031438487194644
MARXEFE,0,2,-0.22891873783152478,1.431238120066936,2.7243477221171357,0.6041317206111063,1.3490557720584297,1,10.885139651812649,5.568976649181899,9.352687545317162,0.0,4.251785755157471,4.251785755157471,8.117594337287557,17.438241769406464,17.53824390109942,40.678925645472034,0.27340343418362334,0.22424887422507153,0.7444673177854406,5.037645121235841
MARXEFE,0,3,-0.18047508210379293,1.2104050088627252,2.527117101790363,0.8438726440444619,1.3930175217788996,1,8.539668895495947,6.880446110036277,5.058201871375599,0.0,4.176626205444336,4.176626205444336,8.101434544061023,17.69811234755222,17.358544303627262,41.161687034808836,0.2746053540224569,0.22466908498418087,0.7498201814274275,4.269919379034294
MARXEFE,0,4,-0.20696986172303006,1.1265524906586402,2.626509655351414,0.5960176538822736,1.3788861726678963,1,9.898383722181375,7.189881640622758,6.8032052964305745,0.0,4.242944955825806,4.242944955825806,7.516758142413269,18.25243644349388,17.51820596974599,40.73492020431186,0.2739377038602997,0.2245017312072924,0.7501956423999055,5.136011726939769
MARXEFE,0,5,0.48559681308977964,1.0130477722192954,2.552936739330491,0.027674053438054846,1.5280946274524112,1,8.120960175386195,7.208998093690542,3.739029373430318,0.0,4.180643081665039,4.180643081665039,7.636067677576953,16.50618396696492,18.520725875069928,41.99790256464999,0.27556552430823655,0.2251797356307833,0.7504406561275153,4.849016450583781
MARXEFE,0,6,-0.203489727194852,1.2489314613695155,2.7118367746431202,0.7324122459826345,1.3867431655628812,1,9.674953052930656,8.416541998366357,4.771429279172799,0.0,4.224565505981445,4.224565505981445,8.373701203505432,17.32417341370859,18.03693120241964,37.976584692797545,0.27502800770589453,0.22462691587718164,0.7514437967606988,5.314911161026571
MARXEFE,0,7,-0.1759418661752665,1.172753985373627,2.6057256854523487,0.43364935964893153,1.3902066136796825,1,8.371048891308675,6.913753174532779,4.719584365420129,0.0,4.105571985244751,4.105571985244751,8.160326469008702,16.63933867830733,16.59203002158672,42.26617250176647,0.2776310290415233,0.2252826243223098,0.7573420475560732,5.7301996945739715
MARXEFE,0,8,0.331057491478971,1.0502016858679335,2.8812906695888136,0.10594642672521183,1.452134986165796,1,12.137747269522597,7.036709519643935,9.889875020188864,0.0,4.199326038360596,4.199326038360596,7.406424554206312,17.93235136006375,17.575224927427914,40.854289463979086,0.28003527342957,0.22483941470673763,0.7464240609080185,5.723145349559422
MARXEFE,0,9,0.7338207256653513,0.9618403373862708,2.6371152664093467,0.015622469603555653,1.5475190995175723,1,8.01465612453902,7.248689469367116,3.4192416953612836,0.0,4.042971611022949,4.042971611022949,8.153543434962224,17.49052383520703,17.67121530533564,41.80485685493306,0.26747091733276,0.22460789392173686,0.7244660931669978,5.200101481962813
MARXEFE,0,10,-0.2702568966822232,1.3992230186048016,2.6517506178918335,0.4587745365877431,1.3753968812071413,1,12.963632548697163,7.53348567686583,10.549993479339117,0.0,4.147866725921631,4.147866725921631,8.002102745787099,17.05433740459061,18.19294831011217,41.628546298539014,0.24043248090359734,0.22484909350816237,0.738395599704664,5.403077878518781
