seed,valid,reason,y10,trust_radius,noadapt_triggered,noadapt_trigger_t,noadapt_fell,noadapt_t_surv,noadapt_frac_stable,noadapt_mean_J,noadapt_best_J,noadapt_n_windows,noadapt_win_to_good,noadapt_dist,noadapt_max_roll,noadapt_mean_vx,noadapt_windows,noadapt_params,oracle_triggered,oracle_trigger_t,oracle_fell,oracle_t_surv,oracle_frac_stable,oracle_mean_J,oracle_best_J,oracle_n_windows,oracle_win_to_good,oracle_dist,oracle_max_roll,oracle_mean_vx,oracle_windows,oracle_params,marxefe_triggered,marxefe_trigger_t,marxefe_fell,marxefe_t_surv,marxefe_frac_stable,marxefe_mean_J,marxefe_best_J,marxefe_n_windows,marxefe_win_to_good,marxefe_dist,marxefe_max_roll,marxefe_mean_vx,marxefe_windows,marxefe_params,marxefe_nosafeguard_triggered,marxefe_nosafeguard_trigger_t,marxefe_nosafeguard_fell,marxefe_nosafeguard_t_surv,marxefe_nosafeguard_frac_stable,marxefe_nosafeguard_mean_J,marxefe_nosafeguard_best_J,marxefe_nosafeguard_n_windows,marxefe_nosafeguard_win_to_good,marxefe_nosafeguard_dist,marxefe_nosafeguard_max_roll,marxefe_nosafeguard_mean_vx,marxefe_nosafeguard_windows,marxefe_nosafeguard_params,marxefe_greedy_triggered,marxefe_greedy_trigger_t,marxefe_greedy_fell,marxefe_greedy_t_surv,marxefe_greedy_frac_stable,marxefe_greedy_mean_J,marxefe_greedy_best_J,marxefe_greedy_n_windows,marxefe_greedy_win_to_good,marxefe_greedy_dist,marxefe_greedy_max_roll,marxefe_greedy_mean_vx,marxefe_greedy_windows,marxefe_greedy_params,trigger_spread
0,1,,5.120135497794836,0.25,1,10.13,0,20.0,0.0,-0.1619357698345234,-0.10683629669267902,13,nan,8.956024702491476,11.50805326084702,0.4479396534082182,"[-0.177, -0.107, -0.124, -0.153, -0.141, -0.156, -0.157, -0.164, -0.15, -0.152, -0.181, -0.25, -0.193]","[[4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",1,10.13,1,11.55,0.0,-0.5001780961413604,-0.10262902836210275,8,nan,4.462301392009285,37.839842136654525,0.3862517091420559,"[-0.332, -0.194, -0.174, -0.145, -0.103, -0.576, -0.478, -2.0]","[[12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685]]",1,10.13,0,20.0,0.0,-0.1748485529194588,-0.11972752660144603,13,nan,8.904044438505426,12.437025178843637,0.4453406402089162,"[-0.164, -0.12, -0.135, -0.141, -0.142, -0.314, -0.203, -0.152, -0.244, -0.184, -0.154, -0.157, -0.165]","[[4.0001, 11.2887, 24.7234, 58.3937, 0.4998, 0.1001, 0.5002, 9.9427], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0001, 11.3876, 24.9398, 57.8008, 0.4999, 0.1001, 0.5001, 9.9503], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0002, 11.6323, 24.7889, 57.7866, 0.4999, 0.1001, 0.5001, 9.9922], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0002, 11.1877, 24.9998, 57.6852, 0.4999, 0.1001, 0.5001, 9.9899], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0005, 11.406, 24.9997, 57.5647, 0.4999, 0.1001, 0.5001, 9.9277], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0006, 11.1704, 24.9583, 57.6678, 0.4999, 0.1001, 0.5001, 9.9554], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.2962, 24.886, 57.909, 0.4999, 0.1001, 0.5001, 9.9385], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",1,10.13,1,18.62,0.0,-0.4378254776934777,-0.13085046493668906,13,nan,7.04139462982947,14.142432060078752,0.3781085880570252,"[-0.164, -0.131, -0.205, -0.236, -0.2, -0.161, -0.195, -0.188, -0.216, -0.58, -0.495, -0.921, -2.0]","[[4.0001, 11.2887, 24.7234, 58.3937, 0.4998, 0.1001, 0.5002, 9.9427], [4.0001, 11.7152, 24.5717, 58.3062, 0.4999, 0.1001, 0.5001, 9.9396], [4.0, 11.1712, 25.0, 57.8547, 0.4998, 0.1001, 0.5002, 9.868], [4.0629, 11.1324, 24.5421, 58.5564, 0.4999, 0.1001, 0.5001, 10.0], [4.0, 11.6128, 24.9647, 57.9885, 0.4998, 0.1001, 0.5002, 9.7288], [4.0, 10.8335, 24.9394, 58.107, 0.4998, 0.1001, 0.5001, 10.0], [4.0, 11.6748, 24.6856, 58.0209, 0.4998, 0.1001, 0.5001, 9.9998], [4.0001, 11.106, 24.8108, 58.7554, 0.4999, 0.1001, 0.5001, 9.7769], [4.0, 11.4073, 24.9961, 57.5273, 0.4998, 0.1001, 0.5001, 9.9891], [4.0, 11.3003, 24.5701, 58.6931, 0.4998, 0.1001, 0.5001, 9.9996], [4.0, 11.403, 24.9997, 57.4242, 0.4994, 0.1001, 0.5, 9.9616], [4.0, 11.4827, 24.8697, 58.8956, 0.4998, 0.1001, 0.5001, 9.9381], [4.0, 11.3424, 24.8319, 57.3804, 0.4992, 0.1, 0.5, 9.9521]]",1,10.13,0,20.0,0.0,-0.1752683268431522,-0.13507648157826446,13,nan,8.930896079676188,11.854429463190382,0.4466832222674542,"[-0.178, -0.189, -0.211, -0.203, -0.135, -0.144, -0.161, -0.135, -0.187, -0.142, -0.14, -0.21, -0.243]","[[4.0002, 11.3432, 24.8428, 58.0017, 0.4999, 0.1001, 0.5001, 9.9725], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0002, 11.3339, 24.8223, 58.0663, 0.4998, 0.1001, 0.5002, 9.9683], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0004, 11.3303, 24.8145, 58.0782, 0.4998, 0.1001, 0.5002, 9.9716], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0004, 11.3305, 24.8149, 58.0423, 0.4998, 0.1001, 0.5002, 9.9884], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0014, 11.3353, 24.8255, 58.0298, 0.4998, 0.1001, 0.5002, 9.9778], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0003, 11.3231, 24.7989, 58.1626, 0.4998, 0.1001, 0.5002, 9.9727], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.331, 24.8165, 58.8295, 0.4998, 0.1001, 0.5002, 9.9594], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",0
1,1,,5.140617001320933,0.25,1,10.26,1,19.02,0.0,-0.42842799848423074,-0.13098986696671955,13,nan,7.26107496087379,24.86320254604233,0.38175502156817853,"[-0.478, -0.443, -0.235, -0.131, -0.145, -0.178, -0.195, -0.214, -0.216, -0.201, -0.467, -0.665, -2.0]","[[4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",1,10.26,0,20.0,0.0,-0.21469028985215755,-0.08474515059587318,13,nan,8.76585042718228,28.319525724823503,0.43847867633754656,"[-0.303, -0.263, -0.085, -0.181, -0.111, -0.112, -0.121, -0.099, -0.148, -0.153, -0.167, -0.221, -0.827]","[[12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685]]",1,10.26,1,8.08,0.0,-0.8375026839687755,-0.47599090817369005,6,nan,2.25022600687664,18.662183162646667,0.2786092838622121,"[-0.476, -0.582, -0.479, -0.504, -0.983, -2.0]","[[4.0001, 11.2891, 24.7242, 58.391, 0.4998, 0.1001, 0.5002, 9.9429], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0001, 11.3883, 24.9413, 57.8084, 0.4999, 0.1001, 0.5001, 9.9452], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0009, 11.6078, 24.7928, 57.7613, 0.4999, 0.1001, 0.5001, 9.9997], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",1,10.26,1,13.47,0.0,-0.6061752948783683,-0.15559549608131573,9,nan,4.258987541633058,16.81824441035703,0.3162248250149634,"[-0.476, -0.623, -0.449, -0.422, -0.156, -0.297, -0.457, -0.576, -2.0]","[[4.0001, 11.2891, 24.7242, 58.391, 0.4998, 0.1001, 0.5002, 9.9429], [4.0001, 11.6784, 24.5158, 58.453, 0.4999, 0.1001, 0.5001, 9.9451], [4.0, 11.1065, 24.9993, 58.2035, 0.4998, 0.1001, 0.5002, 9.8098], [4.1495, 11.1069, 24.4731, 58.4821, 0.4999, 0.1001, 0.5002, 10.0], [4.0, 11.5697, 24.9203, 58.2666, 0.4998, 0.1001, 0.5002, 9.6742], [4.0, 10.9692, 24.6895, 58.8492, 0.4998, 0.1001, 0.5002, 9.9831], [4.0697, 11.6824, 24.7883, 58.0872, 0.4994, 0.1001, 0.5, 9.7926], [4.0, 11.2153, 24.6341, 59.119, 0.4999, 0.1001, 0.5002, 9.7415], [4.024, 11.3323, 24.9226, 57.795, 0.4993, 0.1001, 0.5, 9.991]]",1,10.26,0,20.0,0.0,-0.18518441883536682,-0.13040066636495584,13,nan,8.946621427821233,13.786023276283158,0.44751722636949326,"[-0.466, -0.204, -0.13, -0.148, -0.144, -0.142, -0.178, -0.157, -0.151, -0.156, -0.155, -0.197, -0.179]","[[4.0002, 11.3432, 24.8428, 58.0017, 0.4999, 0.1001, 0.5001, 9.9725], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0002, 11.3345, 24.8237, 58.0617, 0.4998, 0.1001, 0.5002, 9.9686], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0003, 11.3429, 24.8421, 58.0057, 0.4998, 0.1001, 0.5002, 9.9717], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0009, 11.3353, 24.8254, 58.0365, 0.4998, 0.1001, 0.5002, 9.9763], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.3288, 24.8112, 58.118, 0.4998, 0.1001, 0.5002, 9.975], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0001, 11.3401, 24.8359, 58.0305, 0.4998, 0.1001, 0.5002, 9.971], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0001, 11.324, 24.8004, 58.2757, 0.4998, 0.1001, 0.5002, 9.955], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",0
2,1,,5.146322101003657,0.25,1,10.35,0,20.0,0.0,-0.17325430741258888,-0.12238203824920946,13,nan,8.762058241563139,12.09703222892704,0.4382327053489279,"[-0.243, -0.193, -0.139, -0.183, -0.135, -0.126, -0.16, -0.18, -0.122, -0.156, -0.127, -0.226, -0.263]","[[4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",1,10.35,1,19.47,0.0,-0.2931935896902146,-0.1051249743989856,13,nan,8.506050756352852,33.086202286475896,0.4367888409531982,"[-0.334, -0.133, -0.144, -0.116, -0.133, -0.117, -0.215, -0.142, -0.105, -0.114, -0.129, -0.13, -2.0]","[[12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685]]",1,10.35,0,20.0,0.0,-0.2448473839702617,-0.12885651240542495,13,nan,8.066219896757524,15.042307571530628,0.4034407881086472,"[-0.288, -0.241, -0.129, -0.187, -0.153, -0.197, -0.168, -0.227, -0.133, -0.233, -0.248, -0.225, -0.754]","[[4.0001, 11.2891, 24.7242, 58.3907, 0.4998, 0.1001, 0.5002, 9.943], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0001, 11.611, 24.7466, 58.046, 0.4998, 0.1001, 0.5002, 9.9308], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.3939, 24.98, 57.808, 0.4998, 0.1001, 0.5002, 9.9043], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0001, 11.3273, 24.9982, 57.5254, 0.4999, 0.1001, 0.5002, 9.9999], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0001, 11.5971, 24.8473, 57.6478, 0.4999, 0.1001, 0.5001, 9.9805], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0024, 11.0671, 24.9294, 57.9725, 0.4998, 0.1001, 0.5002, 9.883], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.1014, 24.8466, 58.0521, 0.4999, 0.1001, 0.5001, 9.9058], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",1,10.35,1,19.400000000000002,0.0,-0.3694311548391752,-0.1401401960227695,13,nan,7.2917215122524475,13.696136112986352,0.375802028730956,"[-0.288, -0.231, -0.171, -0.196, -0.173, -0.14, -0.244, -0.175, -0.207, -0.16, -0.264, -0.553, -2.0]","[[4.0001, 11.2891, 24.7242, 58.3907, 0.4998, 0.1001, 0.5002, 9.943], [4.0001, 11.7297, 24.6942, 58.0428, 0.4998, 0.1001, 0.5002, 9.9306], [4.0, 11.2049, 25.0, 58.0381, 0.4998, 0.1001, 0.5002, 9.7381], [4.0963, 11.2119, 24.5355, 58.5093, 0.4998, 0.1001, 0.5002, 10.0], [4.0, 11.6427, 24.928, 57.7585, 0.4998, 0.1001, 0.5002, 9.8641], [4.0, 11.2737, 24.6583, 58.8864, 0.4998, 0.1001, 0.5001, 9.8058], [4.0001, 11.3429, 24.9863, 57.5431, 0.4998, 0.1001, 0.5001, 10.0], [4.0, 11.6256, 24.4562, 58.4149, 0.4999, 0.1001, 0.5003, 10.0], [4.0003, 11.0595, 25.0, 57.5753, 0.4999, 0.1001, 0.5003, 9.9999], [4.022, 11.8289, 24.8607, 57.8645, 0.5, 0.1001, 0.5003, 9.8132], [4.0, 11.1245, 24.77, 58.6411, 0.4998, 0.1, 0.5, 9.975], [4.0, 11.386, 24.8199, 57.3422, 0.4995, 0.1001, 0.5, 9.9985], [4.0, 11.4176, 24.8059, 58.6685, 0.5, 0.1001, 0.5008, 10.0]]",1,10.35,0,20.0,0.0,-0.18626856794666047,-0.11866909823853733,13,nan,8.73901260753089,12.248476802073961,0.4370804236473153,"[-0.238, -0.222, -0.212, -0.175, -0.175, -0.119, -0.145, -0.145, -0.176, -0.263, -0.183, -0.17, -0.198]","[[4.0002, 11.3432, 24.8428, 58.0017, 0.4999, 0.1001, 0.5001, 9.9725], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0002, 11.3244, 24.8016, 58.1316, 0.4998, 0.1001, 0.5002, 9.9641], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0005, 11.3415, 24.8391, 58.0047, 0.4998, 0.1001, 0.5002, 9.9749], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0016, 11.3405, 24.8368, 58.0088, 0.4998, 0.1001, 0.5002, 9.973], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0008, 11.3304, 24.815, 58.0351, 0.4999, 0.1001, 0.5002, 9.9898], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0048, 11.3382, 24.8314, 58.0325, 0.4998, 0.1001, 0.5002, 9.9736], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0001, 11.3385, 24.8372, 58.051, 0.4998, 0.1001, 0.5002, 9.9788], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",0
