seed,valid,reason,y10,trust_radius,noadapt_triggered,noadapt_trigger_t,noadapt_fell,noadapt_t_surv,noadapt_frac_stable,noadapt_mean_J,noadapt_best_J,noadapt_n_windows,noadapt_win_to_good,noadapt_dist,noadapt_max_roll,noadapt_mean_vx,noadapt_n_triggers,noadapt_windows,noadapt_params,oracle_triggered,oracle_trigger_t,oracle_fell,oracle_t_surv,oracle_frac_stable,oracle_mean_J,oracle_best_J,oracle_n_windows,oracle_win_to_good,oracle_dist,oracle_max_roll,oracle_mean_vx,oracle_n_triggers,oracle_windows,oracle_params,grid_triggered,grid_trigger_t,grid_fell,grid_t_surv,grid_frac_stable,grid_mean_J,grid_best_J,grid_n_windows,grid_win_to_good,grid_dist,grid_max_roll,grid_mean_vx,grid_n_triggers,grid_windows,grid_params,bo_triggered,bo_trigger_t,bo_fell,bo_t_surv,bo_frac_stable,bo_mean_J,bo_best_J,bo_n_windows,bo_win_to_good,bo_dist,bo_max_roll,bo_mean_vx,bo_n_triggers,bo_windows,bo_params,marxefe_triggered,marxefe_trigger_t,marxefe_fell,marxefe_t_surv,marxefe_frac_stable,marxefe_mean_J,marxefe_best_J,marxefe_n_windows,marxefe_win_to_good,marxefe_dist,marxefe_max_roll,marxefe_mean_vx,marxefe_n_triggers,marxefe_windows,marxefe_params,marxefe_greedy_triggered,marxefe_greedy_trigger_t,marxefe_greedy_fell,marxefe_greedy_t_surv,marxefe_greedy_frac_stable,marxefe_greedy_mean_J,marxefe_greedy_best_J,marxefe_greedy_n_windows,marxefe_greedy_win_to_good,marxefe_greedy_dist,marxefe_greedy_max_roll,marxefe_greedy_mean_vx,marxefe_greedy_n_triggers,marxefe_greedy_windows,marxefe_greedy_params,trigger_spread
0,1,,5.120135497794836,0.25,1,9.67,0,20.0,0.6635,0.510724340111821,0.9847232373445725,13,2,9.984090633287135,13.337490266391114,0.49933729575181823,5,"[-0.09, -0.178, 0.263, 0.947, -0.048, -0.207, 0.147, 0.941, 0.985, 0.971, 0.983, 0.952, 0.973]","[[4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",1,9.67,0,20.0,0.687,0.5747408157190415,0.9767845484354923,13,0,10.625140301366116,12.99121714223555,0.5313897791557695,7,"[0.002, -0.089, 0.33, 0.949, -0.003, -0.065, 0.514, 0.977, 0.971, 0.976, 0.977, 0.961, 0.972]","[[12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685]]",1,9.67,0,20.0,0.709,0.5348828330999302,0.9360043653999247,13,2,12.253678636388411,13.294098726849473,0.6128166959068833,4,"[-0.09, -0.178, 0.251, 0.857, -0.106, 0.034, 0.898, 0.893, 0.906, 0.768, 0.895, 0.936, 0.888]","[[4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0738, 14.7397, 24.646, 54.6657, 0.4511, 0.1147, 0.6023, 9.8558], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.2018, 14.8474, 24.6592, 59.4528, 0.4545, 0.1371, 0.5337, 8.8331], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [5.2543, 10.6019, 24.4551, 54.4735, 0.398, 0.1311, 0.6217, 9.0855], [5.8245, 11.8252, 22.0705, 59.8659, 0.3916, 0.1384, 0.5963, 8.4381], [5.9645, 11.3137, 22.2153, 54.899, 0.4218, 0.1265, 0.549, 9.4448], [4.7321, 14.4127, 23.3246, 58.9968, 0.494, 0.1441, 0.5757, 9.6665], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.3099, 14.0487, 22.6101, 54.772, 0.4914, 0.1078, 0.6087, 9.1434], [5.7047, 10.9849, 22.8185, 56.5749, 0.4975, 0.1613, 0.5194, 9.8229], [5.9907, 10.9142, 22.5274, 57.9571, 0.4888, 0.1458, 0.5476, 9.2681]]",1,9.67,0,20.0,0.6975,0.5493716756785799,0.9791353201168237,13,2,10.980329741204363,13.734863421100854,0.54914925114768,9,"[-0.09, -0.178, 0.277, 0.89, -0.018, -0.243, 0.728, 0.962, 0.929, 0.976, 0.979, 0.969, 0.959]","[[4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [5.0536, 14.6588, 21.3387, 57.2561, 0.4645, 0.1098, 0.5065, 7.5572], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [5.1317, 14.3118, 22.106, 54.7805, 0.4887, 0.1389, 0.6009, 7.6815], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [5.5561, 10.1718, 24.9074, 52.3716, 0.4988, 0.112, 0.5188, 9.6782], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [6.0, 10.0, 25.0, 51.25, 0.437, 0.1, 0.5, 10.0], [6.0, 10.0, 25.0, 51.25, 0.3875, 0.1371, 0.5, 10.0], [6.0, 10.0, 22.8398, 51.25, 0.3875, 0.1184, 0.5, 10.0], [6.0, 10.0, 24.2534, 51.25, 0.3875, 0.1173, 0.6113, 10.0], [6.0, 10.0, 21.25, 51.25, 0.4342, 0.1625, 0.6196, 10.0], [6.0, 10.0, 21.2727, 55.8619, 0.3875, 0.1625, 0.5, 10.0]]",1,9.67,1,11.31,0.34452296819787986,-0.40981345402117175,0.8838986195761458,8,3,3.665739717524552,16.734265287491883,0.32406316248001643,3,"[-0.206, -0.467, -0.557, 0.098, 0.884, -0.123, -0.908, -2.0]","[[4.0001, 11.2897, 24.7255, 58.3861, 0.4998, 0.1001, 0.5002, 9.9434], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0001, 11.3917, 24.9486, 57.8007, 0.4999, 0.1001, 0.5001, 9.9402], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0019, 11.6378, 24.6571, 58.0121, 0.4999, 0.1001, 0.5001, 9.9999], [4.046, 10.9701, 24.6596, 58.3854, 0.4999, 0.1001, 0.5001, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0063, 11.7284, 24.5794, 57.7495, 0.4999, 0.1001, 0.5001, 10.0]]",1,9.67,0,20.0,0.633,0.3576642735852493,0.9336043627536466,13,2,8.916711086401119,13.876778316558726,0.44596831840751666,8,"[-0.064, -0.15, 0.245, 0.934, -0.023, -0.389, -0.506, 0.221, 0.826, 0.908, 0.881, 0.874, 0.892]","[[4.0002, 11.3432, 24.8428, 58.0017, 0.4999, 0.1001, 0.5001, 9.9725], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0002, 11.3332, 24.8208, 58.071, 0.4998, 0.1001, 0.5002, 9.968], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.002, 11.3328, 24.82, 58.0308, 0.4998, 0.1001, 0.5002, 9.9837], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.3244, 24.8019, 58.1272, 0.4998, 0.1001, 0.5001, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.3458, 24.8463, 58.0158, 0.4998, 0.1001, 0.5002, 9.9714], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0008, 11.3382, 24.8452, 58.0003, 0.4998, 0.1001, 0.5002, 9.9703], [4.0169, 11.3443, 24.8484, 57.9744, 0.4998, 0.1001, 0.5002, 9.964], [4.0001, 11.3299, 24.8675, 57.9576, 0.4998, 0.1001, 0.5002, 9.9736], [4.0, 11.3683, 24.8687, 57.9315, 0.4999, 0.1001, 0.5002, 9.9732]]",0
1,1,,5.140617001320933,0.25,1,10.75,1,9.790000000000001,0.3683673469387755,-0.4209248670814862,0.6245992547825172,7,3,3.094650120006288,25.329453442821443,0.316225842665431,4,"[-0.612, -0.402, -0.418, 0.625, 0.608, -0.748, -2.0]","[[4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",1,10.75,1,2.09,0.0,-1.5662052287634256,-1.1324104575268512,2,nan,0.3424039325481054,28.374962835982032,0.16512717650621384,1,"[-1.132, -2.0]","[[12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685]]",1,10.75,1,9.19,0.38913043478260867,-0.5420824907357281,0.4440123854377019,7,3,2.7633515380072007,13.972924972639914,0.30083855175240715,3,"[-0.612, -0.402, -0.244, 0.429, 0.444, -1.411, -2.0]","[[4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.7965, 13.0707, 23.4681, 59.4601, 0.3922, 0.1416, 0.5394, 7.9732], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [5.2328, 12.4996, 23.784, 55.9616, 0.4731, 0.1188, 0.5834, 9.093], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [5.7458, 12.7921, 24.285, 52.9915, 0.467, 0.1349, 0.5889, 9.6914]]",1,10.75,1,4.76,0.09643605870020965,-0.996718725738777,-0.4016056867810931,4,nan,1.3480626462701375,13.901401341679705,0.28352741811008,2,"[-0.612, -0.402, -0.974, -2.0]","[[4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.1384, 14.1045, 24.8511, 54.8795, 0.4515, 0.121, 0.5711, 9.835], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",1,10.75,1,10.15,0.33661417322834647,-0.3578210777188784,0.7529447788007301,7,3,3.1174309940315075,14.806033991362952,0.3072632019829188,6,"[-0.555, -0.457, -0.272, 0.551, 0.753, -0.525, -2.0]","[[4.0001, 11.2887, 24.7233, 58.394, 0.4998, 0.1001, 0.5002, 9.9427], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.4798, 24.8888, 57.8799, 0.4999, 0.1001, 0.5001, 9.9244], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0011, 11.1319, 24.9655, 57.859, 0.4999, 0.1001, 0.5001, 9.9997], [4.0119, 11.6813, 24.5803, 57.9467, 0.4999, 0.1001, 0.5001, 10.0], [4.0011, 11.1319, 24.9655, 57.859, 0.4999, 0.1001, 0.5001, 9.9997]]",1,10.75,1,5.04,0.047524752475247525,-1.0494681127107843,-0.5555020163408071,4,nan,1.190841700525648,14.643979770118605,0.2366742254733836,3,"[-0.556, -0.658, -0.984, -2.0]","[[4.0002, 11.3432, 24.8428, 58.0017, 0.4999, 0.1001, 0.5001, 9.9725], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0001, 11.2834, 24.7119, 58.4144, 0.4998, 0.1001, 0.5002, 9.9459], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",0
2,1,,5.146322101003657,0.25,1,10.55,1,10.14,0.3044334975369458,-0.3230828585869217,0.9539977085651434,7,2,3.5690837835209104,17.409275693700963,0.3518380311786907,6,"[-0.503, -0.199, 0.339, 0.954, -0.125, -0.728, -2.0]","[[4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",1,10.55,1,9.07,0.3788546255506608,-0.5314965124065245,0.5036006695599479,7,2,3.2532320777666017,32.41015858078901,0.35851369060676086,3,"[-0.262, -0.131, 0.043, 0.504, 0.133, -2.007, -2.0]","[[12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685]]",1,10.55,1,7.91,0.29924242424242425,-0.49143809411877165,0.7125342905063317,6,2,3.342753554111723,19.59850881942688,0.4223264882644596,4,"[-0.503, -0.199, 0.304, 0.713, -1.263, -2.0]","[[4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.8981, 14.4146, 24.7765, 54.382, 0.4304, 0.1374, 0.5973, 9.7658], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.6477, 11.8838, 23.0921, 55.331, 0.4781, 0.1179, 0.5187, 9.5888], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",1,10.55,1,8.21,0.34549878345498786,-0.2684114518034641,0.954170250336294,6,2,3.4346048172670836,16.685953433515074,0.41808723238562884,3,"[-0.503, -0.199, 0.317, 0.954, -0.179, -2.0]","[[4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [5.5683, 10.1126, 24.1913, 52.0182, 0.4004, 0.13, 0.5869, 9.3902], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [5.9051, 14.6191, 22.2288, 58.2497, 0.408, 0.1364, 0.5967, 7.9081], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",1,10.55,0,20.0,0.651,0.5275253098601473,0.9767901622394908,13,2,9.646938603075487,12.130738714055433,0.4824505418009133,5,"[-0.18, -0.085, 0.572, 0.907, -0.094, -0.241, 0.248, 0.943, 0.95, 0.957, 0.951, 0.977, 0.954]","[[4.0001, 11.2887, 24.7233, 58.3939, 0.4998, 0.1001, 0.5002, 9.9427], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.5499, 24.8283, 57.9378, 0.4998, 0.1001, 0.5002, 9.9264], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0001, 11.2409, 24.9876, 57.782, 0.4999, 0.1001, 0.5001, 9.975], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0014, 11.4891, 24.9098, 57.539, 0.4999, 0.1001, 0.5001, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0271, 11.118, 24.9898, 57.6497, 0.4999, 0.1001, 0.5002, 9.9998], [4.0092, 11.6958, 24.5833, 57.9967, 0.4999, 0.1001, 0.5001, 9.9999], [4.0004, 10.9032, 24.6866, 58.2687, 0.4999, 0.1001, 0.5001, 10.0], [4.0001, 11.5349, 25.0, 57.5974, 0.4999, 0.1001, 0.5002, 9.9276], [4.0016, 11.2925, 24.7423, 58.8051, 0.4999, 0.1001, 0.5001, 9.9814], [4.002, 11.3466, 24.8353, 57.4907, 0.4999, 0.1001, 0.5002, 9.986]]",1,10.55,1,9.870000000000001,0.37955465587044535,-0.34425858094296025,0.767988030132801,7,3,3.0581667757891866,13.899812352401142,0.3097407903574867,2,"[-0.474, -0.517, -0.237, 0.46, 0.768, -0.409, -2.0]","[[4.0002, 11.3432, 24.8428, 58.0018, 0.4999, 0.1001, 0.5001, 9.9725], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0002, 11.3307, 24.8155, 58.0881, 0.4998, 0.1001, 0.5002, 9.9669], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.3649, 24.8901, 57.9657, 0.4998, 0.1001, 0.5002, 9.9397], [4.0, 11.3742, 24.9107, 57.8526, 0.4998, 0.1001, 0.5002, 9.991], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",0
3,1,,5.1217124323453715,0.25,1,10.22,0,20.0,0.657,0.5502153348585979,0.9828122075816299,13,2,10.042845733534431,11.84445934950927,0.5022610885920327,4,"[-0.179, -0.133, 0.5, 0.949, -0.101, -0.126, 0.391, 0.969, 0.983, 0.975, 0.969, 0.978, 0.977]","[[4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",1,10.22,0,20.0,0.665,0.5148891949126184,0.9774853975102304,13,2,10.30099879551059,13.611543297348819,0.5151687416908424,4,"[-0.283, -0.092, 0.61, 0.87, -0.182, -0.12, 0.292, 0.775, 0.955, 0.97, 0.977, 0.949, 0.972]","[[12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685], [12.0, 10.0, 25.0, 60.0, 0.438, 0.1, 0.5, 1.685]]",1,10.22,1,11.13,0.26840215439856374,-0.3843537534179339,0.7979357417454438,8,2,4.6158055918550005,16.781024670609415,0.41455849462847505,4,"[-0.179, -0.133, 0.497, 0.798, -0.799, -0.577, -0.683, -2.0]","[[4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [5.0598, 12.1599, 22.6093, 57.7329, 0.4963, 0.124, 0.5401, 9.9165], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0708, 10.475, 22.9849, 56.3747, 0.4237, 0.1043, 0.5767, 8.9576], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [5.2099, 11.9652, 23.7287, 53.8076, 0.4209, 0.1528, 0.5873, 9.4078], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0]]",1,10.22,0,20.0,0.6625,0.49920681202691236,0.9464151289793873,13,2,12.154288891833136,12.164131605074903,0.6078332465069681,8,"[-0.179, -0.133, 0.488, 0.764, -0.272, -0.079, 0.73, 0.8, 0.94, 0.946, 0.723, 0.897, 0.863]","[[4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.6951, 12.1337, 24.492, 56.4817, 0.4055, 0.1238, 0.5755, 9.1595], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.8116, 10.4111, 23.6545, 57.1931, 0.4831, 0.1152, 0.6239, 9.3322], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [5.8426, 14.007, 21.2548, 59.4467, 0.4999, 0.1078, 0.5664, 9.0123], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [6.0, 15.165, 21.25, 59.7187, 0.4644, 0.1105, 0.5265, 8.7943], [5.8096, 15.165, 21.8076, 57.7705, 0.407, 0.1204, 0.5354, 8.9394], [5.6248, 15.165, 23.5974, 60.0, 0.4163, 0.1171, 0.5, 7.8181], [5.8096, 15.165, 21.8076, 57.7705, 0.407, 0.1204, 0.5354, 8.9394], [6.0, 15.165, 21.25, 60.0, 0.4577, 0.1539, 0.5, 10.0], [6.0, 15.165, 21.25, 51.25, 0.4621, 0.108, 0.5, 10.0]]",1,10.22,0,20.0,0.6265,0.44329003454638616,0.9788239836286484,13,2,9.42183180292856,13.565195608667105,0.47121039206174103,5,"[-0.16, -0.126, 0.498, 0.947, -0.211, -0.515, -0.178, 0.703, 0.951, 0.979, 0.979, 0.95, 0.945]","[[4.0001, 11.2891, 24.7243, 58.3907, 0.4998, 0.1001, 0.5002, 9.943], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0001, 11.3919, 24.9492, 57.7893, 0.4999, 0.1001, 0.5001, 9.9445], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0001, 11.6153, 24.7975, 57.7636, 0.4999, 0.1, 0.5001, 9.9993], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0002, 10.8939, 24.932, 58.1938, 0.4999, 0.1001, 0.5001, 9.9963], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0001, 11.011, 25.0, 57.7734, 0.4999, 0.1001, 0.5001, 9.8877], [4.079, 11.5161, 24.4746, 57.8565, 0.4999, 0.1001, 0.5002, 10.0], [4.0, 11.6328, 25.0, 57.5138, 0.4999, 0.1001, 0.5001, 9.7415], [4.0001, 11.1002, 24.9123, 58.3759, 0.4999, 0.1001, 0.5001, 10.0], [4.0, 11.241, 24.7395, 57.0988, 0.4998, 0.1001, 0.5002, 10.0], [4.0008, 11.4135, 24.9502, 58.4148, 0.4998, 0.1001, 0.5002, 10.0]]",1,10.22,0,20.0,0.649,0.5170786644074629,0.9770741484770065,13,2,9.894267955216552,12.344339326319087,0.49483219967614,5,"[-0.151, -0.159, 0.485, 0.95, -0.195, -0.258, 0.249, 0.957, 0.974, 0.953, 0.976, 0.977, 0.963]","[[4.0002, 11.3432, 24.8428, 58.0018, 0.4999, 0.1001, 0.5001, 9.9725], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0001, 11.3096, 24.7692, 58.2336, 0.4998, 0.1001, 0.5002, 9.9575], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0001, 11.3413, 24.8385, 58.0587, 0.4998, 0.1001, 0.5002, 9.9552], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0012, 11.3087, 24.7672, 58.0968, 0.4998, 0.1001, 0.5002, 9.9999], [4.0, 11.415, 25.0, 60.0, 0.5, 0.1, 0.5, 10.0], [4.0001, 11.3478, 24.8526, 58.0156, 0.4998, 0.1001, 0.5002, 9.9589], [4.0001, 11.3379, 24.8248, 57.9831, 0.4998, 0.1001, 0.5002, 9.9987], [4.0003, 11.3368, 24.8388, 58.0107, 0.4998, 0.1001, 0.5002, 9.9756], [4.0, 11.3366, 24.8443, 58.029, 0.4998, 0.1001, 0.5002, 9.9715], [4.0035, 11.3401, 24.8251, 58.0038, 0.4998, 0.1001, 0.5002, 9.9848], [4.0093, 11.3421, 24.8133, 58.0132, 0.4998, 0.1001, 0.5002, 9.9852]]",0
