slope_deg,seed,method,trigger,triggered,fell,trigger_t,fall_t,squash_t,t_surv,n_windows,mean_J,best_J,win_to_good,n_proposals,n_pauses,n_triggers,max_roll,dist_on_slope,baseline_ce,npz
15.0,14,grid,ce,1,1,9.32,12.11,0.14,2.79,2,-0.6772746569657105,0.6454506860685789,0,2,0,1,7.288509706121614,1.5316748221291325,0.3657382229891439,runs/slope15_seed14_grid_noafb.npz
15.0,14,marxefe,ce,1,1,9.32,20.82,0.33,11.5,8,0.2586295868560792,0.8018443411521776,0,2,1,1,68.27702329233857,4.490856862501469,0.3657382229891439,runs/slope15_seed14_marxefe_noafb.npz
15.0,14,noadapt,ce,1,1,9.32,20.76,0.14,11.44,8,0.2750544593952088,0.8389465286227474,0,2,1,1,68.97407164729238,4.582616644987328,0.3657382229891439,runs/slope15_seed14_noadapt_noafb.npz
15.0,14,oracle,ce,1,1,9.32,17.04,0.56,7.72,6,-0.005180850271385669,0.8616985718103429,0,2,1,1,67.21153660172614,2.8564487839227413,0.3657382229891439,runs/slope15_seed14_oracle_noafb.npz
15.0,15,bo,ce,1,1,16.740000000000002,23.02,0.09,6.28,5,-0.18894040839723591,0.6763495709747547,0,2,1,1,68.07668590629336,2.181012676815646,0.3669341878440692,runs/slope15_seed15_bo_noafb.npz
15.0,15,grid,ce,1,1,16.740000000000002,23.02,0.09,6.28,5,-0.18894040839723591,0.6763495709747547,0,2,1,1,68.07668590629336,2.181012676815646,0.3669341878440692,runs/slope15_seed15_grid_noafb.npz
15.0,15,marxefe,ce,1,1,16.740000000000002,19.650000000000002,0.17,2.91,2,-0.8078121362500233,0.38437572749995325,0,2,0,1,66.90124809135672,0.6333127751880667,0.3669341878440692,runs/slope15_seed15_marxefe_noafb.npz
15.0,15,noadapt,ce,1,1,16.740000000000002,23.02,0.09,6.28,5,-0.18894040839723591,0.6763495709747547,0,2,1,1,68.07668590629336,2.181012676815646,0.3669341878440692,runs/slope15_seed15_noadapt_noafb.npz
15.0,15,oracle,ce,1,1,16.740000000000002,22.42,1.24,5.68,4,-0.21254410768452991,0.5808031877821249,0,4,0,1,72.13293897554918,1.952828799537233,0.3669341878440692,runs/slope15_seed15_oracle_noafb.npz
15.0,16,bo,ce,1,1,9.33,12.88,0.44,3.5500000000000003,3,-0.4436217199920322,0.4610238346285918,0,3,0,1,70.75606362797362,1.7303680763763225,0.36198056266809886,runs/slope15_seed16_bo_noafb.npz
15.0,16,grid,ce,1,1,9.33,12.05,0.44,2.72,2,-0.7694880826857041,0.4610238346285918,0,2,0,1,29.00864296988025,1.0601335959945395,0.36198056266809886,runs/slope15_seed16_grid_noafb.npz
15.0,16,marxefe,ce,1,1,9.33,18.36,0.75,9.03,7,-0.15039443764641852,0.7352335370978005,0,2,1,1,72.45703871647765,3.4276570772105153,0.36198056266809886,runs/slope15_seed16_marxefe_noafb.npz
15.0,16,noadapt,ce,1,1,9.33,14.11,0.44,4.78,4,-0.5145520189550605,0.5540156976554309,0,4,0,1,59.433659545264085,1.4250411278653,0.36198056266809886,runs/slope15_seed16_noadapt_noafb.npz
15.0,16,oracle,ce,1,1,9.33,20.23,0.53,10.9,8,0.24174720934616836,0.8698257404482874,0,2,1,1,69.16326685805885,4.6504206483785016,0.36198056266809886,runs/slope15_seed16_oracle_noafb.npz
15.0,17,bo,ce,1,1,9.34,14.82,0.02,5.48,4,-0.02051911376183474,0.8128567306631298,0,4,0,1,66.83042019380542,2.142886093489073,0.37131075030634764,runs/slope15_seed17_bo_noafb.npz
15.0,17,grid,ce,1,1,9.34,13.65,0.02,4.3100000000000005,3,-0.18261247933617009,0.735215008475049,0,3,0,1,68.98900958708734,2.8264344850146985,0.37131075030634764,runs/slope15_seed17_grid_noafb.npz
15.0,17,marxefe,ce,1,1,9.34,17.79,0.02,8.45,6,0.06756309963378793,0.7597900249997218,0,2,1,1,69.5329071238246,3.148670614895579,0.37131075030634764,runs/slope15_seed17_marxefe_noafb.npz
15.0,17,noadapt,ce,1,1,9.34,19.71,0.02,10.370000000000001,7,0.18662690388452927,0.735215008475049,0,2,1,1,67.61506459061795,4.036647737455191,0.37131075030634764,runs/slope15_seed17_noadapt_noafb.npz
15.0,17,oracle,ce,1,1,9.34,17.14,0.5,7.8,6,-0.059671000820275065,0.8084275648033497,0,2,1,1,71.23190879330086,3.0272016370940342,0.37131075030634764,runs/slope15_seed17_oracle_noafb.npz
15.0,18,bo,ce,1,1,12.43,15.69,nan,3.2600000000000002,3,-0.950873166846833,0.2689765069732477,0,3,0,1,72.70053157421407,0.7835562983024884,0.3775070381767295,runs/slope15_seed18_bo_noafb.npz
15.0,18,grid,ce,1,1,12.43,15.68,nan,3.25,3,-0.950873166846833,0.2689765069732477,0,3,0,1,71.09999369894349,0.7901271032578059,0.3775070381767295,runs/slope15_seed18_grid_noafb.npz
15.0,18,marxefe,ce,1,1,12.43,19.150000000000002,0.8200000000000001,6.72,5,-0.176453564460886,0.5971615000120063,0,5,0,1,69.70595812984914,2.2551415999536424,0.3775070381767295,runs/slope15_seed18_marxefe_noafb.npz
15.0,18,noadapt,ce,1,1,12.43,15.69,nan,3.2600000000000002,3,-0.950873166846833,0.2689765069732477,0,3,0,1,72.08071806717706,0.779491221268855,0.3775070381767295,runs/slope15_seed18_noadapt_noafb.npz
15.0,18,oracle,ce,1,1,12.43,18.42,0.99,5.99,4,-0.15637435272860056,0.5982460020717548,0,4,0,1,71.53974815045882,2.1091275937725786,0.3775070381767295,runs/slope15_seed18_oracle_noafb.npz
15.0,19,bo,ce,1,1,9.31,11.9,0.21,2.59,2,-0.616302788227319,0.767394423545362,0,2,0,1,10.212089710966252,1.231521874225865,0.35580165204457204,runs/slope15_seed19_bo_noafb.npz
15.0,19,grid,ce,1,1,9.31,12.25,0.21,2.94,2,-0.616302788227319,0.767394423545362,0,2,0,1,9.44340605612011,1.7817061452537741,0.35580165204457204,runs/slope15_seed19_grid_noafb.npz
15.0,19,marxefe,ce,1,1,9.31,15.11,0.34,5.8,4,-0.0459778574266122,0.7338564258837529,0,2,1,1,71.57205066616768,2.018281950877033,0.35580165204457204,runs/slope15_seed19_marxefe_noafb.npz
15.0,19,noadapt,ce,1,1,9.31,17.16,0.21,7.8500000000000005,6,0.008251002635926893,0.8164754527560187,0,2,1,1,67.6086417137994,3.069945117923398,0.35580165204457204,runs/slope15_seed19_noadapt_noafb.npz
15.0,19,oracle,ce,1,1,9.31,20.650000000000002,0.54,11.34,8,0.19271946914855992,0.7985237345025218,0,2,1,1,72.02463722667041,4.654822843970122,0.35580165204457204,runs/slope15_seed19_oracle_noafb.npz
