slope_deg,seed,method,trigger,triggered,fell,trigger_t,fall_t,squash_t,t_surv,n_windows,mean_J,best_J,win_to_good,n_proposals,n_pauses,n_triggers,max_roll,dist_on_slope,baseline_ce,npz
10.0,64,marxefe,dt,1,1,37.22,38.5,nan,1.28,1,-2.0,-2.0,-1,1,0,1,73.56574511516463,-0.06306492317807866,2.2755555555555556,runs/slope10_seed64_marxefe_dt.npz
10.0,64,noadapt,dt,1,1,37.22,38.46,nan,1.24,1,-2.0,-2.0,-1,1,0,1,72.16538292099814,-0.10604770099244121,2.2755555555555556,runs/slope10_seed64_noadapt_dt.npz
10.0,64,oracle,dt,1,1,37.22,38.57,nan,1.35,1,-2.0,-2.0,-1,1,0,1,73.34509627595705,-0.04514144674490339,2.2755555555555556,runs/slope10_seed64_oracle_dt.npz
10.0,65,bo,dt,1,0,38.13,nan,0.12,20.0,1,-0.5722778357677667,-0.5722778357677667,-1,2,0,1,37.843227046582165,0.34566238160984497,2.2755555555555556,runs/slope10_seed65_bo_dt.npz
10.0,65,grid,dt,1,0,38.13,nan,0.12,20.0,1,-0.5722778357677667,-0.5722778357677667,-1,2,0,1,37.843227046582165,0.34566238160984497,2.2755555555555556,runs/slope10_seed65_grid_dt.npz
10.0,65,marxefe,dt,1,0,38.13,nan,0.09,20.0,1,-0.5012503518066489,-0.5012503518066489,-1,2,0,1,24.58830324717124,0.4844587833091438,2.2755555555555556,runs/slope10_seed65_marxefe_dt.npz
10.0,65,noadapt,dt,1,0,38.13,nan,0.12,20.0,1,-0.5722778357677667,-0.5722778357677667,-1,2,0,1,37.843227046582165,0.34566238160984497,2.2755555555555556,runs/slope10_seed65_noadapt_dt.npz
10.0,65,oracle,dt,1,0,38.13,nan,0.12,20.0,1,0.2825105414940162,0.2825105414940162,0,2,0,1,9.47880937814595,1.109269543608253,2.2755555555555556,runs/slope10_seed65_oracle_dt.npz
10.0,66,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed66_bo_dt.npz
10.0,66,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed66_grid_dt.npz
10.0,66,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed66_marxefe_dt.npz
10.0,66,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed66_noadapt_dt.npz
10.0,66,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed66_oracle_dt.npz
10.0,67,bo,dt,1,1,32.21,33.82,nan,1.61,2,-1.8887618638286874,-1.777523727657375,-1,2,0,1,72.1384834653957,0.06746516657123358,2.2755555555555556,runs/slope10_seed67_bo_dt.npz
10.0,67,grid,dt,1,1,32.21,33.82,nan,1.61,2,-1.8887618638286874,-1.777523727657375,-1,2,0,1,72.1384834653957,0.06746516657123358,2.2755555555555556,runs/slope10_seed67_grid_dt.npz
10.0,67,marxefe,dt,1,1,32.21,33.84,nan,1.6300000000000001,2,-1.8612157479647728,-1.722431495929546,-1,2,0,1,73.65463003651195,0.03497406831150407,2.2755555555555556,runs/slope10_seed67_marxefe_dt.npz
10.0,67,noadapt,dt,1,1,32.21,33.82,nan,1.61,2,-1.8887618638286874,-1.777523727657375,-1,2,0,1,72.1384834653957,0.06746516657123358,2.2755555555555556,runs/slope10_seed67_noadapt_dt.npz
10.0,67,oracle,dt,1,1,32.21,34.480000000000004,nan,2.27,2,-1.3900161479251243,-0.7800322958502485,-1,2,0,1,73.19037190094241,0.1400589857403105,2.2755555555555556,runs/slope10_seed67_oracle_dt.npz
10.0,68,bo,dt,1,0,38.45,nan,0.02,20.0,1,-0.4507795459062084,-0.4507795459062084,-1,2,0,1,14.14352247827353,0.43844067815361143,2.2755555555555556,runs/slope10_seed68_bo_dt.npz
10.0,68,grid,dt,1,0,38.45,nan,0.02,20.0,1,-0.4507795459062084,-0.4507795459062084,-1,2,0,1,14.14352247827353,0.43844067815361143,2.2755555555555556,runs/slope10_seed68_grid_dt.npz
10.0,68,marxefe,dt,1,0,38.45,nan,0.02,20.0,1,-0.48743631780916963,-0.48743631780916963,-1,2,0,1,16.293783273844134,0.40940709342552495,2.2755555555555556,runs/slope10_seed68_marxefe_dt.npz
10.0,68,noadapt,dt,1,0,38.45,nan,0.02,20.0,1,-0.4507795459062084,-0.4507795459062084,-1,2,0,1,14.14352247827353,0.43844067815361143,2.2755555555555556,runs/slope10_seed68_noadapt_dt.npz
10.0,68,oracle,dt,1,0,38.45,nan,0.02,20.0,1,0.2352747151800194,0.2352747151800194,0,2,0,1,10.494619403797087,0.8538989589477879,2.2755555555555556,runs/slope10_seed68_oracle_dt.npz
10.0,69,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed69_bo_dt.npz
10.0,69,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed69_grid_dt.npz
10.0,69,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed69_marxefe_dt.npz
10.0,69,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed69_noadapt_dt.npz
10.0,69,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed69_oracle_dt.npz
10.0,70,bo,dt,1,1,28.57,30.150000000000002,nan,1.58,2,-1.8388968882201948,-1.6777937764403896,-1,2,0,1,72.69919317522637,0.12584249143559667,2.2755555555555556,runs/slope10_seed70_bo_dt.npz
10.0,70,grid,dt,1,1,28.57,30.150000000000002,nan,1.58,2,-1.8388968882201948,-1.6777937764403896,-1,2,0,1,72.69919317522637,0.12584249143559667,2.2755555555555556,runs/slope10_seed70_grid_dt.npz
10.0,70,marxefe,dt,1,1,28.57,30.1,nan,1.53,2,-1.8711923929802678,-1.7423847859605357,-1,2,0,1,71.71915305175798,0.1187018208266366,2.2755555555555556,runs/slope10_seed70_marxefe_dt.npz
10.0,70,noadapt,dt,1,1,28.57,30.150000000000002,nan,1.58,2,-1.8388968882201948,-1.6777937764403896,-1,2,0,1,72.69919317522637,0.12584249143559667,2.2755555555555556,runs/slope10_seed70_noadapt_dt.npz
10.0,70,oracle,dt,1,1,28.57,30.91,nan,2.34,2,-1.395313067835879,-0.7906261356717581,-1,2,0,1,74.64720606175949,0.2069294507958137,2.2755555555555556,runs/slope10_seed70_oracle_dt.npz
10.0,71,bo,dt,1,1,37.01,38.56,nan,1.55,2,-2.0863132573284946,-2.0,-1,2,0,1,72.28592389180095,0.0024128650943779917,2.2755555555555556,runs/slope10_seed71_bo_dt.npz
10.0,71,grid,dt,1,1,37.01,38.56,nan,1.55,2,-2.0863132573284946,-2.0,-1,2,0,1,72.28592389180095,0.0024128650943779917,2.2755555555555556,runs/slope10_seed71_grid_dt.npz
10.0,71,marxefe,dt,1,1,37.01,38.49,nan,1.48,1,-2.0,-2.0,-1,1,0,1,74.05947547890004,-0.06147574305142456,2.2755555555555556,runs/slope10_seed71_marxefe_dt.npz
10.0,71,noadapt,dt,1,1,37.01,38.56,nan,1.55,2,-2.0863132573284946,-2.0,-1,2,0,1,72.28592389180095,0.0024128650943779917,2.2755555555555556,runs/slope10_seed71_noadapt_dt.npz
10.0,71,oracle,dt,1,1,37.01,39.01,nan,2.0,2,-1.7037588823060261,-1.4075177646120525,-1,2,0,1,72.75462059063695,0.0638341471965127,2.2755555555555556,runs/slope10_seed71_oracle_dt.npz
10.0,72,bo,dt,1,1,25.75,27.41,nan,1.6600000000000001,2,-1.9492272951585456,-1.8984545903170913,-1,2,0,1,71.49032178253901,0.007016956040221345,2.2755555555555556,runs/slope10_seed72_bo_dt.npz
10.0,72,grid,dt,1,1,25.75,27.41,nan,1.6600000000000001,2,-1.9492272951585456,-1.8984545903170913,-1,2,0,1,71.49032178253901,0.007016956040221345,2.2755555555555556,runs/slope10_seed72_grid_dt.npz
10.0,72,marxefe,dt,1,1,25.75,27.3,nan,1.55,2,-2.0923331713223643,-2.0,-1,2,0,1,72.52275493865176,-0.020443779230292947,2.2755555555555556,runs/slope10_seed72_marxefe_dt.npz
10.0,72,noadapt,dt,1,1,25.75,27.41,nan,1.6600000000000001,2,-1.9492272951585456,-1.8984545903170913,-1,2,0,1,71.49032178253901,0.007016956040221345,2.2755555555555556,runs/slope10_seed72_noadapt_dt.npz
10.0,72,oracle,dt,1,1,25.75,27.35,nan,1.6,2,-2.100442709898891,-2.0,-1,2,0,1,72.97024992624476,-0.024829620085641935,2.2755555555555556,runs/slope10_seed72_oracle_dt.npz
10.0,73,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed73_bo_dt.npz
10.0,73,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed73_grid_dt.npz
10.0,73,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed73_marxefe_dt.npz
10.0,73,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed73_noadapt_dt.npz
10.0,73,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed73_oracle_dt.npz
10.0,74,bo,dt,1,1,37.97,39.87,nan,1.9000000000000001,2,-1.7407646345450114,-1.4815292690900228,-1,2,0,1,72.98737342939864,0.03214542146200117,2.2755555555555556,runs/slope10_seed74_bo_dt.npz
10.0,74,grid,dt,1,1,37.97,39.87,nan,1.9000000000000001,2,-1.7407646345450114,-1.4815292690900228,-1,2,0,1,72.98737342939864,0.03214542146200117,2.2755555555555556,runs/slope10_seed74_grid_dt.npz
10.0,74,marxefe,dt,1,1,37.97,39.61,nan,1.6400000000000001,2,-1.867044619986416,-1.7340892399728318,-1,2,0,1,72.20322538692176,0.0006002363168242653,2.2755555555555556,runs/slope10_seed74_marxefe_dt.npz
10.0,74,noadapt,dt,1,1,37.97,39.87,nan,1.9000000000000001,2,-1.7407646345450114,-1.4815292690900228,-1,2,0,1,72.98737342939864,0.03214542146200117,2.2755555555555556,runs/slope10_seed74_noadapt_dt.npz
10.0,74,oracle,dt,1,0,37.97,nan,nan,20.0,1,-0.7817021580834761,-0.7817021580834761,-1,2,0,1,41.753398648377846,0.3783593328282926,2.2755555555555556,runs/slope10_seed74_oracle_dt.npz
10.0,75,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed75_bo_dt.npz
10.0,75,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed75_grid_dt.npz
10.0,75,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed75_marxefe_dt.npz
10.0,75,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed75_noadapt_dt.npz
10.0,75,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed75_oracle_dt.npz
10.0,76,bo,dt,1,1,36.65,37.99,nan,1.34,1,-2.0,-2.0,-1,1,0,1,74.01557049148158,-0.1085001587236647,2.2755555555555556,runs/slope10_seed76_bo_dt.npz
10.0,76,grid,dt,1,1,36.65,37.99,nan,1.34,1,-2.0,-2.0,-1,1,0,1,74.01557049148158,-0.1085001587236647,2.2755555555555556,runs/slope10_seed76_grid_dt.npz
10.0,76,marxefe,dt,1,1,36.65,38.050000000000004,nan,1.4000000000000001,1,-2.0,-2.0,-1,1,0,1,74.53888787755125,-0.1202305276990181,2.2755555555555556,runs/slope10_seed76_marxefe_dt.npz
10.0,76,noadapt,dt,1,1,36.65,37.99,nan,1.34,1,-2.0,-2.0,-1,1,0,1,74.01557049148158,-0.1085001587236647,2.2755555555555556,runs/slope10_seed76_noadapt_dt.npz
10.0,76,oracle,dt,1,0,36.65,nan,nan,20.0,2,-0.7490711268942062,-0.4200803605007095,-1,3,0,1,35.16480872677794,0.8005290333360016,2.2755555555555556,runs/slope10_seed76_oracle_dt.npz
10.0,77,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed77_bo_dt.npz
10.0,77,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed77_grid_dt.npz
10.0,77,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed77_marxefe_dt.npz
10.0,77,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed77_noadapt_dt.npz
10.0,77,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed77_oracle_dt.npz
10.0,78,bo,dt,1,1,31.53,34.24,nan,2.71,2,-1.3012543950178568,-0.6025087900357138,-1,2,0,1,71.8024666360835,0.3129388952514116,2.2755555555555556,runs/slope10_seed78_bo_dt.npz
10.0,78,grid,dt,1,1,31.53,34.24,nan,2.71,2,-1.3012543950178568,-0.6025087900357138,-1,2,0,1,71.8024666360835,0.3129388952514116,2.2755555555555556,runs/slope10_seed78_grid_dt.npz
10.0,78,marxefe,dt,1,1,31.53,34.15,nan,2.62,2,-1.2599239648410978,-0.5198479296821958,-1,2,0,1,72.50751705443835,0.37066896854297404,2.2755555555555556,runs/slope10_seed78_marxefe_dt.npz
10.0,78,noadapt,dt,1,1,31.53,34.24,nan,2.71,2,-1.3012543950178568,-0.6025087900357138,-1,2,0,1,71.8024666360835,0.3129388952514116,2.2755555555555556,runs/slope10_seed78_noadapt_dt.npz
10.0,78,oracle,dt,1,1,31.53,35.95,0.72,4.42,3,-0.6177373517203872,0.1498099568414124,1,2,1,1,74.00186457283795,1.488181171784916,2.2755555555555556,runs/slope10_seed78_oracle_dt.npz
10.0,79,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed79_bo_dt.npz
10.0,79,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed79_grid_dt.npz
10.0,79,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed79_marxefe_dt.npz
10.0,79,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed79_noadapt_dt.npz
10.0,79,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed79_oracle_dt.npz
10.0,80,bo,dt,1,1,37.15,39.31,0.15,2.16,2,-1.2287299823418134,-0.4574599646836267,-1,2,0,1,72.37405156578494,0.25416163625035537,2.2755555555555556,runs/slope10_seed80_bo_dt.npz
10.0,80,grid,dt,1,1,37.15,39.31,0.15,2.16,2,-1.2287299823418134,-0.4574599646836267,-1,2,0,1,72.37405156578494,0.25416163625035537,2.2755555555555556,runs/slope10_seed80_grid_dt.npz
10.0,80,marxefe,dt,1,1,37.15,39.36,0.15,2.21,2,-1.2300402451019177,-0.46008049020383546,-1,2,0,1,71.27886569250661,0.24535797400268322,2.2755555555555556,runs/slope10_seed80_marxefe_dt.npz
10.0,80,noadapt,dt,1,1,37.15,39.31,0.15,2.16,2,-1.2287299823418134,-0.4574599646836267,-1,2,0,1,72.37405156578494,0.25416163625035537,2.2755555555555556,runs/slope10_seed80_noadapt_dt.npz
10.0,80,oracle,dt,1,0,37.15,nan,0.16,20.0,1,0.2303186554029405,0.2303186554029405,0,2,0,1,9.376501872399253,1.6917010874022864,2.2755555555555556,runs/slope10_seed80_oracle_dt.npz
10.0,81,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed81_bo_dt.npz
10.0,81,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed81_grid_dt.npz
10.0,81,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed81_marxefe_dt.npz
10.0,81,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed81_noadapt_dt.npz
10.0,81,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed81_oracle_dt.npz
10.0,82,bo,dt,1,1,23.330000000000002,26.310000000000002,nan,2.98,2,-1.2803132246653408,-0.5606264493306817,-1,2,0,1,74.2389175434541,0.23466090458407862,2.2755555555555556,runs/slope10_seed82_bo_dt.npz
10.0,82,grid,dt,1,1,23.330000000000002,26.310000000000002,nan,2.98,2,-1.2803132246653408,-0.5606264493306817,-1,2,0,1,74.2389175434541,0.23466090458407862,2.2755555555555556,runs/slope10_seed82_grid_dt.npz
10.0,82,marxefe,dt,1,1,23.330000000000002,26.330000000000002,1.08,3.0,3,-1.567830034136352,-0.48871751934894847,-1,3,0,1,72.2758872413607,0.3529698549756226,2.2755555555555556,runs/slope10_seed82_marxefe_dt.npz
10.0,82,noadapt,dt,1,1,23.330000000000002,26.310000000000002,nan,2.98,2,-1.2803132246653408,-0.5606264493306817,-1,2,0,1,74.2389175434541,0.23466090458407862,2.2755555555555556,runs/slope10_seed82_noadapt_dt.npz
10.0,82,oracle,dt,1,1,23.330000000000002,26.57,1.08,3.24,3,-1.2314623679956715,-0.20786736168276654,-1,3,0,1,73.40240029216883,0.7509904887887586,2.2755555555555556,runs/slope10_seed82_oracle_dt.npz
10.0,83,bo,dt,1,1,30.18,31.720000000000002,nan,1.54,2,-2.0703408015325944,-2.0,-1,2,0,1,72.92035868016507,-0.02885478568013866,2.2755555555555556,runs/slope10_seed83_bo_dt.npz
10.0,83,grid,dt,1,1,30.18,31.720000000000002,nan,1.54,2,-2.0703408015325944,-2.0,-1,2,0,1,72.92035868016507,-0.02885478568013866,2.2755555555555556,runs/slope10_seed83_grid_dt.npz
10.0,83,marxefe,dt,1,1,30.18,31.71,nan,1.53,2,-2.130583708024269,-2.0,-1,2,0,1,72.48564359977698,-0.05148845847431183,2.2755555555555556,runs/slope10_seed83_marxefe_dt.npz
10.0,83,noadapt,dt,1,1,30.18,31.720000000000002,nan,1.54,2,-2.0703408015325944,-2.0,-1,2,0,1,72.92035868016507,-0.02885478568013866,2.2755555555555556,runs/slope10_seed83_noadapt_dt.npz
10.0,83,oracle,dt,1,1,30.18,33.15,nan,2.97,2,-1.3250671066335742,-0.6501342132671482,-1,2,0,1,72.22647658671559,0.38007681092468104,2.2755555555555556,runs/slope10_seed83_oracle_dt.npz
10.0,84,bo,dt,1,1,32.730000000000004,34.1,nan,1.37,1,-2.0,-2.0,-1,1,0,1,69.71311651049139,-0.1526323132274321,2.2755555555555556,runs/slope10_seed84_bo_dt.npz
10.0,84,grid,dt,1,1,32.730000000000004,34.1,nan,1.37,1,-2.0,-2.0,-1,1,0,1,69.71311651049139,-0.1526323132274321,2.2755555555555556,runs/slope10_seed84_grid_dt.npz
10.0,84,marxefe,dt,1,1,32.730000000000004,34.01,nan,1.28,1,-2.0,-2.0,-1,1,0,1,73.26432864477452,-0.13117802007252877,2.2755555555555556,runs/slope10_seed84_marxefe_dt.npz
10.0,84,noadapt,dt,1,1,32.730000000000004,34.1,nan,1.37,1,-2.0,-2.0,-1,1,0,1,69.71311651049139,-0.1526323132274321,2.2755555555555556,runs/slope10_seed84_noadapt_dt.npz
10.0,84,oracle,dt,1,1,32.730000000000004,33.9,nan,1.17,1,-2.0,-2.0,-1,1,0,1,72.42627565706574,-0.004948918702584848,2.2755555555555556,runs/slope10_seed84_oracle_dt.npz
10.0,85,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed85_bo_dt.npz
10.0,85,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed85_grid_dt.npz
10.0,85,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed85_marxefe_dt.npz
10.0,85,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed85_noadapt_dt.npz
10.0,85,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed85_oracle_dt.npz
10.0,86,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed86_bo_dt.npz
10.0,86,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed86_grid_dt.npz
10.0,86,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed86_marxefe_dt.npz
10.0,86,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed86_noadapt_dt.npz
10.0,86,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed86_oracle_dt.npz
10.0,87,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed87_bo_dt.npz
10.0,87,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed87_grid_dt.npz
10.0,87,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed87_marxefe_dt.npz
10.0,87,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed87_noadapt_dt.npz
10.0,87,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed87_oracle_dt.npz
10.0,88,bo,dt,1,1,32.51,34.71,nan,2.2,2,-1.420578582046956,-0.8411571640939122,-1,2,0,1,73.0967644264367,0.1289115767565132,2.2755555555555556,runs/slope10_seed88_bo_dt.npz
10.0,88,grid,dt,1,1,32.51,34.71,nan,2.2,2,-1.420578582046956,-0.8411571640939122,-1,2,0,1,73.0967644264367,0.1289115767565132,2.2755555555555556,runs/slope10_seed88_grid_dt.npz
10.0,88,marxefe,dt,1,1,32.51,34.730000000000004,nan,2.22,2,-1.3892303630941125,-0.7784607261882248,-1,2,0,1,71.49614467938123,0.20572172921706766,2.2755555555555556,runs/slope10_seed88_marxefe_dt.npz
10.0,88,noadapt,dt,1,1,32.51,34.71,nan,2.2,2,-1.420578582046956,-0.8411571640939122,-1,2,0,1,73.0967644264367,0.1289115767565132,2.2755555555555556,runs/slope10_seed88_noadapt_dt.npz
10.0,88,oracle,dt,1,1,32.51,37.81,0.74,5.3,4,-0.6673493568997697,-0.012735208435503909,-1,4,0,1,72.86351950865931,1.6786567312799594,2.2755555555555556,runs/slope10_seed88_oracle_dt.npz
10.0,89,bo,dt,1,1,32.9,34.35,0.04,1.45,1,-2.0,-2.0,-1,1,0,1,71.43324359540506,0.02157196967446673,2.2755555555555556,runs/slope10_seed89_bo_dt.npz
10.0,89,grid,dt,1,1,32.9,34.35,0.04,1.45,1,-2.0,-2.0,-1,1,0,1,71.43324359540506,0.02157196967446673,2.2755555555555556,runs/slope10_seed89_grid_dt.npz
10.0,89,marxefe,dt,1,1,32.9,34.47,0.04,1.57,2,-1.919897193590749,-1.8397943871814981,-1,2,0,1,73.22109548237913,-0.002418340289764842,2.2755555555555556,runs/slope10_seed89_marxefe_dt.npz
10.0,89,noadapt,dt,1,1,32.9,34.35,0.04,1.45,1,-2.0,-2.0,-1,1,0,1,71.43324359540506,0.02157196967446673,2.2755555555555556,runs/slope10_seed89_noadapt_dt.npz
10.0,89,oracle,dt,1,1,32.9,39.99,0.03,7.09,5,-0.5842874512080535,0.17602830548835935,0,5,0,1,54.786005555751416,2.0839661981100424,2.2755555555555556,runs/slope10_seed89_oracle_dt.npz
10.0,90,bo,dt,1,1,18.79,20.3,nan,1.51,2,-2.019460397572681,-2.0,-1,2,0,1,72.542272804169,0.04979186190153584,2.2755555555555556,runs/slope10_seed90_bo_dt.npz
10.0,90,grid,dt,1,1,18.79,20.3,nan,1.51,2,-2.019460397572681,-2.0,-1,2,0,1,72.542272804169,0.04979186190153584,2.2755555555555556,runs/slope10_seed90_grid_dt.npz
10.0,90,marxefe,dt,1,1,18.79,20.17,nan,1.3800000000000001,1,-2.0,-2.0,-1,1,0,1,73.54852215635721,-0.061190262974989196,2.2755555555555556,runs/slope10_seed90_marxefe_dt.npz
10.0,90,noadapt,dt,1,1,18.79,20.3,nan,1.51,2,-2.019460397572681,-2.0,-1,2,0,1,72.542272804169,0.04979186190153584,2.2755555555555556,runs/slope10_seed90_noadapt_dt.npz
10.0,90,oracle,dt,1,1,18.79,20.29,nan,1.5,2,-2.163006543290696,-2.0,-1,2,0,1,74.04932196905294,0.09257564117515216,2.2755555555555556,runs/slope10_seed90_oracle_dt.npz
10.0,91,bo,dt,1,1,33.26,35.42,nan,2.16,2,-1.3112060579022915,-0.622412115804583,-1,2,0,1,72.19127639032276,0.18417260496512,2.2755555555555556,runs/slope10_seed91_bo_dt.npz
10.0,91,grid,dt,1,1,33.26,35.42,nan,2.16,2,-1.3112060579022915,-0.622412115804583,-1,2,0,1,72.19127639032276,0.18417260496512,2.2755555555555556,runs/slope10_seed91_grid_dt.npz
10.0,91,marxefe,dt,1,1,33.26,35.53,0.17,2.27,2,-1.2886347472452102,-0.5772694944904204,-1,2,0,1,71.00221841825208,0.20664251522395816,2.2755555555555556,runs/slope10_seed91_marxefe_dt.npz
10.0,91,noadapt,dt,1,1,33.26,35.42,nan,2.16,2,-1.3112060579022915,-0.622412115804583,-1,2,0,1,72.19127639032276,0.18417260496512,2.2755555555555556,runs/slope10_seed91_noadapt_dt.npz
10.0,91,oracle,dt,1,0,33.26,nan,0.36,20.0,4,-0.2782847354856598,0.20660193433988394,0,5,0,2,27.23729966435831,2.3916292662851806,2.2755555555555556,runs/slope10_seed91_oracle_dt.npz
10.0,92,bo,dt,1,1,22.44,25.98,nan,3.54,3,-1.2059146175720041,-0.6148383662651984,-1,3,0,1,69.13655250027612,0.4428012451960015,2.2755555555555556,runs/slope10_seed92_bo_dt.npz
