method,seed,event,fell,n_win,dur,J,J_vx,J_pitch,J_roll,J_vy,mean_vx,const,V_old
esc,29,2,1,1000,10.0,4.15175011530931,5.531535764440111,0.0025239649760541195,0.37380977790463704,,-0.26217848760252216,-1.7561193920114921,-2.0
esc,29,3,0,1000,10.0,6.046865219702509,7.771231551225032,0.0006518143134528956,0.031101246175516056,,-0.4662447532735947,-1.7561193920114921,-0.44667415466982485
esc,30,1,1,1000,10.0,0.4086636545803146,1.8194455787804817,0.0018264530932413834,0.3435110147180835,,0.10765431909062502,-1.7561193920114921,-2.0
esc,30,2,1,1000,10.0,0.3451128925266813,1.7343737974384326,0.030246455953674246,0.3366120311460669,,0.1897203218080225,-1.7561193920114921,-2.0
esc,30,3,0,1000,10.0,3.009989375117875,4.732982989789789,0.00042570797720590636,0.032700069362373144,,-0.24993378374234226,-1.7561193920114921,-0.4564252394143658
esc,31,1,1,1000,10.0,-0.41833510899835336,0.95810475319857,0.021780453098900282,0.35789907671566845,,0.21534822841091794,-1.7561193920114921,-2.0
esc,31,2,1,1000,10.0,2.0756109964619016,3.47335845328824,0.0020522049105967458,0.3563197302745567,,-0.12455714387293212,-1.7561193920114921,-2.0
esc,31,3,0,1000,10.0,-1.410515215388127,0.3133641419281939,0.0006874727956322668,0.03155256189953903,,0.47924848672908243,-1.7561193920114921,0.5102534558847833
esc,32,1,1,1000,10.0,5.778031727361126,7.189051633541457,0.001034363386918783,0.3440651224442428,,-0.4093099444794043,-1.7561193920114921,-2.0
esc,32,2,1,1000,10.0,3.3970710041384726,4.803114241243743,0.016740979918237333,0.33333517498798404,,-0.20264320528496887,-1.7561193920114921,-2.0
esc,32,3,0,1000,10.0,-1.402902900962928,0.32170623862052045,0.0005166034477339956,0.030993648980309832,,0.48435713358590804,-1.7561193920114921,0.5185942945372499
esc,33,1,1,1000,10.0,2.442213400159631,3.8627481922556015,0.0033427692009053277,0.33224183071461666,,-0.16128002281841622,-1.7561193920114921,-2.0
esc,33,2,1,1000,10.0,4.86933603886032,6.274843877372829,0.0011582707088528934,0.34945328279013027,,-0.3184431431055441,-1.7561193920114921,-2.0
esc,33,3,0,1000,10.0,-1.407163280428876,0.31674226241838854,0.0006350539306816227,0.031578795233545835,,0.4855600929931027,-1.7561193920114921,0.5238856043108906
esc,34,1,1,1000,10.0,4.690020565969336,6.040802896284601,0.043083008320952305,0.36225405337527444,,-0.342167456877685,-1.7561193920114921,-2.0
esc,34,2,1,1000,10.0,0.8550488167867418,2.2489880953524337,0.0013450447282954013,0.3608350687175046,,0.050335862324421755,-1.7561193920114921,-2.0
esc,34,3,0,1000,10.0,6.969845908534989,8.693494918413595,0.000649955521416356,0.03182042661146924,,-0.5227633290740369,-1.7561193920114921,-0.4496643543118829
esc,35,1,1,1000,10.0,0.23696004150524863,1.6205094431192169,0.01607281777574701,0.3564971726217769,,0.12122967166021681,-1.7561193920114921,-2.0
esc,35,2,0,1000,10.0,3.3720723750871398,5.091798354880587,0.001020859420883649,0.035372552797161436,,-0.27586296761835855,-1.7561193920114921,-0.48208559859968575
esc,36,1,1,1000,10.0,5.359929608010848,6.7315261492726615,0.012895348454629259,0.371627502295049,,-0.36279290091148847,-1.7561193920114921,-2.0
esc,36,2,1,1000,10.0,3.0579531095565593,4.460003700325638,0.0010303505463769205,0.3530384506960365,,-0.1762454162867298,-1.7561193920114921,-2.0
esc,36,3,0,1000,10.0,-1.401519184171049,0.32217039887895055,0.0006401264919321167,0.03178968246956046,,0.5071227992111277,-1.7561193920114921,0.5493000741290507
esc,37,1,1,1000,10.0,4.7343979678714625,6.161629645487277,0.0010250255830589249,0.32786268881261843,,-0.32704973450479713,-1.7561193920114921,-2.0
esc,37,2,1,1000,10.0,2.6914891576896136,4.076859599598161,0.0242064642290829,0.34654248587386177,,-0.1439358744323043,-1.7561193920114921,-2.0
esc,37,3,0,1000,10.0,-1.2388358494729204,0.4835815530176055,0.0005121800657122397,0.033189809455254037,,0.34181689764219486,-1.7561193920114921,0.22632723784920783
esc,38,1,1,1000,10.0,4.048688353878285,5.44689039763486,0.0014684393682543424,0.3564489088866619,,-0.25746974519303994,-1.7561193920114921,-2.0
esc,38,2,1,1000,10.0,-0.5010339323451849,0.8656189137031698,0.028246489172280953,0.36122005679085656,,0.4199386709832288,-1.7561193920114921,-2.0
esc,38,3,0,1000,10.0,4.8515917694545685,6.57394288412743,0.0006498958668992802,0.033118381471731774,,-0.38641016726500127,-1.7561193920114921,-0.4554415905991679
esc,39,1,1,1000,10.0,4.455668932150596,5.866249828258692,0.01548386074896638,0.33005463515442995,,-0.301293735794435,-1.7561193920114921,-2.0
esc,39,2,1,1000,10.0,-0.7878240731732695,0.5706541952584849,0.09171350845538864,0.305927615124349,,0.4157590028511904,-1.7561193920114921,-2.0
esc,39,3,0,1000,10.0,5.600081513679449,7.324993593562155,0.0007162464732776707,0.03049106565550739,,-0.43755014969096534,-1.7561193920114921,-0.44081810656653
esc,40,1,1,1000,10.0,-0.1286110350970675,1.283862334853706,0.0013806245980876007,0.34226539746263107,,0.2614320611664034,-1.7561193920114921,-2.0
esc,40,2,1,1000,10.0,2.6452342960813353,4.032414994545412,0.024497852713146136,0.34444084083426857,,-0.16564496950755295,-1.7561193920114921,-2.0
esc,40,3,1,1000,10.0,-0.8905266978328884,0.4988310381370633,0.004958783433349036,0.36180287260819144,,0.44093941406423,-1.7561193920114921,-2.0
esc,40,4,0,1000,10.0,1.145328669104511,2.8678938856005716,0.00047139579060300596,0.03308277972482875,,-0.07289760840483092,-1.7561193920114921,-0.4600553145891461
esc,41,1,1,729,7.29,-0.07490662406623771,1.2158930603342795,0.0030776445160080215,0.46224206309496685,,0.30184490591946583,-1.7561193920114921,-2.0
esc,41,2,1,1000,10.0,-0.1606627905290432,1.2595685668526357,0.0038299432741797667,0.33205809135563347,,0.28290302494395236,-1.7561193920114921,-2.0
esc,41,3,0,1000,10.0,-1.4112613121240476,0.3118498426053536,0.0006227862541323307,0.032385451027958576,,0.5060452130330987,-1.7561193920114921,0.5427752553561825
esc,42,1,1,1000,10.0,2.566361554376391,3.9759954421792276,0.0024627884632989552,0.3440227157453567,,-0.13616270451018012,-1.7561193920114921,-2.0
esc,42,2,1,1000,10.0,6.004273654436497,7.404640798585076,0.01967246516692607,0.336079782695988,,-0.4123651745148343,-1.7561193920114921,-2.0
esc,42,3,0,1000,10.0,-0.2498570369118125,1.473268736593714,0.0005987961557591462,0.0323948223502065,,0.1067442849720363,-1.7561193920114921,-0.23856909507453303
esc,43,1,1,1000,10.0,1.752093067314807,3.1336408145116192,0.011722490750427493,0.36284915406425217,,-0.08367907559036294,-1.7561193920114921,-2.0
esc,43,2,0,1000,10.0,-1.2006872996320794,0.5086651393777021,0.0006557950631047151,0.046111157938605825,,0.34905996011362245,-1.7561193920114921,0.17717212625617218
esc,44,1,1,1000,10.0,4.302286394681246,5.731959107301344,0.009382399947542409,0.31706427944385207,,-0.32424788561821016,-1.7561193920114921,-2.0
esc,44,2,0,1000,10.0,2.9355939062207255,4.660574045384268,0.0005631171554532932,0.030576135692496096,,-0.24477654907985835,-1.7561193920114921,-0.44977567551559794
esc,45,1,1,1000,10.0,4.258740521329129,5.57916027734826,0.03324956873863093,0.40245006725372956,,-0.29006081951921997,-1.7561193920114921,-2.0
esc,45,2,1,484,4.84,0.37387827943457275,1.3566605112488503,0.08300603700171012,0.6903311231955046,,0.2761648472257018,-1.7561193920114921,-2.0
esc,45,3,0,1000,10.0,6.871626888822382,8.595104364150657,0.0007895238769998941,0.03185239280621588,,-0.5165773179256582,-1.7561193920114921,-0.4509716914249572
esc,46,1,1,1000,10.0,-0.45587288395464354,0.9080492175871043,0.039230157092641875,0.35296713337710245,,0.2410918997065102,-1.7561193920114921,-2.0
esc,46,2,1,1000,10.0,-1.0213805003908878,0.3882269182180829,0.0012412026878652921,0.3452707707146561,,0.41061005526520694,-1.7561193920114921,-2.0
esc,46,3,0,1000,10.0,2.13737809732684,3.861437164613592,0.0008915547065000415,0.03116877001823986,,-0.1727729909892388,-1.7561193920114921,-0.44960465948913253
esc,47,1,1,1000,10.0,1.384202229803258,2.7734150363774854,0.0028015160666051584,0.36410506937065956,,-0.039572713693096444,-1.7561193920114921,-2.0
esc,47,2,1,1000,10.0,3.0591123284460076,4.410997480977248,0.005243869144322266,0.39899037033592955,,-0.21582010544788652,-1.7561193920114921,-2.0
esc,47,3,0,1000,10.0,6.757751720533717,8.481462264039354,0.0005949056554497964,0.03181394285040388,,-0.5105002285344933,-1.7561193920114921,-0.4538990315532569
esc,48,1,1,1000,10.0,-0.8116359516525826,0.6199736949901996,0.002070701643103704,0.3224390437256062,,0.3966714405293894,-1.7561193920114921,-2.0
esc,48,2,0,1000,10.0,-1.002166035078391,0.7242987438316504,0.0006165095003326634,0.02903810360111815,,0.24914893910290914,-1.7561193920114921,0.06334096380071286
esc,49,1,1,781,7.8100000000000005,-0.4037770847813891,0.9305069739526859,0.014004071979808531,0.40783126129760866,,0.3514961297805777,-1.7561193920114921,-2.0
esc,49,2,1,1000,10.0,0.7958028344179309,2.1897756290591306,0.025696244949095934,0.3364503524211964,,0.08244164402786248,-1.7561193920114921,-2.0
esc,49,3,0,1000,10.0,-1.4029859364374047,0.3212206678712154,0.0004669615846574544,0.03144582611821466,,0.4564221323055189,-1.7561193920114921,0.46572863719427815
esc,50,1,1,1000,10.0,-0.5855520538971728,0.7699556889891849,0.021323976812002182,0.37928767231313226,,0.2693277587351137,-1.7561193920114921,-2.0
esc,50,2,1,1000,10.0,2.399143433857111,3.806498040275654,0.001695290036548666,0.34706949555640076,,-0.16064925677934544,-1.7561193920114921,-2.0
esc,50,3,0,1000,10.0,2.778010621316031,4.500978676640554,0.0006857836788324247,0.0324655530081365,,-0.22891132093349847,-1.7561193920114921,-0.45496692781800474
esc,51,1,1,1000,10.0,1.5061332639798004,2.892591041166324,0.017350394683864144,0.3523112201411043,,-0.02290282275741987,-1.7561193920114921,-2.0
esc,51,2,1,1000,10.0,2.3251602110663545,3.7413314913343925,0.0034277188588070664,0.3365203928846472,,-0.1477218288037873,-1.7561193920114921,-2.0
esc,52,1,1,1000,10.0,2.252459270410879,3.6572598129982716,0.02491150363972166,0.32640734578437786,,-0.11029529312763363,-1.7561193920114921,-2.0
esc,52,2,1,1000,10.0,2.1236453891196985,3.519570320145701,0.0024813427733996972,0.3577131182120896,,-0.12100230792904557,-1.7561193920114921,-2.0
esc,52,3,0,1000,10.0,-1.1515834325054375,0.5710379328856893,0.0008257313612626893,0.03267229525910268,,0.30802146407447395,-1.7561193920114921,0.15932204198648636
esc,53,1,1,1000,10.0,0.5243507604970774,1.9392307929735373,0.0009796441942134125,0.3402597153408187,,0.08277754444413693,-1.7561193920114921,-2.0
esc,53,2,1,1000,10.0,0.13935731674041985,1.5468095023075,0.002190940120634899,0.34647626632377726,,0.2056500648975711,-1.7561193920114921,-2.0
esc,53,3,1,1000,10.0,-0.4198560135376068,0.9868743786132633,0.0020803079812916525,0.3473086918793302,,0.4064985039678324,-1.7561193920114921,-2.0
esc,53,4,0,1000,10.0,6.59774677835494,8.321967766309468,0.00044218592213066577,0.03145621813483305,,-0.5004882157175372,-1.7561193920114921,-0.45226173142155124
esc,54,1,1,1000,10.0,0.8624837241257417,2.2591644550230434,0.006728115059609377,0.35271054605458113,,0.03667484162259363,-1.7561193920114921,-2.0
esc,54,2,1,1000,10.0,1.4883536233296102,2.8925222570750666,0.0014586157579741766,0.3504921425080613,,-0.046865598606394075,-1.7561193920114921,-2.0
esc,54,3,0,1000,10.0,4.936909821637137,6.659482701164665,0.0004505922774983463,0.03309592020646685,,-0.394521322304222,-1.7561193920114921,-0.46293021691733605
esc,55,1,1,1000,10.0,1.7631189664842983,3.1512707539744653,0.026359459643961743,0.34160814487736335,,-0.07455500435845973,-1.7561193920114921,-2.0
esc,55,2,1,1000,10.0,-0.8704151595790028,0.5258073121253181,0.0033031272566021305,0.3565937930505692,,0.4172369029757052,-1.7561193920114921,-2.0
esc,55,3,0,1000,10.0,-0.9118461650153874,0.8083388172152323,0.0008693095592552804,0.03506510022161726,,0.25324305514160217,-1.7561193920114921,0.026305602879244938
esc,56,1,1,1000,10.0,5.65883775272143,7.05940247097865,0.002507500327098763,0.35304717342717395,,-0.39011405631955925,-1.7561193920114921,-2.0
esc,56,2,0,1000,10.0,6.4679170727292465,8.193725013400858,0.0005488307875304049,0.02976262055234995,,-0.49290206921425667,-1.7561193920114921,-0.44095526127124607
esc,57,1,1,1000,10.0,4.7382666443981325,6.075022858983154,0.03788570516659153,0.3814774722598783,,-0.34453677253084714,-1.7561193920114921,-2.0
esc,57,2,1,1000,10.0,-0.10739077517995366,1.2692214795647017,0.03151219228956956,0.34799494497726724,,0.28779820850210697,-1.7561193920114921,-2.0
esc,57,3,0,1000,10.0,5.914182600794408,7.637223858914733,0.0007281539455140585,0.032349979945653196,,-0.45757706468930875,-1.7561193920114921,-0.4531761210082406
esc,58,1,1,1000,10.0,-0.6114756727554502,0.7704047156530036,0.018787778994161057,0.3554512246088773,,0.3608039768925451,-1.7561193920114921,-2.0
esc,58,2,1,1000,10.0,-0.8631282013168828,0.5665249925439295,0.002591061522138722,0.3238751366285411,,0.34586896356848423,-1.7561193920114921,-2.0
esc,58,3,0,1000,10.0,-1.4099387468772915,0.31345005689339445,0.0006543820778544587,0.03207620616295186,,0.4781764164774031,-1.7561193920114921,0.5063438810988368
esc,59,1,1,933,9.33,0.23653200428165722,1.5328594561728546,0.02532159367635612,0.43447034644393856,,0.25331024475705327,-1.7561193920114921,-2.0
esc,59,2,1,1000,10.0,-0.6164176826164762,0.7828354361134165,0.010566951104861418,0.346299322176738,,0.4183747925891275,-1.7561193920114921,-2.0
esc,59,3,0,1000,10.0,-1.3981632962590682,0.325052947935344,0.0006829594625651329,0.032220188354514755,,0.5124987998205939,-1.7561193920114921,0.5480690835541646
esc,60,1,1,1000,10.0,1.4638344667843395,2.840456150179836,0.003235577136417075,0.37626213147957843,,-0.035455247217179936,-1.7561193920114921,-2.0
esc,60,2,1,1000,10.0,5.257634600316697,6.605503414555785,0.03961203249920558,0.3686385452731978,,-0.3763896832383179,-1.7561193920114921,-2.0
esc,60,3,0,1000,10.0,-1.2965038290680884,0.42717619895455333,0.00052558568177566,0.031913778307074744,,0.37153864649099844,-1.7561193920114921,0.2872268096198766
esc,61,1,1,1000,10.0,0.0885987492624225,1.4860255291007334,0.002059210382959025,0.35663340179022224,,0.20190138770944305,-1.7561193920114921,-2.0
esc,61,2,1,1000,10.0,2.1656584059726396,3.5631943362159157,0.0022028669864942465,0.35638059478172157,,-0.12442937074323454,-1.7561193920114921,-2.0
esc,61,3,0,1000,10.0,1.8383306342484436,3.561799462023077,0.0006043118544964774,0.03204625238236239,,-0.14499782221606805,-1.7561193920114921,-0.45095235133970635
esc,62,1,1,1000,10.0,0.8688308128656073,2.263228386818203,0.028072626985526688,0.33364919107337004,,0.053522349004776246,-1.7561193920114921,-2.0
esc,62,2,1,1000,10.0,3.6776612548015444,5.0361979787248385,0.05248369968176539,0.3450989684064329,,-0.25980001870706404,-1.7561193920114921,-2.0
esc,62,3,0,1000,10.0,5.419276789426153,7.142056254141921,0.0005622896486420714,0.03277763764708103,,-0.42577413223629734,-1.7561193920114921,-0.4563169193761925
esc,63,1,1,1000,10.0,0.8762281557445681,2.2733651343360033,0.017064293062890225,0.3419181203571667,,0.044979791144395195,-1.7561193920114921,-2.0
esc,63,2,1,1000,10.0,0.7106533432805962,2.110738688131886,0.004426336750549005,0.3516077104096531,,0.07244351159983367,-1.7561193920114921,-2.0
esc,63,3,0,1000,10.0,2.051572113127027,3.776293117918909,0.0006820673928197532,0.030716319826790548,,-0.16532135623931363,-1.7561193920114921,-0.4442116969439448
esc,64,1,1,681,6.8100000000000005,-0.379143874088536,0.9020241355957195,0.0014733107368246133,0.473478071590412,,0.3678076439523685,-1.7561193920114921,-2.0
esc,64,2,1,1000,10.0,0.12524092074605342,1.5075669110124186,0.007524600791089255,0.3662688009540378,,0.2606217877062898,-1.7561193920114921,-2.0
esc,64,3,0,1000,10.0,-1.3775114486270537,0.33237071423590453,0.0008760395526877474,0.04536118959584617,,0.43896411650538153,-1.7561193920114921,0.35575778697006377
esc,65,1,1,1000,10.0,5.470185740271193,6.864417349314593,0.13699895727397302,0.22488882569411817,,-0.40379708042182755,-1.7561193920114921,-2.0
esc,65,2,0,1000,10.0,0.48307994909570473,2.206314754305547,0.0006284536026004326,0.032256133199049845,,0.0011056727058928644,-1.7561193920114921,-0.457832392987623
esc,66,1,1,219,2.19,0.6924272323156364,1.065894904948309,0.1317987467328925,1.250852972645927,,0.29218668222221633,-1.7561193920114921,-2.0
esc,66,2,1,1000,10.0,5.352860038956164,6.69793526009253,0.03850415822728796,0.3725400126478387,,-0.3450597642623093,-1.7561193920114921,-2.0
esc,66,3,1,1000,10.0,1.2907943508918271,2.715303315861874,0.023597228521230154,0.30801319852021525,,-0.013167466929539018,-1.7561193920114921,-2.0
esc,66,4,0,1000,10.0,-0.32377614504916563,1.3994677355091139,0.0006360378028228727,0.0322394736503896,,0.11852170577977265,-1.7561193920114921,-0.21688298997451214
esc,67,1,1,1000,10.0,0.3777738414008085,1.7688674508856321,0.02335634612276282,0.3416694364039057,,0.1346937801741068,-1.7561193920114921,-2.0
esc,67,2,1,1000,10.0,0.5434033719127518,1.918346185863974,0.021028325162416536,0.3601482528978534,,0.147282822440217,-1.7561193920114921,-2.0
esc,67,3,0,1000,10.0,-1.2657225807439207,0.4581758934379013,0.0006677054905591286,0.031553212339111014,,0.34925114540683966,-1.7561193920114921,0.25040310485148654
esc,68,1,1,1000,10.0,-0.1607473635338863,1.248270406038658,0.005615512722411209,0.3414861097165368,,0.24934141951369396,-1.7561193920114921,-2.0
esc,68,2,1,1000,10.0,6.134016346046305,7.542461674302212,0.00347119806419462,0.3442028656913917,,-0.4134602099300611,-1.7561193920114921,-2.0
esc,68,3,1,1000,10.0,6.031189760769951,7.393415108099245,0.0018842118373626781,0.3920098328448357,,-0.409904890530134,-1.7561193920114921,-2.0
esc,68,4,0,1000,10.0,-1.0352563415668845,0.6778633460041205,0.0007238633583022632,0.042275841082184934,,0.2859359967323631,-1.7561193920114921,0.0625348694937895
esc,69,1,1,1000,10.0,-0.7143917899520669,0.6808054114404947,0.0013426170336270024,0.3595795735853036,,0.2978153134178273,-1.7561193920114921,-2.0
esc,69,2,1,1000,10.0,5.718638491934804,7.082541918873878,0.034942835507225496,0.35727312956519347,,-0.3934050434115075,-1.7561193920114921,-2.0
esc,69,3,0,1000,10.0,2.331582764955493,4.055665748682183,0.0006238951904672443,0.031412513094334675,,-0.19081301548782567,-1.7561193920114921,-0.4498621452255648
esc,70,1,1,1000,10.0,4.873077934937166,6.231205368352621,0.0021481733784166268,0.3958437852176209,,-0.31643343392234297,-1.7561193920114921,-2.0
esc,70,2,0,1000,10.0,4.774572613242926,6.500417772845894,0.0007285179150978492,0.029545714493425763,,-0.38243605137064957,-1.7561193920114921,-0.4422294052484692
esc,71,1,1,1000,10.0,1.2646423505145417,2.6885994791479506,0.002000573178749201,0.33016169019933383,,-0.03158185517531294,-1.7561193920114921,-2.0
esc,71,2,1,1000,10.0,2.532856831560585,3.940028684126097,0.008693767023690685,0.3402537724222896,,-0.16773600858005994,-1.7561193920114921,-2.0
esc,71,3,0,1000,10.0,6.871453053939543,8.594180372615115,0.0006568605637190438,0.03273521277219989,,-0.5168551191610627,-1.7561193920114921,-0.4576313884740773
esc,72,1,1,982,9.82,-0.12456570988721793,1.2387542244504683,0.006874211729366145,0.3859252459444398,,0.3122254387690751,-1.7561193920114921,-2.0
esc,72,2,1,1000,10.0,-0.7282093329862469,0.6677437164746837,0.04129572450378495,0.31887061804677663,,0.42214232233407356,-1.7561193920114921,-2.0
esc,72,3,0,1000,10.0,-1.414625181966641,0.3081622986342239,0.0006466350568151456,0.03268527635381195,,0.5009003733699502,-1.7561193920114921,0.544417556718166
esc,73,1,1,601,6.01,-0.29149669016638446,0.8488469319344828,0.06444600115541513,0.5513297687552097,,0.3653570933168403,-1.7561193920114921,-2.0
esc,73,2,1,1000,10.0,1.6484420737146293,3.0508992234346364,0.0017891006698809268,0.3518731416216041,,-0.0623227226094475,-1.7561193920114921,-2.0
esc,73,3,0,1000,10.0,-1.3538445111684636,0.3687785327650358,0.0006252342883065655,0.03287111378968627,,0.4007989854101501,-1.7561193920114921,0.3465077410541975
esc,74,1,1,1000,10.0,2.101762162777172,3.5044575839315923,0.002594909315604465,0.3508290615414677,,-0.09596727237758139,-1.7561193920114921,-2.0
esc,74,2,1,1000,10.0,2.8588024520434794,4.266307878664872,0.0009895853204704226,0.3476243800696297,,-0.15953382673717892,-1.7561193920114921,-2.0
esc,74,3,0,1000,10.0,4.576731244096052,6.301383133164518,0.0006243247042130553,0.030843178238813353,,-0.3677453851653928,-1.7561193920114921,-0.44211655433943775
esc,75,1,1,1000,10.0,4.060558097947736,5.4670101750032405,0.027682382758912633,0.32198493219707397,,-0.26588260952011633,-1.7561193920114921,-2.0
esc,75,2,0,1000,10.0,6.349870537513381,8.073839068246654,0.0005923467551885962,0.0315585145230289,,-0.48478884163735086,-1.7561193920114921,-0.45173089093039015
esc,76,1,1,1000,10.0,0.9862126052541442,2.3675865725387024,0.01947642617920264,0.35526899854773136,,0.03863886697645841,-1.7561193920114921,-2.0
esc,76,2,1,1000,10.0,-0.7739228046335127,0.6446911118355246,0.015677899123610874,0.3218275764188439,,0.43083081529471523,-1.7561193920114921,-2.0
esc,76,3,0,1000,10.0,-1.281857640362543,0.4409393022164402,0.00048163394732555673,0.03284081548518345,,0.354988351728801,-1.7561193920114921,0.2542981979423641
esc,77,1,1,904,9.040000000000001,-0.2069151552480284,1.1921149331213317,0.0034758758150592495,0.3536134278270729,,0.3131014510437434,-1.7561193920114921,-2.0
esc,77,2,1,1000,10.0,6.2394742631447215,7.598035403664641,0.024203632409999353,0.3733546190815747,,-0.4331248344044436,-1.7561193920114921,-2.0
esc,77,3,0,1000,10.0,6.2453489520787375,7.968102181496935,0.0006861442557375666,0.032680018337556564,,-0.4775508849474152,-1.7561193920114921,-0.45543125943769347
esc,78,1,1,1000,10.0,1.9999439237901133,3.3414926494672383,0.0293258624571828,0.38524480387718474,,-0.10503398386245708,-1.7561193920114921,-2.0
esc,78,2,1,1000,10.0,3.579914904678408,4.995962980178038,0.0025062925858384383,0.3375650239260235,,-0.2685624919688273,-1.7561193920114921,-2.0
esc,78,3,0,1000,10.0,6.579734202556743,8.302528406183312,0.0006068331955241303,0.032718355189399015,,-0.49936621972753464,-1.7561193920114921,-0.453896499784532
esc,79,1,1,424,4.24,0.06392352388500822,1.0078186841713386,0.036221606099621835,0.7760026256255399,,0.3382379178128828,-1.7561193920114921,-2.0
esc,79,2,1,1000,10.0,3.114372078146251,4.519208007102183,0.022323821527443402,0.3289596415281168,,-0.18577747787949223,-1.7561193920114921,-2.0
esc,79,3,0,1000,10.0,5.3349057781159,7.0578541267717245,0.0006458154659728191,0.032525227889695675,,-0.4192150233393962,-1.7561193920114921,-0.45352505611107424
esc,80,1,1,1000,10.0,0.5983876077303667,2.002901368345631,0.002738321239644309,0.3488673101565838,,0.05360184311414733,-1.7561193920114921,-2.0
esc,80,2,1,1000,10.0,4.335607011350424,5.716604756114456,0.020264845049292327,0.35485680219816934,,-0.26613615621659203,-1.7561193920114921,-2.0
esc,80,3,1,1000,10.0,5.3178884497283185,6.6798027246891,0.046574400654891775,0.34763071639581833,,-0.39222110199953863,-1.7561193920114921,-2.0
esc,80,4,0,1000,10.0,-1.3925118627963544,0.33023537465249353,0.0007072976053482829,0.032664856957296005,,0.49021202434189376,-1.7561193920114921,0.5244238233699519
esc,81,1,1,1000,10.0,0.015997409487548353,1.4063814743692398,0.020789842273544527,0.3449454848562562,,0.23756355823588202,-1.7561193920114921,-2.0
esc,81,2,1,1000,10.0,5.4912039487630775,6.869895352180821,0.03223570258839356,0.34519228600535484,,-0.39234032297225613,-1.7561193920114921,-2.0
esc,81,3,0,1000,10.0,6.970277270349152,8.694228475368952,0.0005420406373230161,0.0316261463543691,,-0.5229308648982135,-1.7561193920114921,-0.4472594672137122
esc,82,1,1,1000,10.0,5.439382160867968,6.853536755796745,0.002673176941408667,0.33929162014130687,,-0.39329034174832406,-1.7561193920114921,-2.0
esc,82,2,1,521,5.21,0.49604585333681195,1.5855286435729898,0.005268374098223539,0.6613682276770906,,0.2699000196284461,-1.7561193920114921,-2.0
esc,82,3,0,1000,10.0,2.9198237972803267,4.645045525134163,0.0006310256279659268,0.030266638529689464,,-0.24147199857337592,-1.7561193920114921,-0.442906803844611
esc,83,1,1,1000,10.0,-0.15543687883590662,1.2677005891853848,0.001242417425690448,0.33173950656451046,,0.23882763148545716,-1.7561193920114921,-2.0
esc,83,2,1,1000,10.0,-0.3697379769161404,1.0147830396003235,0.0017843128884568152,0.3698140626065715,,0.3878993825249942,-1.7561193920114921,-2.0
esc,83,3,0,1000,10.0,-1.3066282506470621,0.4165448349245232,0.0005550926952957279,0.03239121374461105,,0.37254801310688107,-1.7561193920114921,0.2940141159158496
esc,84,1,1,1000,10.0,1.8692973479138364,3.241108596129761,0.02518923362192524,0.3591189101736421,,-0.07812322643063947,-1.7561193920114921,-2.0
esc,84,2,1,1000,10.0,1.7028918545916172,3.0934221145116525,0.012517587148842258,0.35307154494261456,,-0.07488687945640697,-1.7561193920114921,-2.0
esc,84,3,0,1000,10.0,3.7199111301249332,5.445743677745975,0.000547233667376227,0.029739610723073726,,-0.3060216632635021,-1.7561193920114921,-0.4384752732932854
esc,85,1,1,1000,10.0,5.022763657391746,6.437445972277848,0.0010057937912473964,0.34043128333414274,,-0.3713359593963901,-1.7561193920114921,-2.0
esc,85,2,1,325,3.25,0.2716902834191166,1.075246329989711,0.027745859382396067,0.9248174860585018,,0.3567769847253277,-1.7561193920114921,-2.0
esc,85,3,0,1000,10.0,0.5663161626304003,2.288296613876012,0.0006438623907613953,0.03349507837511923,,-0.006066732285909793,-1.7561193920114921,-0.4579610309524097
esc,86,1,1,1000,10.0,4.240242284044372,5.663464577719966,0.0012603295318988205,0.33163676880399906,,-0.31758111178512133,-1.7561193920114921,-2.0
esc,86,2,1,1000,10.0,-0.3419944919889111,1.0645567186990281,0.0058444887856173,0.3437236925379356,,0.36053159870732854,-1.7561193920114921,-2.0
esc,86,3,0,1000,10.0,6.950442713733489,8.675208673863647,0.0005040233074225884,0.030849408573911195,,-0.5225681248775742,-1.7561193920114921,-0.4460717351232903
esc,87,1,1,1000,10.0,1.1369758486031722,2.5745851942799503,0.0029699523966858106,0.31554009393802845,,-0.010384941940429812,-1.7561193920114921,-2.0
esc,87,2,1,1000,10.0,0.29582784976263277,1.6688301669301355,0.00843888109381336,0.37467819375017586,,0.10597340749628514,-1.7561193920114921,-2.0
esc,87,3,0,1000,10.0,-0.9437068054285962,0.7806372427658547,0.0004258955128959517,0.031349448304145336,,0.2427393625172268,-1.7561193920114921,0.03372681531587168
esc,88,1,1,1000,10.0,4.8939857076536075,6.296256913449716,0.014819289444655815,0.33902889677072645,,-0.33539234291577746,-1.7561193920114921,-2.0
esc,88,2,1,1000,10.0,6.050222731180568,7.44643996447539,0.0036895851480810695,0.3562125735685903,,-0.43030333022893824,-1.7561193920114921,-2.0
esc,88,3,0,1000,10.0,-1.4077731378021043,0.31627541439040774,0.0006559030564274684,0.031414936762552505,,0.5253161855851406,-1.7561193920114921,0.5458966945979109
esc,89,1,1,1000,10.0,1.502582191941109,2.8835543145966183,0.002856733187233663,0.37229053616874963,,-0.05414210209565466,-1.7561193920114921,-2.0
