method,seed,event,onset,detect,latency,fell,V,tilt_rms,dist,false_alarm,request_t,compute_latency,trial_dist,coupling,w_swing,F_FAST,STOP,b
noadapt,58,3,198.37,199.4,1.0300000000000011,1,-2.0,10.870437984470579,-4.4018839802076855,0,199.39000000000001,0.009999999999990905,10.289771874317399,7.607,13.0498,52.4044,0.5,10.0
noadapt,58,4,257.29,258.66,1.3700000000000045,0,-0.49017529354352724,3.743206099596978,-2.9013062476721245,0,258.65,0.010000000000047748,10.289771874317399,7.607,13.0498,52.4044,0.5,10.0
noadapt,59,1,4.49,5.73,1.2400000000000002,1,-2.0,11.831931418678542,3.273048804439175,0,5.72,0.010000000000000675,11.131649355964411,7.607,13.0498,52.4044,0.5,10.0
noadapt,59,2,22.5,23.55,1.0500000000000007,1,-2.0,10.79920953466896,-3.0668283275580706,0,23.54,0.010000000000001563,11.131649355964411,7.607,13.0498,52.4044,0.5,10.0
noadapt,59,3,68.41,69.25,0.8400000000000034,1,-2.0,10.271397609839052,-4.997820667136482,0,69.24,0.010000000000005116,11.131649355964411,7.607,13.0498,52.4044,0.5,10.0
noadapt,59,4,130.83,131.78,0.9499999999999886,1,-2.0,10.164692444778717,1.6041098656773713,0,131.77,0.009999999999990905,11.131649355964411,7.607,13.0498,52.4044,0.5,10.0
noadapt,59,5,217.69,218.92000000000002,1.2300000000000182,1,-2.0,10.07371965760873,-4.289427218310904,0,218.91,0.010000000000019327,11.131649355964411,7.607,13.0498,52.4044,0.5,10.0
noadapt,59,6,281.57,282.77,1.1999999999999886,0,-0.040255428516873526,3.6566681213641616,6.02509669740703,0,282.76,0.009999999999990905,11.131649355964411,7.607,13.0498,52.4044,0.5,10.0
noadapt,60,1,4.49,5.68,1.1899999999999995,1,-2.0,10.727062864688975,-4.360231008137635,0,5.67,0.009999999999999787,32.79789093898018,7.607,13.0498,52.4044,0.5,10.0
noadapt,60,2,68.88,69.79,0.9100000000000108,1,-2.0,10.153610435371448,4.704814467077572,0,69.78,0.010000000000005116,32.79789093898018,7.607,13.0498,52.4044,0.5,10.0
noadapt,60,3,87.07000000000001,88.35000000000001,1.2800000000000011,1,-2.0,10.73497865670366,5.0470601941270035,0,88.34,0.010000000000005116,32.79789093898018,7.607,13.0498,52.4044,0.5,10.0
noadapt,60,4,116.58,117.75,1.1700000000000017,1,-2.0,10.43865888598734,3.8228451655047895,0,117.74000000000001,0.009999999999990905,32.79789093898018,7.607,13.0498,52.4044,0.5,10.0
noadapt,60,5,204.94,206.24,1.3000000000000114,1,-2.0,10.255791144827686,-3.705425046611854,0,206.23000000000002,0.009999999999990905,32.79789093898018,7.607,13.0498,52.4044,0.5,10.0
noadapt,60,6,259.81,261.14,1.329999999999984,1,-2.0,10.72217834951918,4.468140850909567,0,261.13,0.009999999999990905,32.79789093898018,7.607,13.0498,52.4044,0.5,10.0
noadapt,60,7,277.2,277.98,0.7800000000000296,0,-0.4746697512793476,3.8040069803892416,5.008110047221766,0,277.97,0.009999999999990905,32.79789093898018,7.607,13.0498,52.4044,0.5,10.0
noadapt,61,1,4.49,5.67,1.1799999999999997,1,-2.0,10.43821041461995,5.024861056163078,0,5.66,0.009999999999999787,17.266605184711757,7.607,13.0498,52.4044,0.5,10.0
noadapt,61,2,28.66,29.93,1.2699999999999996,1,-2.0,11.097231477523858,-3.273246680171951,0,29.92,0.00999999999999801,17.266605184711757,7.607,13.0498,52.4044,0.5,10.0
noadapt,61,3,87.09,88.02,0.9299999999999926,1,-2.0,10.913013101542422,3.7500431470687534,0,88.01,0.009999999999990905,17.266605184711757,7.607,13.0498,52.4044,0.5,10.0
noadapt,61,4,105.19,106.44,1.25,1,-2.0,11.190920829142472,-1.6001486376530103,0,106.43,0.009999999999990905,17.266605184711757,7.607,13.0498,52.4044,0.5,10.0
noadapt,61,5,154.65,155.83,1.1800000000000068,1,-2.0,10.074275040201146,-1.3903445953459581,0,155.82,0.010000000000019327,17.266605184711757,7.607,13.0498,52.4044,0.5,10.0
noadapt,62,1,4.49,5.72,1.2299999999999995,1,-2.0,10.415998438954237,5.2993202976123435,0,5.71,0.009999999999999787,27.984138241494893,7.607,13.0498,52.4044,0.5,10.0
noadapt,62,2,30.48,31.57,1.0899999999999999,1,-2.0,10.629189334740468,4.922077268212691,0,31.560000000000002,0.00999999999999801,27.984138241494893,7.607,13.0498,52.4044,0.5,10.0
noadapt,62,3,49.0,49.92,0.9200000000000017,1,-2.0,10.593478224399208,0.007816342344810323,0,49.910000000000004,0.00999999999999801,27.984138241494893,7.607,13.0498,52.4044,0.5,10.0
noadapt,62,4,91.12,92.43,1.3100000000000023,1,-2.0,10.926414012678423,2.775869355854006,0,92.42,0.010000000000005116,27.984138241494893,7.607,13.0498,52.4044,0.5,10.0
noadapt,62,5,130.82,132.11,1.2900000000000205,1,-2.0,11.969330832104598,2.6463277422790945,0,132.1,0.010000000000019327,27.984138241494893,7.607,13.0498,52.4044,0.5,10.0
noadapt,62,6,143.21,144.41,1.1999999999999886,1,-2.0,10.604870325699665,0.9090047212654326,0,144.4,0.009999999999990905,27.984138241494893,7.607,13.0498,52.4044,0.5,10.0
noadapt,62,7,183.96,185.23,1.2699999999999818,1,-2.0,10.343208579629431,-3.0149537126798798,0,185.22,0.009999999999990905,27.984138241494893,7.607,13.0498,52.4044,0.5,10.0
noadapt,62,8,252.48000000000002,253.66,1.1799999999999784,0,-0.44818464746040976,3.3656209051298953,-4.44339461200067,0,253.65,0.009999999999990905,27.984138241494893,7.607,13.0498,52.4044,0.5,10.0
noadapt,63,1,4.49,5.62,1.13,1,-2.0,10.38871562232717,4.902783614537874,0,5.61,0.009999999999999787,45.149816609846695,7.607,13.0498,52.4044,0.5,10.0
noadapt,63,2,33.160000000000004,34.43,1.269999999999996,1,-2.0,10.521562510500953,3.8452737479355257,0,34.42,0.00999999999999801,45.149816609846695,7.607,13.0498,52.4044,0.5,10.0
noadapt,63,3,50.660000000000004,51.410000000000004,0.75,1,-2.0,9.90892928046253,4.551551698530179,0,51.4,0.010000000000005116,45.149816609846695,7.607,13.0498,52.4044,0.5,10.0
noadapt,63,4,75.34,76.57000000000001,1.230000000000004,1,-2.0,10.05551117710296,0.39712559721283114,0,76.56,0.010000000000005116,45.149816609846695,7.607,13.0498,52.4044,0.5,10.0
noadapt,63,5,158.64000000000001,159.83,1.1899999999999977,1,-2.0,10.095911416740291,-1.6171224788363219,0,159.82,0.010000000000019327,45.149816609846695,7.607,13.0498,52.4044,0.5,10.0
noadapt,63,6,204.88,206.16,1.2800000000000011,1,-2.0,10.85217958898214,2.208197087148097,0,206.15,0.009999999999990905,45.149816609846695,7.607,13.0498,52.4044,0.5,10.0
noadapt,63,7,241.70000000000002,242.95000000000002,1.25,1,-2.0,25.5306217102181,1.0121825398693858,0,242.94,0.010000000000019327,45.149816609846695,7.607,13.0498,52.4044,0.5,10.0
noadapt,63,8,251.62,252.49,0.8700000000000045,1,-2.0,10.29080981290565,1.3575363848027067,0,252.48000000000002,0.009999999999990905,45.149816609846695,7.607,13.0498,52.4044,0.5,10.0
noadapt,63,9,292.63,293.81,1.1800000000000068,0,0.4922288367582792,3.4200888329129713,3.5227249774803653,0,293.8,0.009999999999990905,45.149816609846695,7.607,13.0498,52.4044,0.5,10.0
noadapt,64,1,4.49,5.82,1.33,1,-2.0,11.899111637720209,3.4478713912189645,0,5.8100000000000005,0.009999999999999787,20.80753442100684,7.607,13.0498,52.4044,0.5,10.0
noadapt,64,2,17.900000000000002,19.25,1.3499999999999979,1,-2.0,10.435637893619528,-0.07186757004025424,0,19.240000000000002,0.00999999999999801,20.80753442100684,7.607,13.0498,52.4044,0.5,10.0
noadapt,64,3,60.59,61.910000000000004,1.3200000000000003,1,-2.0,10.397103226055837,-3.870615881491573,0,61.9,0.010000000000005116,20.80753442100684,7.607,13.0498,52.4044,0.5,10.0
noadapt,64,4,125.77,127.0,1.230000000000004,1,-2.0,10.435047261614487,6.111689806675291,0,126.99000000000001,0.009999999999990905,20.80753442100684,7.607,13.0498,52.4044,0.5,10.0
noadapt,64,5,221.25,222.62,1.3700000000000045,1,-2.0,10.970475188084654,-0.2324234648275123,0,222.61,0.009999999999990905,20.80753442100684,7.607,13.0498,52.4044,0.5,10.0
noadapt,64,6,266.64,267.87,1.2300000000000182,0,-0.5029333760312079,3.852988045103866,1.3493283586440619,0,267.86,0.009999999999990905,20.80753442100684,7.607,13.0498,52.4044,0.5,10.0
noadapt,65,1,4.49,5.66,1.17,1,-2.0,10.685211281845488,0.25574947407925386,0,5.65,0.009999999999999787,39.13249394915477,7.607,13.0498,52.4044,0.5,10.0
noadapt,65,2,45.35,46.34,0.990000000000002,1,-2.0,10.036305597479908,5.377263302095301,0,46.33,0.010000000000005116,39.13249394915477,7.607,13.0498,52.4044,0.5,10.0
noadapt,65,3,71.79,72.99,1.1999999999999886,1,-2.0,14.372664170210351,2.2656962673885825,0,72.98,0.009999999999990905,39.13249394915477,7.607,13.0498,52.4044,0.5,10.0
noadapt,65,4,85.69,86.92,1.230000000000004,1,-2.0,10.3368496891805,1.0301832572624647,0,86.91,0.010000000000005116,39.13249394915477,7.607,13.0498,52.4044,0.5,10.0
noadapt,65,5,199.0,200.18,1.1800000000000068,1,-2.0,10.837499703025307,3.975067290081615,0,200.17000000000002,0.009999999999990905,39.13249394915477,7.607,13.0498,52.4044,0.5,10.0
noadapt,65,6,214.85,216.12,1.2700000000000102,1,-2.0,10.373113475233518,4.9566151156975025,0,216.11,0.009999999999990905,39.13249394915477,7.607,13.0498,52.4044,0.5,10.0
noadapt,65,7,237.91,238.83,0.9200000000000159,1,-2.0,10.659295605978878,4.494654260038267,0,238.82,0.010000000000019327,39.13249394915477,7.607,13.0498,52.4044,0.5,10.0
noadapt,65,8,254.67000000000002,255.88,1.2099999999999795,0,-0.4620575419054914,3.5215602872247125,-4.116607584581978,0,255.87,0.009999999999990905,39.13249394915477,7.607,13.0498,52.4044,0.5,10.0
noadapt,66,1,4.49,5.82,1.33,1,-2.0,20.13331134330559,1.567840007147622,0,5.79,0.03000000000000025,42.15852627117018,7.607,13.0498,52.4044,0.5,10.0
noadapt,66,2,16.31,17.1,0.7900000000000027,1,-2.0,10.876239098988698,4.987518652749856,0,17.09,0.010000000000001563,42.15852627117018,7.607,13.0498,52.4044,0.5,10.0
noadapt,66,3,110.42,111.7,1.2800000000000011,1,-2.0,10.888877128707161,3.636975156541702,0,111.69,0.010000000000005116,42.15852627117018,7.607,13.0498,52.4044,0.5,10.0
noadapt,66,4,126.26,126.37,0.10999999999999943,1,-2.0,10.59798488218744,-2.8365077196091733,0,126.36,0.010000000000005116,42.15852627117018,7.607,13.0498,52.4044,0.5,10.0
noadapt,66,5,178.83,180.14000000000001,1.3100000000000023,1,-2.0,10.461743662050413,3.9303591226339307,0,180.13,0.010000000000019327,42.15852627117018,7.607,13.0498,52.4044,0.5,10.0
noadapt,66,6,194.26,195.55,1.2900000000000205,1,-2.0,10.48095630454333,4.228054094199262,0,195.54,0.010000000000019327,42.15852627117018,7.607,13.0498,52.4044,0.5,10.0
noadapt,66,7,211.47,212.82,1.3499999999999943,1,-2.0,15.927052808169545,1.8508197271002906,0,212.81,0.009999999999990905,42.15852627117018,7.607,13.0498,52.4044,0.5,10.0
noadapt,66,8,224.87,226.06,1.1899999999999977,1,-2.0,10.571556320405953,-0.7180638844921745,0,226.05,0.009999999999990905,42.15852627117018,7.607,13.0498,52.4044,0.5,10.0
noadapt,66,9,272.49,273.79,1.3000000000000114,0,-0.4910723891587458,3.776362054985317,3.9177488727216243,0,273.78000000000003,0.009999999999990905,42.15852627117018,7.607,13.0498,52.4044,0.5,10.0
noadapt,67,1,4.49,5.88,1.3899999999999997,1,-2.0,10.515589413750865,5.434945703641899,0,5.8500000000000005,0.02999999999999936,11.857337914020418,7.607,13.0498,52.4044,0.5,10.0
noadapt,67,2,29.85,30.82,0.9699999999999989,1,-2.0,10.559791939578803,-2.924418600696481,0,30.810000000000002,0.00999999999999801,11.857337914020418,7.607,13.0498,52.4044,0.5,10.0
noadapt,67,3,99.72,101.0,1.2800000000000011,1,-2.0,10.17647534776961,6.035993248056396,0,100.99000000000001,0.009999999999990905,11.857337914020418,7.607,13.0498,52.4044,0.5,10.0
noadapt,67,4,194.38,195.38,1.0,1,-2.0,10.391698288183514,-3.201324741903184,0,195.37,0.009999999999990905,11.857337914020418,7.607,13.0498,52.4044,0.5,10.0
noadapt,67,5,246.02,247.34,1.3199999999999932,0,-0.5091799672730587,3.938981678366595,-4.414865762068558,0,247.33,0.009999999999990905,11.857337914020418,7.607,13.0498,52.4044,0.5,10.0
noadapt,68,1,4.49,5.89,1.3999999999999995,1,-2.0,10.24418966805145,4.503738324903319,0,5.88,0.009999999999999787,29.608212009373098,7.607,13.0498,52.4044,0.5,10.0
noadapt,68,2,23.76,25.17,1.4100000000000001,1,-2.0,10.702391567456742,3.9526877431457876,0,25.16,0.010000000000001563,29.608212009373098,7.607,13.0498,52.4044,0.5,10.0
noadapt,68,3,52.38,53.35,0.9699999999999989,1,-2.0,10.611224085553868,1.9428901781895629,0,53.34,0.00999999999999801,29.608212009373098,7.607,13.0498,52.4044,0.5,10.0
noadapt,68,4,136.57,137.87,1.3000000000000114,1,-2.0,10.102199201786323,-1.7272700645787324,0,137.86,0.009999999999990905,29.608212009373098,7.607,13.0498,52.4044,0.5,10.0
noadapt,68,5,254.24,255.52,1.2800000000000011,1,-2.0,10.72163397506568,3.958552309212159,0,255.51000000000002,0.009999999999990905,29.608212009373098,7.607,13.0498,52.4044,0.5,10.0
noadapt,68,6,270.93,272.34000000000003,1.410000000000025,0,-0.4997667964191452,3.81521623406511,2.8690875633140713,0,272.33,0.010000000000047748,29.608212009373098,7.607,13.0498,52.4044,0.5,10.0
noadapt,69,1,4.49,5.7700000000000005,1.2800000000000002,1,-2.0,10.452006103960805,-1.41635575440471,0,5.76,0.010000000000000675,11.54313988247293,7.607,13.0498,52.4044,0.5,10.0
noadapt,69,2,78.43,79.68,1.25,1,-2.0,10.449180709418737,-3.6727723335066766,0,79.67,0.010000000000005116,11.54313988247293,7.607,13.0498,52.4044,0.5,10.0
noadapt,69,3,139.52,140.48,0.9599999999999795,1,-2.0,10.469607580395833,4.148397241255468,0,140.47,0.009999999999990905,11.54313988247293,7.607,13.0498,52.4044,0.5,10.0
noadapt,69,4,175.06,176.22,1.1599999999999966,1,-2.0,10.422740583708046,-1.7289387279738548,0,176.21,0.009999999999990905,11.54313988247293,7.607,13.0498,52.4044,0.5,10.0
noadapt,69,5,220.08,220.78,0.6999999999999886,1,-2.0,10.316695466314208,-4.645269250570925,0,220.77,0.009999999999990905,11.54313988247293,7.607,13.0498,52.4044,0.5,10.0
noadapt,69,6,280.71,281.41,0.7000000000000455,0,-0.2964059213311493,3.4397280563640864,4.396585818965407,0,281.40000000000003,0.009999999999990905,11.54313988247293,7.607,13.0498,52.4044,0.5,10.0
noadapt,70,1,4.49,5.74,1.25,1,-2.0,10.990650908904104,-1.5616899094013097,0,5.72,0.020000000000000462,24.077511319264136,7.607,13.0498,52.4044,0.5,10.0
noadapt,70,2,53.33,54.31,0.980000000000004,1,-2.0,10.643762681335929,0.3033677014104157,0,54.300000000000004,0.00999999999999801,24.077511319264136,7.607,13.0498,52.4044,0.5,10.0
noadapt,70,3,99.04,99.82000000000001,0.7800000000000011,1,-2.0,10.29386795133083,4.330724653940237,0,99.81,0.010000000000005116,24.077511319264136,7.607,13.0498,52.4044,0.5,10.0
noadapt,70,4,120.11,121.37,1.2600000000000051,1,-2.0,10.35435280798047,-0.6642372228348812,0,121.36,0.010000000000005116,24.077511319264136,7.607,13.0498,52.4044,0.5,10.0
noadapt,70,5,199.63,200.6,0.9699999999999989,1,-2.0,11.513237944681308,3.280123576348421,0,200.59,0.009999999999990905,24.077511319264136,7.607,13.0498,52.4044,0.5,10.0
noadapt,70,6,212.73000000000002,213.6,0.8699999999999761,1,-2.0,21.770467895287993,1.0783513477735909,0,213.59,0.009999999999990905,24.077511319264136,7.607,13.0498,52.4044,0.5,10.0
noadapt,70,7,219.22,220.3,1.0800000000000125,1,-2.0,10.387125322865668,-4.99467552772542,0,220.29,0.010000000000019327,24.077511319264136,7.607,13.0498,52.4044,0.5,10.0
noadapt,70,8,284.14,285.48,1.3400000000000318,0,0.10987262462733366,3.4371834958717637,5.57952902139732,0,285.47,0.009999999999990905,24.077511319264136,7.607,13.0498,52.4044,0.5,10.0
noadapt,71,1,4.49,5.97,1.4799999999999995,1,-2.0,10.052461130237013,4.846386569463677,0,5.96,0.009999999999999787,25.620711704050578,7.607,13.0498,52.4044,0.5,10.0
noadapt,71,2,107.17,108.60000000000001,1.4300000000000068,1,-2.0,11.001638254161898,4.94726842666093,0,108.59,0.010000000000005116,25.620711704050578,7.607,13.0498,52.4044,0.5,10.0
noadapt,71,3,129.69,130.7,1.009999999999991,1,-2.0,10.741774835525478,-4.793723042270452,0,130.69,0.009999999999990905,25.620711704050578,7.607,13.0498,52.4044,0.5,10.0
noadapt,71,4,182.23,183.72,1.490000000000009,1,-2.0,10.645117513360043,4.887338013510316,0,183.71,0.009999999999990905,25.620711704050578,7.607,13.0498,52.4044,0.5,10.0
noadapt,71,5,208.5,209.92000000000002,1.420000000000016,1,-2.0,17.669428073969215,1.7745377670155804,0,209.91,0.010000000000019327,25.620711704050578,7.607,13.0498,52.4044,0.5,10.0
noadapt,71,6,217.03,218.37,1.3400000000000034,1,-2.0,10.251345860668959,5.470200512165235,0,218.36,0.009999999999990905,25.620711704050578,7.607,13.0498,52.4044,0.5,10.0
noadapt,71,7,245.13,246.26000000000002,1.1300000000000239,0,-0.4840235498454894,3.7096429477188297,-5.187861648204137,0,246.25,0.010000000000019327,25.620711704050578,7.607,13.0498,52.4044,0.5,10.0
noadapt,72,1,4.49,5.69,1.2000000000000002,1,-2.0,10.931728563030111,3.9521189737226083,0,5.68,0.010000000000000675,11.443700385668404,7.607,13.0498,52.4044,0.5,10.0
noadapt,72,2,21.73,22.97,1.2399999999999984,1,-2.0,9.903217091583596,-4.3560062970539235,0,22.96,0.00999999999999801,11.443700385668404,7.607,13.0498,52.4044,0.5,10.0
noadapt,72,3,80.82000000000001,82.07000000000001,1.25,1,-2.0,10.228477353509415,4.855083993103157,0,82.06,0.010000000000005116,11.443700385668404,7.607,13.0498,52.4044,0.5,10.0
noadapt,72,4,177.66,178.86,1.200000000000017,1,-2.0,13.155512716757423,2.924452261134805,0,178.85,0.010000000000019327,11.443700385668404,7.607,13.0498,52.4044,0.5,10.0
noadapt,72,5,189.79,190.51,0.7199999999999989,1,-2.0,10.281583705306035,-5.185875723830078,0,190.5,0.009999999999990905,11.443700385668404,7.607,13.0498,52.4044,0.5,10.0
noadapt,72,6,251.33,252.33,1.0,0,-0.4679967580064779,3.586884298932647,-4.197167429196147,0,252.32,0.010000000000019327,11.443700385668404,7.607,13.0498,52.4044,0.5,10.0
noadapt,73,1,4.49,5.75,1.2599999999999998,1,-2.0,13.453721921644572,3.0889774880902436,0,5.74,0.009999999999999787,18.649882880689905,7.607,13.0498,52.4044,0.5,10.0
noadapt,73,2,15.26,16.52,1.2599999999999998,1,-2.0,10.439813926890949,1.5421465680708701,0,16.51,0.00999999999999801,18.649882880689905,7.607,13.0498,52.4044,0.5,10.0
noadapt,73,3,52.78,54.050000000000004,1.2700000000000031,1,-2.0,10.108909477747822,2.1979011660082044,0,54.04,0.010000000000005116,18.649882880689905,7.607,13.0498,52.4044,0.5,10.0
noadapt,73,4,91.01,91.86,0.8499999999999943,1,-2.0,10.766683162280364,4.387451060532269,0,91.85000000000001,0.009999999999990905,18.649882880689905,7.607,13.0498,52.4044,0.5,10.0
noadapt,73,5,254.52,255.83,1.3100000000000023,0,-0.6003704277524565,4.681374852076604,-3.2220874432823123,0,255.82,0.010000000000019327,18.649882880689905,7.607,13.0498,52.4044,0.5,10.0
noadapt,74,1,4.49,5.72,1.2299999999999995,1,-2.0,10.33434696105804,-4.100216732282362,0,5.71,0.009999999999999787,7.252246164646164,7.607,13.0498,52.4044,0.5,10.0
noadapt,74,2,67.41,68.58,1.1700000000000017,1,-2.0,10.519172459224734,5.636234433560153,0,68.57000000000001,0.009999999999990905,7.252246164646164,7.607,13.0498,52.4044,0.5,10.0
noadapt,74,3,96.59,97.43,0.8400000000000034,1,-2.0,10.54393360860686,-2.9894402189336375,0,97.42,0.010000000000005116,7.252246164646164,7.607,13.0498,52.4044,0.5,10.0
noadapt,74,4,232.14000000000001,233.39000000000001,1.25,0,0.20959570640270458,3.679722433104284,-1.421662139672537,0,233.38,0.010000000000019327,7.252246164646164,7.607,13.0498,52.4044,0.5,10.0
noadapt,75,1,4.49,5.72,1.2299999999999995,1,-2.0,10.239446173786929,-4.187272281140079,0,5.71,0.009999999999999787,33.68494857761546,7.607,13.0498,52.4044,0.5,10.0
noadapt,75,2,133.73,134.91,1.1800000000000068,1,-2.0,9.851203810112757,4.024936715341995,0,134.9,0.009999999999990905,33.68494857761546,7.607,13.0498,52.4044,0.5,10.0
noadapt,75,3,155.67000000000002,156.82,1.1499999999999773,1,-2.0,10.127862479669407,3.7889321450071165,0,156.81,0.009999999999990905,33.68494857761546,7.607,13.0498,52.4044,0.5,10.0
noadapt,75,4,243.42000000000002,244.25,0.8299999999999841,1,-2.0,10.720387561667383,3.814334913559886,0,244.24,0.009999999999990905,33.68494857761546,7.607,13.0498,52.4044,0.5,10.0
noadapt,75,5,260.57,261.88,1.3100000000000023,1,-2.0,15.002758139893022,2.2236497892166227,0,261.87,0.009999999999990905,33.68494857761546,7.607,13.0498,52.4044,0.5,10.0
noadapt,75,6,273.28000000000003,274.48,1.1999999999999886,0,-0.4931920506427979,3.7341589581015593,4.1730762734821845,0,274.47,0.009999999999990905,33.68494857761546,7.607,13.0498,52.4044,0.5,10.0
noadapt,76,1,4.49,5.86,1.37,1,-2.0,10.612699209058613,5.003802765204869,0,5.8500000000000005,0.009999999999999787,26.90969775724191,7.607,13.0498,52.4044,0.5,10.0
noadapt,76,2,31.17,32.5,1.3299999999999983,1,-2.0,10.265205562965654,4.9014651101083455,0,32.49,0.00999999999999801,26.90969775724191,7.607,13.0498,52.4044,0.5,10.0
noadapt,76,3,52.65,54.04,1.3900000000000006,1,-2.0,10.727256262110252,5.262266530123014,0,54.03,0.00999999999999801,26.90969775724191,7.607,13.0498,52.4044,0.5,10.0
noadapt,76,4,79.79,80.95,1.1599999999999966,1,-2.0,10.479391282749777,-3.967612462817989,0,80.94,0.010000000000005116,26.90969775724191,7.607,13.0498,52.4044,0.5,10.0
noadapt,76,5,201.32,202.65,1.3300000000000125,0,-0.46130239248032295,3.495671382448542,4.819032819945292,0,202.64000000000001,0.009999999999990905,26.90969775724191,7.607,13.0498,52.4044,0.5,10.0
noadapt,77,1,4.49,6.17,1.6799999999999997,1,-2.0,10.458436682866605,3.9488192146878545,0,6.16,0.009999999999999787,43.53524232536324,7.607,13.0498,52.4044,0.5,10.0
noadapt,77,2,22.71,23.7,0.9899999999999984,1,-2.0,19.659931078119584,1.3515417144182624,0,23.69,0.00999999999999801,43.53524232536324,7.607,13.0498,52.4044,0.5,10.0
noadapt,77,3,33.19,34.63,1.4400000000000048,1,-2.0,10.520506013779762,-3.7641613785673798,0,34.62,0.010000000000005116,43.53524232536324,7.607,13.0498,52.4044,0.5,10.0
noadapt,77,4,99.39,101.12,1.730000000000004,1,-2.0,10.863213995348719,4.062212486790068,0,101.11,0.010000000000005116,43.53524232536324,7.607,13.0498,52.4044,0.5,10.0
noadapt,77,5,117.18,118.12,0.9399999999999977,1,-2.0,10.573871695637802,-0.9945562417766141,0,118.11,0.010000000000005116,43.53524232536324,7.607,13.0498,52.4044,0.5,10.0
noadapt,77,6,162.02,163.52,1.5,1,-2.0,10.241917796160942,5.741072336357096,0,163.51,0.010000000000019327,43.53524232536324,7.607,13.0498,52.4044,0.5,10.0
noadapt,77,7,183.6,184.51,0.9099999999999966,1,-2.0,10.582522888303076,3.614127737685063,0,184.5,0.009999999999990905,43.53524232536324,7.607,13.0498,52.4044,0.5,10.0
noadapt,77,8,213.48000000000002,214.88,1.3999999999999773,1,-2.0,12.50894121796179,3.3197376029550227,0,214.87,0.009999999999990905,43.53524232536324,7.607,13.0498,52.4044,0.5,10.0
noadapt,77,9,226.36,227.95000000000002,1.5900000000000034,1,-2.0,10.304386374106047,-3.353423757066004,0,227.94,0.010000000000019327,43.53524232536324,7.607,13.0498,52.4044,0.5,10.0
noadapt,77,10,278.91,280.71,1.7999999999999545,1,-2.0,10.322791930891803,4.894445870813627,0,280.7,0.009999999999990905,43.53524232536324,7.607,13.0498,52.4044,0.5,10.0
noadapt,78,1,4.49,5.68,1.1899999999999995,1,-2.0,11.213868019622716,4.870626412867283,0,5.67,0.009999999999999787,33.29011712246376,7.607,13.0498,52.4044,0.5,10.0
noadapt,78,2,38.5,39.7,1.2000000000000028,1,-2.0,10.30859729912608,4.308925952784218,0,39.69,0.010000000000005116,33.29011712246376,7.607,13.0498,52.4044,0.5,10.0
noadapt,78,3,54.96,55.730000000000004,0.7700000000000031,1,-2.0,10.52604318275321,-3.0557872565136535,0,55.72,0.010000000000005116,33.29011712246376,7.607,13.0498,52.4044,0.5,10.0
noadapt,78,4,107.58,108.88,1.2999999999999972,1,-2.0,11.322310012733938,-2.7646764670871384,0,108.87,0.009999999999990905,33.29011712246376,7.607,13.0498,52.4044,0.5,10.0
noadapt,78,5,169.39000000000001,170.58,1.1899999999999977,1,-2.0,10.806597669176634,-4.444759894382537,0,170.57,0.010000000000019327,33.29011712246376,7.607,13.0498,52.4044,0.5,10.0
noadapt,78,6,227.91,229.21,1.3000000000000114,1,-2.0,10.29213056351694,5.509072826490224,0,229.20000000000002,0.009999999999990905,33.29011712246376,7.607,13.0498,52.4044,0.5,10.0
noadapt,78,7,250.82,251.72,0.9000000000000057,1,-2.0,11.181055402380277,3.8033028654079857,0,251.71,0.009999999999990905,33.29011712246376,7.607,13.0498,52.4044,0.5,10.0
noadapt,78,8,286.39,287.64,1.25,0,0.11370140862446132,4.417399519977941,5.201482372820042,0,287.63,0.009999999999990905,33.29011712246376,7.607,13.0498,52.4044,0.5,10.0
noadapt,79,1,4.49,5.7700000000000005,1.2800000000000002,1,-2.0,15.45017904248551,2.3512446161462117,0,5.76,0.010000000000000675,18.351447896342542,7.607,13.0498,52.4044,0.5,10.0
noadapt,79,2,13.98,15.23,1.25,1,-2.0,10.186414504297877,4.2238609729449115,0,15.22,0.009999999999999787,18.351447896342542,7.607,13.0498,52.4044,0.5,10.0
noadapt,79,3,31.21,32.03,0.8200000000000003,1,-2.0,10.653797466589275,-3.4815202343198575,0,32.02,0.00999999999999801,18.351447896342542,7.607,13.0498,52.4044,0.5,10.0
noadapt,79,4,82.17,83.11,0.9399999999999977,1,-2.0,10.187622007571532,-4.11539977737323,0,83.10000000000001,0.009999999999990905,18.351447896342542,7.607,13.0498,52.4044,0.5,10.0
noadapt,79,5,211.75,212.99,1.240000000000009,1,-2.0,12.55950527488694,3.1670300694903073,0,212.98000000000002,0.009999999999990905,18.351447896342542,7.607,13.0498,52.4044,0.5,10.0
noadapt,79,6,226.73000000000002,227.99,1.259999999999991,1,-2.0,10.306377273115828,-4.8916838538362,0,227.98000000000002,0.009999999999990905,18.351447896342542,7.607,13.0498,52.4044,0.5,10.0
noadapt,79,7,288.86,290.11,1.25,1,-2.0,11.013765600003303,3.6853700209474596,0,290.1,0.009999999999990905,18.351447896342542,7.607,13.0498,52.4044,0.5,10.0
noadapt,80,1,4.49,5.87,1.38,1,-2.0,10.284531957762471,-4.5546370197929145,0,5.86,0.009999999999999787,12.952442448845925,7.607,13.0498,52.4044,0.5,10.0
