optimizer,seed,trial,J,CoT,forwarddistance,lateraldrift,meanvx,fell,stabilityindex,rmsrolldeg,rmspitchdeg,opttimesec,simtimesec,totaltimesec,couplinggain,wswing,wstance,FFAST,STOPGAIN,hipamplitude,kneeamplitude,b
GridSearch,17,1,1.3358730727629984,1.5553470775311644,4.271951544332598,0.1488565140623429,0.9571087114222063,0,3.1345932111387667,1.4598734086671454,2.773886124191802,0.0,0.4740772247314453,0.4740772247314453,9.315492520720209,13.157317545405792,20.39542289736893,54.58896502552187,0.28504095145496505,0.17691929988253374,0.7160739718806649,5.345596290323251
GridSearch,17,2,1.573732375310599,1.1623939504504563,5.264779272013037,0.14567507412111608,1.2331249767110657,0,2.800442384469097,1.4736810924864994,2.381331893369498,0.0,0.21773552894592285,0.21773552894592285,8.02636141294867,15.997133189388116,20.827367328663883,41.36068618862828,0.41515398109238477,0.21875698849711567,0.5697978367218706,3.9316988019886687
GridSearch,17,3,-0.09606708466990652,1.315608405793616,5.20981538065824,1.2614629294114317,1.2104979176755457,0,4.2771129787594875,2.1196622394290827,3.714933030864936,0.0,0.22158145904541016,0.22158145904541016,4.643246018685155,16.073248724304044,21.436201266341072,36.73415080516296,0.18969731254891403,0.23293138153270665,0.6402062273985794,3.3853262335501526
GridSearch,17,4,-0.07587744032523457,1.2084287698740281,5.627382774029289,0.755367757037006,1.3423193494733738,0,5.615663377231688,2.6143009739781595,4.970020682435643,0.0,0.21286344528198242,0.21286344528198242,11.308022431989174,23.159701711212037,16.48728136478126,45.03611681904795,0.1492344188458511,0.19418114051175822,0.5228199027838567,0.7198556292723771
GridSearch,17,5,-0.1471964355805283,1.2691863759485003,6.43709154136407,0.6102449251891479,1.4424893220999788,0,6.895898637297304,3.519234604713085,5.930295592368794,0.0,0.21082448959350586,0.21082448959350586,8.743423116049243,15.205591402519687,19.2514942553029,33.89865090148316,0.46335533240067245,0.2835028344635651,0.6210630112697844,0.6594501355704533
GridSearch,17,6,-0.1849884783699366,2.7220901789776706,4.427511633092818,3.928250691193339,0.9149382045991942,0,8.160587846905763,3.041692142782964,7.572536095364513,0.0,0.20437216758728027,0.20437216758728027,8.634671118512326,18.33582994804585,22.914772910345718,53.91492711370661,0.38177817541032,0.24902887303470714,0.9864289777410808,7.235047565898085
GridSearch,17,7,-0.05024223046677076,1.9428124105836,3.5530495295567506,0.9437525632024528,0.6508937327319719,0,11.570291844384316,4.370360338254838,10.713150978028604,0.0,0.21737051010131836,0.21737051010131836,7.1382485265375095,20.02171800135497,19.80323213516573,30.473363991408778,0.1577665737606398,0.1207876540480352,0.7028247186093206,1.39882563776402
GridSearch,17,8,0.33802694021056257,1.5915621250161363,2.825253727218479,0.10258674826690438,1.295928851675432,1,25.43914584097011,9.421376644242141,23.630230706564745,0.0,0.13642215728759766,0.13642215728759766,11.0977944328972,21.019753949718382,12.421814268254229,35.82864134149781,0.11183794361270849,0.18970872408487693,0.966413204668985,9.67245558261977
GridSearch,17,9,0.9471783893236143,1.508415053194862,3.562579969697834,0.20361303149228957,0.6914619408749584,0,8.209894485909578,3.199687706235991,7.560712006969366,0.0,0.2234334945678711,0.2234334945678711,6.115627940297854,19.109595606051734,19.069062159522353,55.3976026606581,0.39745216010285284,0.12437835921114318,0.5159232047345739,6.065447523641975
GridSearch,17,10,0.5190034009345892,1.9245659446132,2.582115783496098,0.019718018265968407,0.5549234632827836,0,1.8348654496536028,0.9187140334709434,1.5882996389334312,0.0,0.2268052101135254,0.2268052101135254,10.8406722618521,10.61887711421072,24.863082953050842,30.853196435063293,0.31300087487274075,0.10174467646409578,0.7405396509550315,5.5436248522952205
GridSearch,17,11,-0.5643959038590457,5.687893879158366,1.3396821348375154,0.8098656522232124,0.23212839200694146,1,28.110663892004716,8.247986461619837,26.873409604629508,0.0,0.19462275505065918,0.19462275505065918,9.070449544091337,12.932637195645768,14.123061181182246,51.44155176122121,0.27191242295754087,0.10909536378945955,0.7921923031556392,8.031844631102928
GridSearch,17,12,0.19955439052209828,1.6551145764039676,3.781480750284465,0.3052473748635145,0.8721372374620314,0,2.378567752904314,0.9723704788247316,2.1707326429264473,0.0,0.20125198364257812,0.20125198364257812,11.456173641432107,24.38866486980129,24.275746569712922,26.550643690450304,0.4177324145029278,0.10342546582038477,0.7340938903121663,1.3180078870688885
GridSearch,17,13,1.0016897044231496,1.1339998134603944,6.67671784715915,0.29133824823146365,1.6249791832515836,0,4.385002376024592,3.2488041952240563,2.9450835537953566,0.0,0.20171666145324707,0.20171666145324707,9.428607218735078,23.887092315968022,15.171563897102498,38.272987495200745,0.3882072350995991,0.24638709896075117,0.5388596225684195,8.456361884632734
GridSearch,17,14,-0.08831221700503947,1.3341265697988887,5.094061150434763,2.2783538614002383,1.2000296754949644,0,3.881997866798108,1.9174570682171286,3.3753912113071034,0.0,0.19778680801391602,0.19778680801391602,6.044741153219174,22.014202877796258,14.34753362693317,48.566404261250085,0.35141694194959444,0.2072631906358295,0.6136767436020889,5.153860811613742
GridSearch,17,15,-0.3412881174846603,1.518285908396119,8.244316731182147,0.6881772386951014,2.053311756133741,0,16.45768005311424,4.968172227579091,15.689885195494142,0.0,0.19658827781677246,0.19658827781677246,11.529874473805815,22.277702647706157,24.6104203652919,29.147737512591856,0.15435048818861064,0.329862959206913,0.6858278186941617,4.8810551147679
GridSearch,17,16,-0.7213801587828661,4.6044872747648045,1.529118583124857,2.268506718735375,0.40906335364890395,1,34.22721302923738,18.609616220189952,28.7260212331266,0.0,0.14609456062316895,0.14609456062316895,11.723812371568311,10.87332152729099,13.401467439077166,53.567847563031734,0.29326785127991106,0.3018667133150332,0.9301704748407488,1.8313030855632695
GridSearch,17,17,-0.006160842808872219,1.2219857354199137,3.7795186872187885,0.7682715546098098,0.7668764333778432,0,3.9737661809930622,1.7500438026529799,3.5676553014550163,0.0,0.2380685806274414,0.2380685806274414,4.759295658814519,11.600184738478474,23.99029797946829,44.20476046081224,0.4435057274988526,0.17850743095575114,0.5350571463044188,6.427633721916151
GridSearch,17,18,1.497571977977445,1.6234602925772965,5.088158468516436,0.38293388270910117,1.2874774076632913,0,6.391898923961933,3.149877384429069,5.561892152604903,0.0,0.20607924461364746,0.20607924461364746,9.11670615592926,21.329753349130158,19.5879561393955,42.083569550354504,0.3332913596891499,0.18436623929604334,0.933493920651654,2.2664496446672175
GridSearch,17,19,0.66750631474628,1.9690493092364127,3.4503576679479004,0.3366043382098866,0.7072612318150121,0,10.476586816607897,4.578756058947723,9.423049627300703,0.0,0.22446489334106445,0.22446489334106445,10.120928291505876,11.807663190762309,15.869978681296793,32.71526693898002,0.40108997214988984,0.14233848769361812,0.8924328203641987,7.732861529357969
GridSearch,17,20,-0.6069079016817057,2.2035942025774022,3.016373584488074,1.1226490406836585,1.4310647387049853,1,33.51408873459113,22.16054834017669,25.14168333610023,0.0,0.12916326522827148,0.12916326522827148,7.793620323295679,23.00806103498823,14.145201959550068,56.67698060095881,0.18404333452655874,0.33894344117508357,0.5983757717496769,9.828789039256383
GridSearch,17,21,-0.07110259801471291,1.3100728694938788,3.6622630400753717,1.8326010154345116,0.7908855572965332,0,3.031108499893068,2.483878525937617,1.737229462825788,0.0,0.21178817749023438,0.21178817749023438,9.799747894347664,13.570184209207802,21.714452184579294,36.99996359245564,0.2632172531990468,0.14958821131008482,0.5819862763780179,0.4903192721585756
GridSearch,17,22,0.6533835798500768,1.1655396604268315,2.8619146989095605,0.012860817390745098,1.8492225938733073,1,33.25160160465294,14.178231896170823,30.077346119180163,0.0,0.11676716804504395,0.11676716804504395,5.332635315162342,17.36969993997009,13.200341162331952,57.07910401949047,0.4684915109668777,0.324536114267256,0.7485658298673945,9.354135285183728
GridSearch,17,23,-50.0,1000.0,0.027058381625534124,0.7759089681960845,0.0,1,1000.0,1000.0,1000.0,0.0,0.08617448806762695,0.08617448806762695,7.595636506460275,18.73491801169253,11.866382320173749,57.852600662531394,0.27712079694207464,0.13958268738376783,0.9170963757752734,2.9787603877431725
