optimizer,seed,trial,J,CoT,forwarddistance,lateraldrift,meanvx,fell,stabilityindex,rmsrolldeg,rmspitchdeg,opttimesec,simtimesec,totaltimesec,couplinggain,wswing,wstance,FFAST,STOPGAIN,hipamplitude,kneeamplitude,b
MARXEFE,19,1,-0.07700302901587566,1.497881292187399,5.12228180851473,1.5092759478782827,1.2026867473077139,0,7.761417467343675,3.0950191625475947,7.117615997358293,0.0,6.231457710266113,6.231457710266113,7.892931181883935,17.413245531530215,18.01737261413175,40.786262727503804,0.27501545517329695,0.22473702081211416,0.7477126122536124,5.060019031970038
MARXEFE,19,2,-0.12334275356755159,1.550152077392032,5.29193184092937,0.4575730179594008,1.20297607814412,0,6.604698451204011,3.344904602379075,5.695055296686762,0.0,7.097603797912598,7.097603797912598,8.359831109729905,16.827382958712082,17.615840032597784,41.363091542733365,0.2799272418968973,0.22553971591208635,0.7469470584672354,4.570975210613419
MARXEFE,19,3,1.6502655991626833,1.7343214713776172,5.28922533709553,0.133830441852167,1.2339898997605996,0,7.700099199327133,6.3499778049839275,4.35537708536125,0.0,7.179916858673096,7.179916858673096,7.859675845715893,16.1326581988152,17.91533912891517,42.13109317089166,0.274847007345727,0.22473812304583052,0.7507604949745653,5.502627047422087
MARXEFE,19,4,-0.10144721307959922,1.4199019042812735,5.30347227645021,0.46640636681721714,1.2720583322739125,0,10.353281912418643,4.492645533682511,9.327731903667559,0.0,6.922179698944092,6.922179698944092,7.500487377594072,17.154980830732732,18.063015846358315,42.64015829454907,0.27537026417196003,0.22475866737480696,0.7503237219884745,4.365971004843545
MARXEFE,19,5,-0.15198201046291915,1.5711242307409714,5.119267331410658,2.2177680278478467,1.1754050064025077,0,6.970650844544893,3.340500588645308,6.118090307752475,0.0,7.021722078323364,7.021722078323364,7.939858139814961,17.528565911897605,16.069271034478103,43.5678669638452,0.2778999839948,0.22633364990117225,0.7490142567573479,5.132960945766733
MARXEFE,19,6,-0.4918860313130709,1.8642337633180546,2.7891807536113045,0.6073783008540796,0.9112528849110461,1,28.618611469219545,6.691690557728027,27.82527987111285,0.0,4.605791330337524,4.605791330337524,8.375008689878104,16.321589960284058,17.39823100548363,43.36343411031803,0.2726560756731569,0.2250491699494733,0.7409101517366691,4.607958602469612
MARXEFE,19,7,0.060893718135831554,1.7811881160208298,4.69079716031833,1.7092676687385513,1.0464585232235322,0,12.977642367316632,7.695046272754984,10.450141830335665,0.0,6.9311347007751465,6.9311347007751465,7.518656964371348,16.815927568096328,17.631906074687887,44.056378418816806,0.27701833024506434,0.2248101777218682,0.7401333927553414,5.172958016095682
MARXEFE,19,8,-0.45987455107361186,0.7871454025199968,2.11060264100801,0.07338335693282003,1.3691446107286533,1,45.79953366882311,9.108150779604264,44.88472873548036,0.0,3.1295409202575684,3.1295409202575684,7.792716984156538,16.5036631206315,17.005740592641423,41.236754498393374,0.28410347942094577,0.22697977508923986,0.7884934008251907,4.716028436528564
MARXEFE,19,9,-0.5442077369473196,1.7835031265595107,3.2594566266319367,0.3221438807646667,0.9710004456890907,1,28.735564178189385,8.98018256536682,27.296317878635623,0.0,5.511533737182617,5.511533737182617,8.10077217291447,17.876364720196438,17.40255931533462,38.76054973232302,0.2755044716707479,0.2251893927186063,0.7474969955668556,5.7833410327135875
MARXEFE,19,10,-0.22956611095828058,1.5236786887906053,5.310134127227906,2.016746727259119,1.2055266079295146,0,10.868838374876903,5.759380075937427,9.217439381959167,0.0,6.784247398376465,6.784247398376465,7.8155974972757205,18.569214094491695,17.33851951686027,40.838767320775524,0.2764306821305175,0.22380179071130565,0.745132814886173,4.354027300580575
