optimizer,seed,trial,J,CoT,forwarddistance,lateraldrift,meanvx,fell,stabilityindex,rmsrolldeg,rmspitchdeg,opttimesec,simtimesec,totaltimesec,couplinggain,wswing,wstance,FFAST,STOPGAIN,hipamplitude,kneeamplitude,b
BO,0,1,-1.09369461725032,3.3570337947053797,1.8791334746523456,0.31394237720772367,0.6401259824679346,1,57.70700298046621,12.368437316276658,56.365946735071084,0.0,0.2031242847442627,0.2031242847442627,9.095693498571634,14.046800706458054,10.61460285904292,25.57846724349852,0.4159716076401226,0.32818889431943044,0.8033178878835899,7.322015953741584
BO,0,2,-0.27465519085881523,2.601774692858294,3.4568881527360746,1.312430774471131,0.6406683096885009,0,12.69891614423453,10.933988480714639,6.458356380837153,0.0,0.3555576801300049,0.3555576801300049,8.348999931723384,24.026086356816524,22.237803311822983,25.095847505955184,0.4358319244644062,0.1083963938263661,0.864827723214972,1.8389906439653343
BO,0,3,0.5417986240533905,2.427864797788742,3.292342974239131,0.06359514801446502,0.7180009042535485,0,18.0290262106459,15.88399562264837,8.529036825096034,0.0,0.38031816482543945,0.38031816482543945,10.905431378799094,18.121918303736376,14.495678358060772,39.794052741918044,0.06274385201545833,0.131070819124891,0.8353122073468151,6.507176164585076
BO,0,4,0.11867013897663944,1.9909748859417338,5.5023697145140185,0.6980315848094045,1.2607539032427093,0,11.686160589497995,11.073241357091165,3.73492639434058,0.0,0.3644118309020996,0.3644118309020996,8.92308089185003,15.755163313928252,24.958149036838165,59.329236857168056,0.3584938930163126,0.26261481906695405,0.84422336528547,3.9503220973931277
BO,0,5,-0.6329620540903615,2.250965889102234,4.971374465851156,1.2417401278330276,1.3734632690258004,1,30.750655016637648,22.850993364895242,20.577533530279464,0.0,0.3055438995361328,0.3055438995361328,5.08077204017929,20.822325102911226,17.880314837135888,35.85846564456345,0.2686259114743051,0.32237195858725004,0.9670217579781248,3.6421724474197954
BO,0,6,1.2510387617093977,2.3228345666047803,3.9295105705183304,0.006790467516235011,0.7893833234050464,0,11.536781125319054,10.91402834248864,3.7391582037769715,0.7543106079101562,0.35427427291870117,1.1085848808288574,10.927834011505663,17.413498461796436,18.106251088308575,48.22695307147636,0.11171649652938744,0.14098226553294618,0.8292832835547257,5.833140451320808
BO,0,7,1.1775503954594086,2.5362669644152773,3.3314696569073874,0.07407183852655377,0.6924762937375833,0,11.176822112214506,10.288295418257121,4.367187872619706,0.3309504985809326,0.3742802143096924,0.705230712890625,11.683028214569267,16.506354710867203,18.06754578688772,55.18094795506215,0.05,0.11412007071229571,0.8147995854835068,6.694326029311188
BO,0,8,-0.1714475602660962,2.8316743935995814,2.452774650205115,0.6247436622607768,0.5643938055060602,1,26.746471845847406,17.36770696606053,20.34051402845465,0.4465358257293701,0.35134196281433105,0.7978777885437012,12.0,15.894140461069302,19.94712470348575,49.51317808853484,0.05,0.12311599584334587,0.8150130484449831,3.9840136896631586
BO,0,9,1.665506901627103,2.176524390118253,3.8700757393349585,0.02396120867033452,0.8571027066857244,0,12.957020194499949,12.0387435990365,4.790931525010264,0.36074090003967285,0.36208295822143555,0.7228238582611084,10.48035645136197,18.02369827563499,18.03773869698349,54.13674025370243,0.14402119903836771,0.1418804780251508,0.8317149313979677,7.518170655717463
BO,0,10,-0.21540357681841643,3.309916544233024,2.512122791168602,0.811093342389951,0.4875059128322293,1,29.66531273371277,19.461914540774735,22.388940618005176,0.8632602691650391,0.356997013092041,1.22025728225708,10.115136148101115,15.06571481355438,15.955736970637044,55.35903422110374,0.14729303640195873,0.14339352226728092,0.8166095833211791,7.262346195689414
